Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2020,1,10397,10721,9E,broad_fare_bounds,19.0,19,4495.02,1304068.4562,236.58,12665.085505263138,True
2020,1,10397,10721,9E,primary,19.0,19,4495.02,1304068.4562,236.58,12665.085505263138,True
2020,1,10397,10721,B6,broad_fare_bounds,1613.0,407,219952.93,35507851.2117,136.36263484190948,3418.7787574097456,False
2020,1,10397,10721,B6,primary,1566.0,399,219169.07,35494686.1921,139.95470625798214,3078.5079051180546,False
2020,1,10397,10721,DL,broad_fare_bounds,5049.0,1136,887226.37,189548556.1775,175.72318676965736,6663.163211531963,False
2020,1,10397,10721,DL,primary,5032.0,1132,886988.37,189545224.1775,176.26954888712243,6597.0159637273355,False
2020,1,10397,10721,NK,broad_fare_bounds,331.0,117,17484.31,1376975.4809,52.82268882175227,1369.810315730962,False
2020,1,10397,10721,NK,primary,296.0,104,16922.44,1367850.844,57.170405405405404,1352.6624619978093,False
2020,1,10397,10721,OO,broad_fare_bounds,4.0,4,1024.05,270556.4765,256.0125,2096.7189687500068,True
2020,1,10397,10721,OO,primary,4.0,4,1024.05,270556.4765,256.0125,2096.7189687500068,True
2020,1,10397,10721,WN,broad_fare_bounds,38.0,33,5426.18,857366.7874,142.7942105263158,2172.097319113571,False
2020,1,10397,10721,WN,primary,38.0,33,5426.18,857366.7874,142.7942105263158,2172.097319113571,False
2020,1,10397,10721,YX,broad_fare_bounds,58.0,58,12081.35,3177525.4957,208.2991379310345,11396.391476843033,False
2020,1,10397,10721,YX,primary,58.0,58,12081.35,3177525.4957,208.2991379310345,11396.391476843033,False
2020,1,10397,10821,9E,broad_fare_bounds,19.0,19,3384.02,691273.7034,178.10631578947368,4660.966770637122,True
2020,1,10397,10821,9E,primary,19.0,19,3384.02,691273.7034,178.10631578947368,4660.966770637122,True
2020,1,10397,10821,DL,broad_fare_bounds,2455.0,880,466327.27,113593815.0801,189.95000814663953,10189.387513075279,False
2020,1,10397,10821,DL,primary,2446.0,876,466204.47,113592131.2183,190.59872035977105,10112.083323914449,False
