Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2012,1,19393,WN,10721,10821,BOS,BWI,263,10,1,0,252,0,18,7,-1574.0,0.03802281368821293,0.0038022813688212928,0.07142857142857142,0.027777777777777776,-6.246031746031746
2012,1,19393,WN,10721,11292,BOS,DEN,38,0,0,0,38,0,1,0,-734.0,0.0,0.0,0.02631578947368421,0.0,-19.31578947368421
2012,1,19393,WN,10721,13232,BOS,MDW,124,0,1,0,123,0,12,3,-947.0,0.0,0.008064516129032258,0.0975609756097561,0.024390243902439025,-7.699186991869919
2012,1,19393,WN,10721,14100,BOS,PHL,172,12,0,0,160,0,31,12,-58.0,0.06976744186046512,0.0,0.19375,0.075,-0.3625
2012,1,19393,WN,10721,14107,BOS,PHX,31,0,0,0,31,0,8,3,28.0,0.0,0.0,0.25806451612903225,0.0967741935483871,0.9032258064516129
2012,1,19393,WN,10721,15016,BOS,STL,57,0,0,0,57,0,3,1,-928.0,0.0,0.0,0.05263157894736842,0.017543859649122806,-16.280701754385966
2012,1,19393,WN,10821,10721,BWI,BOS,263,11,0,0,252,0,26,6,-1951.0,0.04182509505703422,0.0,0.10317460317460317,0.023809523809523808,-7.742063492063492
2012,1,19393,WN,10821,11292,BWI,DEN,107,0,0,0,107,0,11,2,-247.0,0.0,0.0,0.102803738317757,0.018691588785046728,-2.308411214953271
2012,1,19393,WN,10821,11433,BWI,DTW,90,0,0,0,90,0,10,1,-101.0,0.0,0.0,0.1111111111111111,0.011111111111111112,-1.1222222222222222
2012,1,19393,WN,10821,11618,BWI,EWR,93,5,1,0,87,0,31,10,1776.0,0.053763440860215055,0.010752688172043012,0.3563218390804598,0.11494252873563218,20.413793103448278
2012,1,19393,WN,10821,11697,BWI,FLL,118,1,0,0,117,0,8,3,-1245.0,0.00847457627118644,0.0,0.06837606837606838,0.02564102564102564,-10.64102564102564
2012,1,19393,WN,10821,12889,BWI,LAS,68,0,0,0,68,0,3,1,-951.0,0.0,0.0,0.04411764705882353,0.014705882352941176,-13.985294117647058
2012,1,19393,WN,10821,12892,BWI,LAX,31,0,0,0,31,0,0,0,-689.0,0.0,0.0,0.0,0.0,-22.225806451612904
2012,1,19393,WN,10821,12953,BWI,LGA,87,0,0,0,87,0,15,6,-67.0,0.0,0.0,0.1724137931034483,0.06896551724137931,-0.7701149425287356
2012,1,19393,WN,10821,13204,BWI,MCO,246,1,0,0,245,0,27,5,-1757.0,0.0040650406504065045,0.0,0.11020408163265306,0.02040816326530612,-7.171428571428572
2012,1,19393,WN,10821,13232,BWI,MDW,175,4,0,0,171,0,15,6,-685.0,0.022857142857142857,0.0,0.08771929824561403,0.03508771929824561,-4.005847953216374
2012,1,19393,WN,10821,14107,BWI,PHX,84,0,1,0,83,0,15,2,-512.0,0.0,0.011904761904761904,0.18072289156626506,0.024096385542168676,-6.168674698795181
2012,1,19393,WN,10821,14635,BWI,RSW,64,0,0,0,64,0,4,1,-465.0,0.0,0.0,0.0625,0.015625,-7.265625
2012,1,19393,WN,10821,14679,BWI,SAN,58,0,2,0,56,0,9,3,-271.0,0.0,0.034482758620689655,0.16071428571428573,0.05357142857142857,-4.839285714285714
