Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2012,2,20409,B6,17348,19,23,0,17306,0,2658,654,-9602.0,0.001095227115517639,0.0013258012451002998,0.15358835086097308,0.03779036172425748,-0.5548364728995724
2012,2,20436,F9,5983,36,5,0,5942,0,1604,419,68368.0,0.006017048303526659,0.0008357011532675915,0.26994278020868395,0.0705149781218445,11.505890272635476
2012,2,20437,FL,17980,75,24,0,17881,0,1479,255,-75790.0,0.004171301446051168,0.0013348164627363737,0.08271349477098597,0.014260947374307924,-4.238577260779598
2012,2,21171,VX,3849,12,1,0,3836,0,308,80,-18867.0,0.003117692907248636,0.0002598077422707197,0.08029197080291971,0.020855057351407715,-4.918404588112617
2012,3,19393,WN,98554,538,158,0,97858,0,13998,2972,98155.0,0.005458936217708058,0.0016031820118919578,0.14304400253428437,0.03037053690040671,1.003035009912322
2012,3,19690,HA,6208,11,5,0,6192,0,452,60,5114.0,0.0017719072164948454,0.0008054123711340206,0.07299741602067183,0.009689922480620155,0.8259043927648578
2012,3,19790,DL,60458,138,82,0,60238,0,8432,1836,-7917.0,0.0022825763339839227,0.0013563134738165338,0.13997808692187655,0.030479099571698927,-0.1314286662903815
2012,3,19805,AA,46109,721,155,0,45233,0,8384,2475,151184.0,0.01563686048276909,0.003361599687696545,0.18535140273693984,0.054716689142882406,3.342338558132337
2012,3,19930,AS,12064,70,36,0,11958,0,1661,413,-1172.0,0.005802387267904509,0.0029840848806366046,0.13890282655962535,0.034537548084964044,-0.09800970061883259
2012,3,19977,UA,46254,277,81,0,45896,0,10080,2389,189185.0,0.00598867125005405,0.0017511998962251914,0.2196269827435942,0.05205246644587764,4.122036778804253
2012,3,20304,OO,53806,1436,140,0,52230,0,9064,3003,255863.0,0.026688473404453034,0.0026019403040553096,0.17354011104729083,0.05749569213095922,4.898774650583956
2012,3,20355,US,35778,210,35,0,35533,0,4315,750,-113503.0,0.0058695287606909275,0.000978254793448488,0.12143641122336983,0.021107139841837166,-3.1942982579573918
2012,3,20366,EV,61273,1036,161,0,60076,0,14672,5919,596025.0,0.016907936611558108,0.0026275847436880843,0.24422398295492376,0.09852520141154537,9.921183167987216
2012,3,20378,YV,11975,158,19,0,11798,0,1441,455,608.0,0.013194154488517745,0.0015866388308977035,0.12213934565180538,0.0385658586201051,0.05153415833192066
2012,3,20398,MQ,38667,660,93,0,37914,0,6085,1737,74309.0,0.01706881837225541,0.002405151679726899,0.16049480403017355,0.04581421110935274,1.9599356438254998
2012,3,20409,B6,19733,72,22,0,19639,0,3826,1123,53278.0,0.0036487102822682816,0.0011148836973597527,0.19481643668211213,0.05718213758338001,2.7128672539334997
2012,3,20436,F9,6749,1,7,0,6741,0,1291,285,35505.0,0.0001481700992739665,0.0010371906949177656,0.19151461207535975,0.04227859368046284,5.267022696929239
2012,3,20437,FL,19624,56,26,0,19542,0,1706,354,-63469.0,0.0028536485935589076,0.0013249082755809212,0.08729915054753863,0.018114829597789376,-3.247825197011565
2012,3,21171,VX,4376,26,4,0,4346,0,1069,505,64757.0,0.005941499085923218,0.0009140767824497258,0.24597330878969167,0.11619880349746893,14.900368154624942
2012,4,19393,WN,96675,692,108,0,95875,0,11785,2702,7107.0,0.007158003620377554,0.001117145073700543,0.12292046936114732,0.028182529335071708,0.07412777053455019
2012,4,19690,HA,6037,2,4,0,6031,0,330,50,-2791.0,0.00033129037601457677,0.0006625807520291535,0.05471729398109766,0.0082904990880451,-0.4627756590946775
2012,4,19790,DL,59388,107,63,0,59218,0,5219,1166,-270337.0,0.0018017107833232303,0.0010608203677510608,0.08813198689587626,0.01968995913404708,-4.565115336553075
2012,4,19805,AA,43817,1623,175,0,42019,0,6366,2264,88230.0,0.03704041810256293,0.003993883652463655,0.15150289154906113,0.053880387443775435,2.099764392298722
2012,4,19930,AS,11899,19,21,0,11859,0,1076,219,-52469.0,0.001596772838053618,0.001764854189427683,0.09073277679399612,0.018466987098406273,-4.424403406695337
2012,4,19977,UA,44098,210,53,0,43835,0,7860,1831,79950.0,0.004762120731098916,0.0012018685654678217,0.17930877152959965,0.04177027489449071,1.8238850233831414
2012,4,20304,OO,50279,665,68,0,49546,0,6833,1784,52110.0,0.013226197816185684,0.001352453310527258,0.13791224316796513,0.036006943042828886,1.0517498889920478
2012,4,20355,US,33884,105,29,0,33750,0,3050,516,-171189.0,0.00309880769684807,0.0008558611734151812,0.09037037037037036,0.015288888888888888,-5.072266666666667
2012,4,20366,EV,59089,399,113,0,58577,0,9783,3339,141234.0,0.006752525850835181,0.0019123694765523194,0.16701094286153267,0.057001894941700666,2.411082848216877
2012,4,20378,YV,11266,125,3,0,11138,0,1091,274,-23003.0,0.011095331084679567,0.0002662879460323096,0.09795295385167893,0.024600466870174177,-2.0652720416591848
2012,4,20398,MQ,40316,951,122,0,39243,0,5061,1384,-25028.0,0.023588649667625756,0.00302609385851771,0.12896567540707896,0.03526743623066534,-0.6377697933389395
2012,4,20409,B6,19134,24,22,0,19088,0,2484,666,-49642.0,0.0012543116964565694,0.0011497857217518553,0.13013411567476948,0.03489103101424979,-2.60069153394803
2012,4,20436,F9,6248,8,10,0,6230,0,1066,213,26015.0,0.0012804097311139564,0.0016005121638924455,0.171107544141252,0.03418940609951846,4.175762439807384
2012,4,20437,FL,18645,23,27,0,18595,0,1062,212,-109507.0,0.0012335746849021186,0.0014481094127111827,0.05711212691583759,0.011400914224253832,-5.889056197902662
2012,4,21171,VX,4443,8,9,0,4426,0,573,206,-659.0,0.0018005851901868107,0.002025658338960162,0.12946226841391775,0.04654315408947131,-0.14889290555806597
2012,5,19393,WN,98987,619,162,0,98206,0,14821,3436,202925.0,0.006253346399022094,0.0016365785406164445,0.1509174592183777,0.034987678960552306,2.0663197767957153
2012,5,19690,HA,6246,3,1,0,6242,0,325,46,-2447.0,0.0004803073967339097,0.0001601024655779699,0.05206664530599167,0.007369432874078821,-0.3920217878884973
2012,5,19790,DL,61208,149,126,0,60933,0,8071,2067,-47399.0,0.0024343223108090448,0.0020585544373284536,0.1324569609242939,0.03392250504652651,-0.7778871875666716
2012,5,19805,AA,45129,288,235,0,44606,0,8373,2964,241888.0,0.00638170577677325,0.005207294644242062,0.1877101735192575,0.06644845984845088,5.422768237456844
2012,5,19930,AS,12642,53,28,0,12561,0,999,235,-58699.0,0.004192374624268312,0.0022148394241417496,0.07953188440410795,0.018708701536501872,-4.6731151978345675
2012,5,19977,UA,45224,389,114,0,44721,0,9525,2768,222461.0,0.008601627454448965,0.0025207854236688485,0.21298718722747703,0.061894859238389124,4.974419176673151
2012,5,20304,OO,50702,565,85,0,50052,0,6759,2068,81394.0,0.011143544633347796,0.001676462466963828,0.13503955885878685,0.04131703028849996,1.6261887636857668
2012,5,20355,US,34661,169,64,0,34428,0,4788,1082,-35086.0,0.004875797005279709,0.0018464556706384698,0.1390728476821192,0.03142790751713721,-1.019112350412455
2012,5,20366,EV,61101,836,173,0,60092,0,11972,4787,397303.0,0.013682263792736616,0.002831377555195496,0.19922785062903547,0.07966118618118885,6.61157891233442
2012,5,20378,YV,11582,128,26,0,11428,0,1541,457,14797.0,0.011051631842514247,0.0022448627180107063,0.1348442422121106,0.039989499474973746,1.2948022401120056
2012,5,20398,MQ,41684,1195,132,0,40357,0,6142,1810,65656.0,0.02866807408118223,0.0031666826600134346,0.15219168917412096,0.04484971628218153,1.6268800951507794
2012,5,20409,B6,18691,24,42,0,18625,0,3114,993,6890.0,0.001284040447274089,0.002247070782729656,0.16719463087248324,0.05331543624161074,0.3699328859060403
2012,5,20436,F9,6804,5,12,0,6787,0,1230,182,33913.0,0.0007348618459729571,0.001763668430335097,0.18122881980256372,0.02681597171062325,4.996758508914101
2012,5,20437,FL,19046,55,45,0,18946,0,2177,583,-23274.0,0.002887745458363961,0.0023627008295705135,0.11490552095429114,0.030771666842605298,-1.2284387205742637
2012,5,21171,VX,4716,1,2,0,4713,0,616,179,-618.0,0.00021204410517387616,0.00042408821034775233,0.13070231275196265,0.037980055166560577,-0.13112667091024824
2012,6,19393,WN,98766,680,174,0,97912,0,19049,4329,637597.0,0.006884960411477634,0.0017617398699957475,0.19455225100089876,0.04421317101070349,6.5119392924258515
2012,6,19690,HA,6470,8,3,0,6459,0,382,35,-578.0,0.0012364760432766616,0.0004636785162287481,0.059142282087010375,0.005418795479176343,-0.08948753677039789
2012,6,19790,DL,63243,236,192,0,62815,0,8749,2630,52803.0,0.0037316382840788705,0.0030359091124709456,0.13928201862612433,0.041868980339090985,0.8406113189524795
2012,6,19805,AA,43545,641,215,0,42689,0,7934,2603,242302.0,0.014720404179584338,0.004937421058674934,0.185855841083183,0.060975895429736,5.675982103117899
2012,6,19930,AS,13326,71,28,0,13227,0,1447,370,-20124.0,0.0053279303616989345,0.00210115563559958,0.10939744462085128,0.027973085355711802,-1.5214334316171467
2012,6,19977,UA,46770,727,173,0,45870,0,13080,4292,564580.0,0.01554415223433825,0.00369895231986316,0.28515369522563766,0.09356878133856551,12.308262480924352
2012,6,20304,OO,52968,817,112,0,52039,0,8386,2679,248141.0,0.015424407189246337,0.002114484216885667,0.1611483694921117,0.051480620304002765,4.768366033167432
2012,6,20355,US,33661,290,44,0,33327,0,4323,1037,-17429.0,0.00861531148807225,0.0013071507085351,0.1297146457826987,0.031115912023284426,-0.522969364179194
2012,6,20366,EV,65243,1041,223,0,63979,0,14188,5382,545744.0,0.015955734714835308,0.0034179912021213,0.22176026508698166,0.08412135231872958,8.53004892230263
2012,6,20378,YV,11696,133,14,0,11549,0,1378,433,11564.0,0.011371409028727771,0.0011969904240766074,0.11931768984327648,0.0374924235864577,1.0012988137501082
2012,6,20398,MQ,40882,828,121,0,39933,0,6355,1828,87420.0,0.020253412259674183,0.0029597377819089088,0.1591415621165452,0.045776675932186414,2.189166854481256
2012,6,20409,B6,19253,228,39,0,18986,0,4086,1684,148937.0,0.011842310289305562,0.002025658338960162,0.21521120825871695,0.08869693458337723,7.84456968292426
2012,6,20436,F9,6965,16,15,0,6934,0,1760,397,73580.0,0.002297200287150036,0.0021536252692031586,0.2538217479088549,0.057254110181713294,10.611479665416788
2012,6,20437,FL,19396,65,53,0,19278,0,2724,695,55016.0,0.003351206434316354,0.0027325221695194885,0.1413009648303766,0.03605145762008507,2.8538230106857556
2012,6,21171,VX,4749,5,8,0,4736,0,843,422,34599.0,0.0010528532322594231,0.0016845651716150768,0.1779983108108108,0.08910472972972973,7.305532094594595
2012,7,19393,WN,102302,639,214,0,101449,0,22274,5864,838065.0,0.006246212195265,0.002091845711716291,0.21955859594476043,0.05780244260662993,8.260948851146882
2012,7,19690,HA,6769,12,1,0,6756,0,694,87,20619.0,0.0017727877086718866,0.00014773230905599054,0.10272350503256365,0.012877442273534635,3.051953818827709
2012,7,19790,DL,65800,363,224,0,65213,0,12602,4482,391974.0,0.0055167173252279635,0.003404255319148936,0.19324367840767945,0.06872862772760033,6.010672718629721
2012,7,19805,AA,44752,542,253,0,43957,0,9759,3288,369610.0,0.012111190561315696,0.005653378619949946,0.22201242122983825,0.07480037309188525,8.408444616329595
2012,7,19930,AS,13851,50,18,0,13783,0,1514,426,-26602.0,0.003609847664428561,0.001299545159194282,0.10984546180076907,0.030907639846187333,-1.930058768047595
2012,7,19977,UA,48020,1115,175,0,46730,0,15941,6316,896355.0,0.023219491878384006,0.0036443148688046646,0.34112989514230685,0.13515942649261717,19.18157500534988
2012,7,20304,OO,55367,786,117,0,54464,0,10630,3557,355551.0,0.014196181841168927,0.002113172106128199,0.19517479435957696,0.06530919506462984,6.52818375440658
2012,7,20355,US,34542,319,82,0,34141,0,5825,1592,79213.0,0.009235134039719761,0.0023739216026865844,0.17061597492750652,0.04663015143083096,2.320172226941214
2012,7,20366,EV,67619,2270,227,0,65122,0,19331,8716,1125647.0,0.03357044617637055,0.0033570446176370548,0.29684284880685485,0.13384109824636836,17.285203157151194
2012,7,20378,YV,11110,108,38,0,10964,0,2102,748,79565.0,0.00972097209720972,0.0034203420342034203,0.19171835096680043,0.06822327617657789,7.256931776723824
2012,7,20398,MQ,41670,1209,149,0,40312,0,8873,3097,311667.0,0.029013678905687543,0.0035757139428845694,0.22010815638023418,0.07682575907918238,7.731370311569756
2012,7,20409,B6,20821,154,48,0,20619,0,4905,1966,232217.0,0.0073963786561644495,0.002305364775947361,0.23788738542121343,0.09534894999757505,11.26228236092924
2012,7,20436,F9,7268,14,12,0,7242,0,1683,325,64929.0,0.001926252063841497,0.001651073197578426,0.2323943661971831,0.04487710577188622,8.965617232808617
2012,7,20437,FL,20210,124,73,0,20013,0,4364,1582,190140.0,0.006135576447303315,0.003612073231073726,0.21805826212961574,0.07904861839804127,9.500824464098336
2012,7,21171,VX,5030,5,17,0,5008,0,899,375,29282.0,0.0009940357852882703,0.003379721669980119,0.17951277955271566,0.07488019169329073,5.847044728434505
2012,8,19393,WN,98395,766,236,0,97393,0,19037,4999,653683.0,0.007784948422175923,0.002398495858529397,0.19546579322949287,0.051328124197837624,6.711806803363691
2012,8,19690,HA,6628,2,1,0,6625,0,475,55,10559.0,0.00030175015087507544,0.00015087507543753772,0.07169811320754717,0.00830188679245283,1.5938113207547169
2012,8,19790,DL,66873,430,126,0,66317,0,10201,3152,152251.0,0.00643009884407758,0.0018841684984971514,0.1538217953164347,0.04752929113198728,2.295806505119351
2012,8,19805,AA,44634,851,190,0,43593,0,10255,3168,404138.0,0.01906618273065376,0.0042568445579603,0.23524419058105658,0.07267221801665405,9.270708600004587
2012,8,19930,AS,13736,98,51,0,13587,0,1314,393,-34854.0,0.0071345369831100755,0.0037128712871287127,0.0967100905277103,0.028924707440936188,-2.565246191212188
2012,8,19977,UA,47763,793,99,0,46871,0,12368,4247,516981.0,0.016602809706257982,0.0020727341247409083,0.26387318384502145,0.09061039875402702,11.02986921550639
2012,8,20304,OO,55686,679,79,0,54928,0,8943,2673,212518.0,0.01219336996731674,0.0014186689652695471,0.1628131371977862,0.048663705214098456,3.8690285464608216
2012,8,20355,US,33778,324,53,0,33401,0,5192,1270,51267.0,0.009592042157617385,0.0015690686245485228,0.1554444477710248,0.03802281368821293,1.534894164845364
2012,8,20366,EV,68301,1712,171,0,66418,0,16048,6394,701412.0,0.02506551880645964,0.0025036236658321255,0.2416212472522509,0.09626908368213435,10.560570929567286
2012,8,20378,YV,11392,243,14,0,11135,0,2073,729,72404.0,0.02133075842696629,0.0012289325842696629,0.18616973506960036,0.06546924113156713,6.5023798832510105
2012,8,20398,MQ,42418,952,107,0,41359,0,7999,2367,218440.0,0.022443302371634683,0.002522514027063982,0.19340409584370996,0.057230590681592884,5.2815590318914865
2012,8,20409,B6,20730,85,49,0,20596,0,5249,2266,262154.0,0.004100337674867342,0.002363724071394115,0.25485531171101183,0.11002136337152846,12.728393862885998
2012,8,20436,F9,7107,4,20,0,7083,0,1285,291,50457.0,0.0005628253834247924,0.0028141269171239624,0.18142030213186502,0.041084286319356206,7.123676408301567
2012,8,20437,FL,18291,152,40,0,18099,0,3154,895,82553.0,0.008310097862336668,0.0021868678585096495,0.17426377147908725,0.04945024586993756,4.5611912260345875
2012,8,21171,VX,5061,8,4,0,5049,0,841,317,25883.0,0.0015807152736613318,0.0007903576368306659,0.16656763715587244,0.06278470984353338,5.126361655773421
2012,9,19393,WN,89927,345,113,0,89469,0,11640,2778,114390.0,0.003836445116594571,0.0012565747773193813,0.130100928813332,0.031049860845656037,1.2785434060959662
2012,9,19690,HA,6005,0,1,0,6004,0,216,37,-9763.0,0.0,0.00016652789342214822,0.03597601598934044,0.006162558294470353,-1.6260826115922717
2012,9,19790,DL,61038,115,80,0,60843,0,6089,1610,-183385.0,0.0018840722173072513,0.0013106589337789573,0.10007724799894811,0.026461548575842743,-3.014068997255231
2012,9,19805,AA,41825,1304,112,0,40409,0,16157,4909,837542.0,0.031177525403466827,0.002677824267782427,0.3998366700487515,0.12148283798163775,20.726620307357273
2012,9,19930,AS,11986,79,38,0,11869,0,1124,284,-42915.0,0.006591022860003337,0.003170365426330719,0.09470048024264892,0.023927879349566097,-3.6157216277698208
2012,9,19977,UA,42806,257,93,0,42456,0,7356,2074,61257.0,0.0060038312386114095,0.002172592627201794,0.17326172979084228,0.04885057471264368,1.4428349349915206
2012,9,20304,OO,50086,498,70,0,49518,0,7624,2531,165457.0,0.00994289821507008,0.0013975961346484047,0.15396421503291732,0.05111272668524577,3.3413506199765743
2012,9,20355,US,31495,141,43,0,31311,0,3815,931,-49229.0,0.00447690109541197,0.0013652960787426576,0.12184216409568523,0.0297339593114241,-1.5722589505285682
2012,9,20366,EV,60474,804,127,0,59543,0,10577,3895,231565.0,0.013294969739061415,0.0021000760657472633,0.1776363300471928,0.0654149102329409,3.8890381740926725
2012,9,20378,YV,10193,92,14,0,10087,0,1369,404,10580.0,0.0090258020209948,0.001373491611890513,0.1357192425894716,0.04005155150193318,1.0488747893328045
2012,9,20398,MQ,38870,236,62,0,38572,0,4967,1387,36181.0,0.006071520452791356,0.0015950604579367121,0.12877216633827648,0.03595872653738463,0.9380120294514155
2012,9,20409,B6,18147,26,28,0,18093,0,3068,1096,40557.0,0.0014327437041935305,0.0015429547583622636,0.16956834134748244,0.06057591333664953,2.241585143425634
2012,9,20436,F9,6356,7,12,0,6337,0,970,183,28283.0,0.0011013215859030838,0.0018879798615481435,0.15306927568249962,0.02887801798958498,4.463152911472306
2012,9,20437,FL,16362,46,19,0,16297,0,1428,357,-57415.0,0.002811392250336145,0.0011612272338344947,0.0876234889857029,0.021905872246425723,-3.523041050500092
2012,9,21171,VX,4629,3,4,0,4622,0,675,226,3367.0,0.0006480881399870382,0.0008641175199827177,0.1460406750324535,0.04889658156642146,0.7284725227174383
2012,10,19393,WN,96036,1705,143,0,94188,0,15034,2975,294037.0,0.017753759007039027,0.0014890249489774667,0.15961693634008578,0.0315857646409309,3.1218095723446724
2012,10,19690,HA,6204,12,9,0,6183,0,300,29,-5945.0,0.0019342359767891683,0.0014506769825918763,0.048520135856380396,0.004690279799450105,-0.9615073588872716
2012,10,19790,DL,63906,1255,78,0,62573,0,7911,1584,-65404.0,0.019638218633618126,0.001220542672049573,0.1264283317085644,0.025314432742556695,-1.0452431559937991
2012,10,19805,AA,43135,1204,98,0,41833,0,12651,2804,514741.0,0.02791236814651675,0.00227193694215834,0.3024167523247197,0.06702842253723137,12.304663782181532
2012,10,19930,AS,12066,141,48,0,11877,0,1401,515,-1859.0,0.011685728493286921,0.003978120338140228,0.117959080575903,0.043361118127473265,-0.1565210069882967
2012,10,19977,UA,44423,2061,85,0,42277,0,8207,2247,139350.0,0.04639488553226932,0.0019134232267068862,0.19412446483903778,0.05314946661305201,3.296118456844147
2012,10,20304,OO,52028,815,71,0,51142,0,9121,2913,303486.0,0.01566464211578381,0.0013646498039517182,0.17834656446756092,0.056959055179695746,5.934183254467952
2012,10,20355,US,33774,1433,36,0,32305,0,4220,734,-26342.0,0.042429087463729497,0.0010659086871558003,0.13062993344683485,0.022720941030800187,-0.8154155703451478
2012,10,20366,EV,64906,2497,97,0,62312,0,12379,4509,354965.0,0.038471019628385665,0.0014944689242905125,0.19866157401463602,0.07236166388496598,5.696575298497882
2012,10,20378,YV,10773,365,15,0,10393,0,1314,406,12347.0,0.03388099879327949,0.001392369813422445,0.12643125180409892,0.03906475512364091,1.1880111613586068
2012,10,20398,MQ,41344,1136,67,0,40141,0,6555,1842,155730.0,0.027476780185758515,0.0016205495356037152,0.1632993697217309,0.04588824394011111,3.8795744998878954
2012,10,20409,B6,18584,1326,29,0,17229,0,3468,844,67615.0,0.07135170038743005,0.0015604821351700388,0.20128852516106566,0.04898717279006327,3.9244877822276396
2012,10,20436,F9,6677,67,6,0,6604,0,1398,226,43878.0,0.010034446607757975,0.0008986071589036993,0.21168988491823137,0.03422168382798304,6.6441550575408845
2012,10,20437,FL,16839,466,15,0,16358,0,1885,354,-18710.0,0.02767385236653008,0.0008907892392659896,0.11523413620246974,0.021640787382320576,-1.143782858540164
2012,10,21171,VX,4559,141,1,0,4417,0,701,213,12357.0,0.030927835051546393,0.00021934634788330776,0.15870500339597013,0.048222775639574375,2.797600181118406
2012,11,19393,WN,90231,504,111,0,89616,0,11996,2794,128169.0,0.0055856634637763075,0.0012301758819031154,0.1338600249955365,0.031177468309230495,1.430202196036422
2012,11,19690,HA,5985,0,2,0,5983,0,354,56,4494.0,0.0,0.0003341687552213868,0.05916764165134548,0.009359852916597024,0.7511281965569112
2012,11,19790,DL,60073,266,85,0,59722,0,5325,1233,-232565.0,0.004427945999034508,0.001414945150067418,0.08916312246743244,0.020645658216402667,-3.8941261176785775
2012,11,19805,AA,41960,347,67,0,41546,0,8127,1791,165365.0,0.0082697807435653,0.0015967588179218303,0.195614499590815,0.04310884320993597,3.9802869108939487
2012,11,19930,AS,11767,75,51,0,11641,0,1369,332,-29043.0,0.006373757117362115,0.004334154839806237,0.11760158062022164,0.02851988660767975,-2.4948887552615755
2012,11,19977,UA,41354,604,37,0,40713,0,5359,1616,-143017.0,0.014605600425593656,0.0008947139333559027,0.1316287180998698,0.039692481516960185,-3.512809176430133
2012,11,20304,OO,49528,1104,105,0,48319,0,7323,2374,116549.0,0.022290421579712488,0.0021200129219835244,0.15155528880978497,0.049131811502721494,2.412073925370972
2012,11,20355,US,32963,365,31,0,32567,0,3540,569,-90916.0,0.01107302126626824,0.0009404483815186724,0.10869898977492554,0.017471673780206958,-2.7916602695980592
2012,11,20366,EV,60556,961,80,0,59515,0,8655,2995,-8662.0,0.01586960829645287,0.0013210912213488342,0.14542552297740066,0.0503234478702848,-0.14554314038477695
2012,11,20378,YV,10367,118,6,0,10243,0,1074,325,-7467.0,0.011382270666538054,0.0005787595254171891,0.10485209411305281,0.03172898564873572,-0.7289856487357219
2012,11,20398,MQ,37363,348,35,0,36980,0,4632,1241,7249.0,0.00931402724620614,0.0009367556138425716,0.12525689561925366,0.03355868036776636,0.1960248783126014
2012,11,20409,B6,18870,306,55,0,18509,0,3046,964,34543.0,0.016216216216216217,0.0029146793852676206,0.16456858825436274,0.052082770544059645,1.866281268572046
2012,11,20436,F9,6271,13,4,0,6254,0,1107,198,31710.0,0.0020730346037314625,0.0006378568011481422,0.17700671570195076,0.03165973776782859,5.070354972817396
2012,11,20437,FL,16143,65,22,0,16056,0,1321,294,-47248.0,0.004026513039707613,0.0013628197980548845,0.08227453911310413,0.018310911808669655,-2.942700548081714
2012,11,21171,VX,4575,29,8,0,4538,0,606,293,10710.0,0.00633879781420765,0.0017486338797814208,0.13353900396650506,0.06456588805641252,2.360070515645659
2012,12,19393,WN,92448,1212,228,0,91008,0,22659,5085,785409.0,0.013110072689511941,0.002466251298026999,0.24897811181434598,0.05587420886075949,8.63010944092827
2012,12,19690,HA,6071,7,2,0,6062,0,395,34,-2657.0,0.0011530225662987976,0.00032943501894251357,0.0651600131969647,0.005608709996700759,-0.4383041900362917
2012,12,19790,DL,57422,190,64,0,57168,0,8126,2027,-14907.0,0.0033088363345059385,0.0011145553968862109,0.14214245731877972,0.03545689896445564,-0.2607577665827036
