Year,Quarter,OriginAirportID,DestAirportID,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,months_observed,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay,coverage
2012,1,10397,10721,primary,5548.0,1958.0,1278294.6199999999,369386968.46199995,230.40638428262434,13493.101481591337,False,1321.0,2.0,4.0,0.0,1315.0,0.0,173.0,31.0,-3453.0,3.0,0.001514004542013626,0.003028009084027252,0.13155893536121674,0.023574144486692015,-2.6258555133079846,matched
2012,1,10397,10821,primary,7330.0,1836.0,1086641.63,202977743.2149,148.24578854024554,5714.556332181757,False,1541.0,1.0,3.0,0.0,1537.0,0.0,166.0,28.0,-2732.0,3.0,0.0006489292667099286,0.001946787800129786,0.10800260247234873,0.018217306441119064,-1.7774886141834743,matched
2012,1,10397,11278,primary,7021.0,1933.0,1398515.1199999999,354865987.0196,199.19030337558752,10866.733512527244,False,1817.0,9.0,5.0,0.0,1803.0,0.0,213.0,50.0,-888.0,3.0,0.0049532195927352776,0.00275178866263071,0.11813643926788686,0.027731558513588463,-0.4925124792013311,matched
2012,1,10397,11292,primary,5970.0,2180.0,1029923.33,218571763.6917,172.51647068676715,6849.753052284323,False,1356.0,8.0,0.0,0.0,1348.0,0.0,193.0,45.0,-567.0,3.0,0.0058997050147492625,0.0,0.14317507418397626,0.03338278931750742,-0.4206231454005935,matched
2012,1,10397,11298,primary,8512.0,2422.0,2100347.84,661754551.7376,246.75139097744358,16857.471884531355,False,1928.0,40.0,5.0,0.0,1883.0,0.0,187.0,52.0,-8294.0,3.0,0.02074688796680498,0.0025933609958506223,0.09930961232076474,0.027615507169410514,-4.404673393520977,matched
2012,1,10397,11433,primary,3734.0,1518.0,797381.11,215281115.7229,213.54609266202465,12052.355468637368,False,1118.0,0.0,2.0,0.0,1116.0,0.0,148.0,24.0,-960.0,3.0,0.0,0.0017889087656529517,0.13261648745519714,0.021505376344086023,-0.8602150537634409,matched
2012,1,10397,11618,primary,4440.0,1961.0,1174139.74,418335999.1852,264.44588738738736,24288.19228020354,False,1250.0,17.0,1.0,0.0,1232.0,0.0,285.0,95.0,4198.0,3.0,0.0136,0.0008,0.23133116883116883,0.07711038961038962,3.4074675324675323,matched
2012,1,10397,11697,primary,10872.0,2274.0,1269494.3499999999,194221335.9425,116.76732431935245,4229.75326108025,False,1867.0,2.0,1.0,0.0,1864.0,0.0,205.0,36.0,-2947.0,3.0,0.0010712372790573112,0.0005356186395286556,0.10997854077253219,0.019313304721030045,-1.581008583690987,matched
2012,1,10397,12173,primary,348.0,256.0,209722.72,158130902.52060002,602.6514942528736,91210.3216489167,False,91.0,0.0,0.0,0.0,91.0,0.0,4.0,1.0,-1948.0,3.0,0.0,0.0,0.04395604395604396,0.01098901098901099,-21.406593406593405,matched
2012,1,10397,12266,primary,3021.0,1805.0,674634.31,194703420.7301,223.31489904005298,14580.446177919293,False,1158.0,13.0,4.0,0.0,1141.0,0.0,201.0,66.0,3398.0,3.0,0.011226252158894647,0.0034542314335060447,0.1761612620508326,0.057843996494303246,2.9780893952673093,matched
2012,1,10397,12478,primary,1257.0,618.0,256313.82,69122983.39520001,203.9091646778043,13411.492811155862,False,548.0,1.0,0.0,0.0,547.0,0.0,53.0,12.0,-3460.0,3.0,0.0018248175182481751,0.0,0.09689213893967093,0.021937842778793418,-6.325411334552102,matched
2012,1,10397,12889,primary,5641.0,1463.0,1344128.4000000001,405668913.9912,238.27839035631982,15137.770325648708,False,937.0,0.0,1.0,0.0,936.0,0.0,99.0,18.0,-5880.0,3.0,0.0,0.0010672358591248667,0.10576923076923077,0.019230769230769232,-6.282051282051282,matched
2012,1,10397,12892,primary,6463.0,1638.0,1612433.4300000002,539657024.2433,249.48683738202075,21255.78018003342,False,1095.0,1.0,1.0,0.0,1093.0,0.0,164.0,20.0,-4155.0,3.0,0.0009132420091324201,0.0009132420091324201,0.15004574565416284,0.018298261665141813,-3.8014638609332114,matched
2012,1,10397,12953,primary,12626.0,3243.0,2620985.2800000003,696958356.4602001,207.58635197212104,12108.15647175446,False,2727.0,29.0,1.0,0.0,2697.0,0.0,432.0,95.0,-5377.0,3.0,0.010634396773010634,0.0003667033370003667,0.16017797552836485,0.035224323322209865,-1.9936967000370782,matched
2012,1,10397,13204,primary,6931.0,1600.0,1239925.54,272277168.67800003,178.8956196796999,7280.32330731691,False,2172.0,1.0,1.0,0.0,2170.0,0.0,219.0,39.0,-2693.0,3.0,0.00046040515653775324,0.00046040515653775324,0.10092165898617511,0.017972350230414748,-1.2410138248847926,matched
2012,1,10397,13232,primary,4650.0,1362.0,690371.4400000001,132146410.55039999,148.46697634408602,6376.139849309118,False,1239.0,21.0,2.0,0.0,1216.0,0.0,134.0,26.0,-3247.0,3.0,0.01694915254237288,0.0016142050040355124,0.11019736842105263,0.02138157894736842,-2.6702302631578947,matched
2012,1,10397,13303,primary,4738.0,1728.0,787571.49,182177989.21429998,166.2244596876319,10819.827738215867,False,1458.0,7.0,1.0,0.0,1450.0,0.0,136.0,18.0,-6706.0,3.0,0.004801097393689987,0.0006858710562414266,0.09379310344827586,0.012413793103448275,-4.624827586206896,matched
2012,1,10397,13487,primary,3586.0,1554.0,864007.4,254215275.91720003,240.93904071388735,12839.420466118252,False,1357.0,0.0,1.0,0.0,1356.0,0.0,129.0,33.0,-7322.0,3.0,0.0,0.0007369196757553427,0.09513274336283185,0.024336283185840708,-5.399705014749262,matched
2012,1,10397,13796,primary,21.0,20.0,4908.12,1233117.2306,233.72,4094.8297238095183,True,,,,,,,,,,,,,,,,fare_only
