Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2013,1,10397,10721,9E,broad_fare_bounds,14.0,14,3462.12,1054910.7296,247.2942857142857,14196.302653061219,True
2013,1,10397,10721,9E,primary,14.0,14,3462.12,1054910.7296,247.2942857142857,14196.302653061219,True
2013,1,10397,10721,AA,broad_fare_bounds,2.0,2,517.0,133664.0938,258.5,9.796900000001187,True
2013,1,10397,10721,AA,primary,2.0,2,517.0,133664.0938,258.5,9.796900000001187,True
2013,1,10397,10721,CP,broad_fare_bounds,1.0,1,248.66,61831.7956,248.66,0.0,True
2013,1,10397,10721,CP,primary,1.0,1,248.66,61831.7956,248.66,0.0,True
2013,1,10397,10721,DL,broad_fare_bounds,4375.0,1196,947186.88,240872714.8908,216.49985828571428,8184.431908734201,False
2013,1,10397,10721,DL,primary,4359.0,1193,947018.88,240870950.8908,217.25599449415003,8058.137717748083,False
2013,1,10397,10721,EV,broad_fare_bounds,52.0,50,11674.1,3810613.3826,224.50192307692308,22879.913123224847,False
2013,1,10397,10721,EV,primary,52.0,50,11674.1,3810613.3826,224.50192307692308,22879.913123224847,False
2013,1,10397,10721,FL,broad_fare_bounds,1339.0,400,216880.01,42686214.9835,161.9716280806572,5644.366441860177,False
2013,1,10397,10721,FL,primary,1339.0,400,216880.01,42686214.9835,161.9716280806572,5644.366441860177,False
2013,1,10397,10721,RP,broad_fare_bounds,1.0,1,184.73,34125.1729,184.73,0.0,True
2013,1,10397,10721,RP,primary,1.0,1,184.73,34125.1729,184.73,0.0,True
2013,1,10397,10721,S5,broad_fare_bounds,22.0,22,5956.28,2043129.2811999999,270.74,19569.365181818168,True
2013,1,10397,10721,S5,primary,22.0,22,5956.28,2043129.2811999999,270.74,19569.365181818168,True
2013,1,10397,10721,UA,broad_fare_bounds,7.0,7,1743.62,542695.0528,249.0885714285714,15482.748269387754,True
2013,1,10397,10721,UA,primary,7.0,7,1743.62,542695.0528,249.0885714285714,15482.748269387754,True
2013,1,10397,10721,US,broad_fare_bounds,119.0,94,19724.48,3663724.0554,165.75193277310925,3313.893886180351,False
2013,1,10397,10721,US,primary,119.0,94,19724.48,3663724.0554,165.75193277310925,3313.893886180351,False
2013,1,10397,10721,WN,broad_fare_bounds,5.0,5,968.7,217511.5746,193.74,5967.127319999992,True
2013,1,10397,10721,WN,primary,5.0,5,968.7,217511.5746,193.74,5967.127319999992,True
2013,1,10397,10721,YV,broad_fare_bounds,1.0,1,321.34,103259.39559999999,321.34,0.0,True
2013,1,10397,10721,YV,primary,1.0,1,321.34,103259.39559999999,321.34,0.0,True
2013,1,10397,10721,YX,broad_fare_bounds,2.0,2,604.4200000000001,232091.73640000002,302.21000000000004,24714.984099999987,True
2013,1,10397,10721,YX,primary,2.0,2,604.4200000000001,232091.73640000002,302.21000000000004,24714.984099999987,True
2013,1,10397,10821,16,broad_fare_bounds,1.0,1,195.22,38110.8484,195.22,0.0,True
2013,1,10397,10821,16,primary,1.0,1,195.22,38110.8484,195.22,0.0,True
2013,1,10397,10821,9E,broad_fare_bounds,14.0,14,2448.28,497868.5958,174.87714285714287,4980.027463265302,True
2013,1,10397,10821,9E,primary,14.0,14,2448.28,497868.5958,174.87714285714287,4980.027463265302,True
2013,1,10397,10821,DL,broad_fare_bounds,3386.0,806,533147.66,102991526.3886,157.4564855286474,5624.32651422852,False
2013,1,10397,10821,DL,primary,3380.0,801,533072.82,102990564.1366,157.7138520710059,5596.921970427826,False
2013,1,10397,10821,EV,broad_fare_bounds,59.0,49,14735.49,4348538.5589,249.75406779661017,11326.948990232682,False
2013,1,10397,10821,EV,primary,59.0,49,14735.49,4348538.5589,249.75406779661017,11326.948990232682,False
2013,1,10397,10821,FL,broad_fare_bounds,1214.0,412,166970.56,29253567.4812,137.53752883031302,5180.271228489692,False
2013,1,10397,10821,FL,primary,1214.0,412,166970.56,29253567.4812,137.53752883031302,5180.271228489692,False
2013,1,10397,10821,MQ,broad_fare_bounds,1.0,1,112.04,12552.9616,112.04,0.0,True
2013,1,10397,10821,MQ,primary,1.0,1,112.04,12552.9616,112.04,0.0,True
2013,1,10397,10821,OO,broad_fare_bounds,1.0,1,343.6,118060.96000000002,343.6,0.0,True
2013,1,10397,10821,OO,primary,1.0,1,343.6,118060.96000000002,343.6,0.0,True
2013,1,10397,10821,RP,broad_fare_bounds,1.0,1,116.16,13493.1456,116.16,0.0,True
2013,1,10397,10821,RP,primary,1.0,1,116.16,13493.1456,116.16,0.0,True
2013,1,10397,10821,S5,broad_fare_bounds,1.0,1,61.98,3841.5203999999994,61.98,0.0,True
2013,1,10397,10821,S5,primary,1.0,1,61.98,3841.5203999999994,61.98,0.0,True
2013,1,10397,10821,US,broad_fare_bounds,32.0,26,5563.23,1112895.0365,173.8509375,4553.821420996097,False
2013,1,10397,10821,US,primary,32.0,26,5563.23,1112895.0365,173.8509375,4553.821420996097,False
2013,1,10397,10821,WN,broad_fare_bounds,1966.0,398,289256.87,53619788.8141,147.1296388606307,5626.414035118818,False
2013,1,10397,10821,WN,primary,1966.0,398,289256.87,53619788.8141,147.1296388606307,5626.414035118818,False
2013,1,10397,10821,YV,broad_fare_bounds,2.0,2,302.78999999999996,45879.8765,151.39499999999998,19.49222500000542,True
2013,1,10397,10821,YV,primary,2.0,2,302.78999999999996,45879.8765,151.39499999999998,19.49222500000542,True
2013,1,10397,10821,ZW,broad_fare_bounds,2.0,2,326.8,62460.3922,163.4,4530.6361,True
2013,1,10397,10821,ZW,primary,2.0,2,326.8,62460.3922,163.4,4530.6361,True
2013,1,10397,11278,16,broad_fare_bounds,6.0,6,1607.7,558181.7332000001,267.95,21233.086366666685,True
2013,1,10397,11278,16,primary,6.0,6,1607.7,558181.7332000001,267.95,21233.086366666685,True
2013,1,10397,11278,9E,broad_fare_bounds,14.0,14,2806.86,626159.8222,200.49,4529.461485714288,True
2013,1,10397,11278,9E,primary,14.0,14,2806.86,626159.8222,200.49,4529.461485714288,True
2013,1,10397,11278,AA,broad_fare_bounds,1.0,1,52.49,2755.2001,52.49,0.0,True
2013,1,10397,11278,AA,primary,1.0,1,52.49,2755.2001,52.49,0.0,True
2013,1,10397,11278,DL,broad_fare_bounds,5410.0,1200,1045334.17,242663669.1487,193.22258225508318,7519.686044699796,False
2013,1,10397,11278,DL,primary,5383.0,1193,1045039.78,242660380.3922,194.13705740293517,7389.825865500512,False
2013,1,10397,11278,EV,broad_fare_bounds,100.0,79,14346.73,2944682.6191,143.4673,8863.960021709998,False
2013,1,10397,11278,EV,primary,99.0,78,14335.65,2944559.8526999997,144.80454545454546,8774.672430853989,False
2013,1,10397,11278,FL,broad_fare_bounds,1778.0,497,294028.28,60521124.814,165.37023622047246,6691.562820529118,False
2013,1,10397,11278,FL,primary,1778.0,497,294028.28,60521124.814,165.37023622047246,6691.562820529118,False
2013,1,10397,11278,G7,broad_fare_bounds,1.0,1,248.08,61543.686400000006,248.08,0.0,True
2013,1,10397,11278,G7,primary,1.0,1,248.08,61543.686400000006,248.08,0.0,True
2013,1,10397,11278,OO,broad_fare_bounds,1.0,1,206.15,42497.8225,206.15,0.0,True
2013,1,10397,11278,OO,primary,1.0,1,206.15,42497.8225,206.15,0.0,True
2013,1,10397,11278,RP,broad_fare_bounds,4.0,4,993.55,385074.2451,248.3875,34572.211118750005,True
2013,1,10397,11278,RP,primary,4.0,4,993.55,385074.2451,248.3875,34572.211118750005,True
2013,1,10397,11278,S5,broad_fare_bounds,2.0,2,264.76,36117.9976,132.38,534.5344000000041,True
2013,1,10397,11278,S5,primary,2.0,2,264.76,36117.9976,132.38,534.5344000000041,True
2013,1,10397,11278,US,broad_fare_bounds,12.0,12,2110.65,438937.40930000006,175.88750000000002,5641.704785416663,True
2013,1,10397,11278,US,primary,12.0,12,2110.65,438937.40930000006,175.88750000000002,5641.704785416663,True
2013,1,10397,11278,YV,broad_fare_bounds,2.0,2,339.76,61933.884999999995,169.88,2107.7281000000003,True
2013,1,10397,11278,YV,primary,2.0,2,339.76,61933.884999999995,169.88,2107.7281000000003,True
2013,1,10397,11278,YX,broad_fare_bounds,1.0,1,155.58,24205.136400000003,155.58,0.0,True
2013,1,10397,11278,YX,primary,1.0,1,155.58,24205.136400000003,155.58,0.0,True
2013,1,10397,11278,ZW,broad_fare_bounds,9.0,9,3432.0499999999997,1567534.4723,381.33888888888885,28751.148743209924,True
2013,1,10397,11278,ZW,primary,9.0,9,3432.0499999999997,1567534.4723,381.33888888888885,28751.148743209924,True
2013,1,10397,11292,9E,broad_fare_bounds,15.0,15,2454.59,499873.7825,163.63933333333335,6547.087419555544,True
2013,1,10397,11292,9E,primary,15.0,15,2454.59,499873.7825,163.63933333333335,6547.087419555544,True
2013,1,10397,11292,AA,broad_fare_bounds,9.0,9,1565.89,363490.5397,173.98777777777778,10116.090928395064,True
2013,1,10397,11292,AA,primary,9.0,9,1565.89,363490.5397,173.98777777777778,10116.090928395064,True
2013,1,10397,11292,CP,broad_fare_bounds,1.0,1,228.19,52070.6761,228.19,0.0,True
2013,1,10397,11292,CP,primary,1.0,1,228.19,52070.6761,228.19,0.0,True
2013,1,10397,11292,DL,broad_fare_bounds,3233.0,873,587990.19,132074635.7377,181.87138570986698,7774.836096069295,False
2013,1,10397,11292,DL,primary,3198.0,871,587622.69,132070776.9877,183.7469324577861,7534.993826643971,False
