Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2013,1,19393,WN,10397,10821,ATL,BWI,121,0,0,0,121,0,16,7,-177.0,0.0,0.0,0.1322314049586777,0.05785123966942149,-1.462809917355372
2013,1,19393,WN,10397,11292,ATL,DEN,61,0,0,0,61,0,6,3,124.0,0.0,0.0,0.09836065573770492,0.04918032786885246,2.0327868852459017
2013,1,19393,WN,10397,12889,ATL,LAS,62,0,0,0,62,0,9,4,-254.0,0.0,0.0,0.14516129032258066,0.06451612903225806,-4.096774193548387
2013,1,19393,WN,10397,12892,ATL,LAX,31,0,0,0,31,0,1,0,-447.0,0.0,0.0,0.03225806451612903,0.0,-14.419354838709678
2013,1,19393,WN,10397,13204,ATL,MCO,31,0,0,0,31,0,2,0,-222.0,0.0,0.0,0.06451612903225806,0.0,-7.161290322580645
2013,1,19393,WN,10397,13232,ATL,MDW,119,0,0,0,119,0,17,9,-257.0,0.0,0.0,0.14285714285714285,0.07563025210084033,-2.1596638655462184
2013,1,19393,WN,10397,14107,ATL,PHX,60,0,0,0,60,0,13,2,38.0,0.0,0.0,0.21666666666666667,0.03333333333333333,0.6333333333333333
2013,1,19393,WN,10397,14771,ATL,SFO,31,0,0,0,31,0,0,0,-747.0,0.0,0.0,0.0,0.0,-24.096774193548388
2013,1,19393,WN,10721,10821,BOS,BWI,226,2,0,0,224,0,26,6,-378.0,0.008849557522123894,0.0,0.11607142857142858,0.026785714285714284,-1.6875
2013,1,19393,WN,10721,11292,BOS,DEN,36,0,0,0,36,0,6,1,55.0,0.0,0.0,0.16666666666666666,0.027777777777777776,1.5277777777777777
