Year,Quarter,OriginAirportID,DestAirportID,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,months_observed,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay,coverage
2017,1,10397,10721,primary,7911.0,2331,1314384.38,308296145.10679996,166.14642649475414,11365.930644580585,False,1262.0,39.0,2.0,0.0,1221.0,0.0,166.0,49.0,773.0,3.0,0.030903328050713153,0.001584786053882726,0.13595413595413594,0.04013104013104013,0.633087633087633,matched
2017,1,10397,10821,primary,7158.0,2112,1015821.54,213552012.74040002,141.91415758591785,9694.405509034685,False,1461.0,16.0,0.0,0.0,1445.0,0.0,202.0,56.0,4714.0,3.0,0.010951403148528405,0.0,0.1397923875432526,0.03875432525951557,3.2622837370242213,matched
2017,1,10397,11278,primary,9998.0,2734,1654539.0200000003,389185611.45919997,165.48699939988,11540.399444827151,False,1378.0,15.0,5.0,0.0,1358.0,0.0,185.0,48.0,4605.0,3.0,0.01088534107402032,0.00362844702467344,0.13622974963181148,0.035346097201767304,3.3910162002945508,matched
2017,1,10397,11292,primary,9371.0,3096,1769308.8299999998,462058272.1211,188.80683278198697,13659.233349226015,False,1325.0,13.0,2.0,0.0,1310.0,0.0,205.0,54.0,1341.0,3.0,0.009811320754716982,0.0015094339622641509,0.15648854961832062,0.04122137404580153,1.0236641221374045,matched
2017,1,10397,11298,primary,10074.0,2730,1607491.25,334965671.6361,159.56831943617232,7788.464797026809,False,1641.0,7.0,2.0,0.0,1632.0,0.0,173.0,50.0,-4748.0,3.0,0.0042656916514320535,0.001218769043266301,0.10600490196078431,0.030637254901960783,-2.909313725490196,matched
2017,1,10397,11433,primary,6590.0,2248,1092009.34,299942960.6976,165.70703186646435,18056.044642753157,False,1368.0,5.0,2.0,0.0,1361.0,0.0,192.0,46.0,2973.0,3.0,0.003654970760233918,0.0014619883040935672,0.14107274063188832,0.03379867744305658,2.1844232182218954,matched
2017,1,10397,11618,primary,6330.0,2293,1564819.3800000001,498645635.4376,247.20685308056875,17663.75369167667,False,1307.0,35.0,0.0,0.0,1272.0,0.0,375.0,167.0,19022.0,3.0,0.026778882938026015,0.0,0.294811320754717,0.13128930817610063,14.95440251572327,matched
2017,1,10397,11697,primary,10818.0,2125,1350788.58,217313987.297,124.86490848585692,4496.9398106451645,False,1955.0,29.0,1.0,0.0,1925.0,0.0,286.0,78.0,4857.0,3.0,0.014833759590792838,0.0005115089514066496,0.14857142857142858,0.04051948051948052,2.523116883116883,matched
2017,1,10397,12173,primary,387.0,295,256718.73,207515308.1387,663.3558914728683,96174.22775650496,False,90.0,0.0,0.0,0.0,90.0,0.0,15.0,2.0,-792.0,3.0,0.0,0.0,0.16666666666666666,0.022222222222222223,-8.8,matched
2017,1,10397,12266,primary,4906.0,2638,875455.14,214064138.8028,178.44580921320832,11790.223790386754,False,796.0,7.0,1.0,0.0,788.0,0.0,98.0,28.0,-2327.0,3.0,0.008793969849246231,0.001256281407035176,0.12436548223350254,0.03553299492385787,-2.953045685279188,matched
2017,1,10397,12478,primary,2409.0,842,439362.08999999997,98111956.04089999,182.38359900373598,7463.4772938549795,False,552.0,10.0,2.0,0.0,540.0,0.0,123.0,46.0,6442.0,3.0,0.018115942028985508,0.0036231884057971015,0.22777777777777777,0.08518518518518518,11.92962962962963,matched
2017,1,10397,12889,primary,8707.0,2535,1859052.26,622320873.8974,213.51237624899505,25886.092602932753,False,1149.0,9.0,0.0,0.0,1140.0,0.0,188.0,55.0,-353.0,3.0,0.007832898172323759,0.0,0.1649122807017544,0.04824561403508772,-0.30964912280701756,matched
2017,1,10397,12892,primary,12332.0,3896,2681591.94,917840765.2612001,217.44988160882258,27143.11671951242,False,1590.0,9.0,3.0,0.0,1578.0,0.0,493.0,127.0,16973.0,3.0,0.005660377358490566,0.0018867924528301887,0.31242078580481625,0.08048162230671736,10.756020278833967,matched
2017,1,10397,12953,primary,18224.0,4345,3071151.4499999997,681412548.3567,168.52235787971904,8991.158066120603,False,2126.0,70.0,7.0,0.0,2049.0,0.0,486.0,207.0,16463.0,3.0,0.03292568203198495,0.003292568203198495,0.23718887262079064,0.10102489019033675,8.034651049292338,matched
2017,1,10397,13204,primary,11893.0,2416,1613832.0299999998,305445745.6825,135.69595812662908,7269.42420887978,False,2269.0,20.0,4.0,0.0,2245.0,0.0,339.0,98.0,11137.0,3.0,0.00881445570736007,0.0017628911414720142,0.1510022271714922,0.04365256124721604,4.960801781737194,matched
2017,1,10397,13232,primary,5968.0,1355,757994.7000000001,114545127.0036,127.00983579088474,3061.719944074908,False,1100.0,14.0,6.0,0.0,1080.0,0.0,111.0,34.0,-1700.0,3.0,0.012727272727272728,0.005454545454545455,0.10277777777777777,0.03148148148148148,-1.5740740740740742,matched
2017,1,10397,13303,primary,8088.0,2271,1171931.8499999999,210539682.29090002,144.89760756676557,5035.801309916722,False,1450.0,6.0,0.0,0.0,1444.0,0.0,178.0,58.0,-283.0,3.0,0.004137931034482759,0.0,0.12326869806094183,0.04016620498614958,-0.19598337950138503,matched
2017,1,10397,13487,primary,4835.0,2038,918551.9199999999,254631574.447,189.97971458117888,16571.942679918546,False,1284.0,5.0,3.0,0.0,1276.0,0.0,185.0,48.0,569.0,3.0,0.003894080996884735,0.002336448598130841,0.14498432601880878,0.03761755485893417,0.44592476489028215,matched
2017,1,10397,13796,primary,574.0,292,135645.78,38867517.7084,236.31668989547038,11867.86756186551,False,90.0,0.0,0.0,0.0,90.0,0.0,35.0,4.0,1103.0,3.0,0.0,0.0,0.3888888888888889,0.044444444444444446,12.255555555555556,matched
2017,1,10397,13930,primary,10324.0,4343,1401134.47,248477514.3779,135.71624079814026,5649.051845874212,False,1581.0,11.0,6.0,0.0,1564.0,0.0,243.0,81.0,5091.0,3.0,0.006957621758380772,0.003795066413662239,0.15537084398976983,0.05179028132992328,3.2551150895140664,matched
2017,1,10397,14100,primary,9565.0,2482,1403823.19,260506281.7113,146.76666910611604,5694.9114585549105,False,1699.0,38.0,2.0,0.0,1659.0,0.0,252.0,80.0,2530.0,3.0,0.022366097704532076,0.0011771630370806356,0.1518987341772152,0.04822182037371911,1.5250150693188669,matched
