Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2017,1,10397,10721,9E,broad_fare_bounds,35.0,33,6176.54,1359497.226,176.47257142857143,7700.209419102041,False
2017,1,10397,10721,9E,primary,35.0,33,6176.54,1359497.226,176.47257142857143,7700.209419102041,False
2017,1,10397,10721,AA,broad_fare_bounds,2.0,2,502.0,126514.0,251.0,256.0,True
2017,1,10397,10721,AA,primary,2.0,2,502.0,126514.0,251.0,256.0,True
2017,1,10397,10721,B6,broad_fare_bounds,156.0,89,17047.0,2211748.5,109.27564102564102,2236.709278435241,False
2017,1,10397,10721,B6,primary,156.0,89,17047.0,2211748.5,109.27564102564102,2236.709278435241,False
2017,1,10397,10721,CP,broad_fare_bounds,2.0,2,722.44,281260.9018,361.22,10150.56249999997,True
2017,1,10397,10721,CP,primary,2.0,2,722.44,281260.9018,361.22,10150.56249999997,True
2017,1,10397,10721,DL,broad_fare_bounds,5204.0,1480,1028766.61,264658424.1039,197.68766525749425,11776.317232538975,False
2017,1,10397,10721,DL,primary,5180.0,1475,1028430.61,264653715.6039,198.5387277992278,11673.824452647917,False
2017,1,10397,10721,EV,broad_fare_bounds,7.0,7,1582.37,405689.8839,226.05285714285714,6855.803477551031,True
2017,1,10397,10721,EV,primary,7.0,7,1582.37,405689.8839,226.05285714285714,6855.803477551031,True
2017,1,10397,10721,G7,broad_fare_bounds,5.0,5,1422.75,467634.67770000006,284.55,12558.233040000006,True
2017,1,10397,10721,G7,primary,5.0,5,1422.75,467634.67770000006,284.55,12558.233040000006,True
2017,1,10397,10721,NK,broad_fare_bounds,1117.0,334,56973.61,4432519.1399,51.00591763652641,1366.6319434059283,False
2017,1,10397,10721,NK,primary,934.0,305,54056.08,4385274.429,57.8758886509636,1345.5361477649021,False
2017,1,10397,10721,OO,broad_fare_bounds,3.0,3,1032.77,421984.0845,344.25666666666666,22148.708955555558,True
2017,1,10397,10721,OO,primary,3.0,3,1032.77,421984.0845,344.25666666666666,22148.708955555558,True
2017,1,10397,10721,UA,broad_fare_bounds,3.0,3,520.8199999999999,96555.3364,173.60666666666665,2045.8374222222265,True
2017,1,10397,10721,UA,primary,3.0,3,520.8199999999999,96555.3364,173.60666666666665,2045.8374222222265,True
2017,1,10397,10721,WN,broad_fare_bounds,1569.0,392,198403.5,32336267.8646,126.45219885277247,4619.317418428269,False
2017,1,10397,10721,WN,primary,1568.0,391,198388.5,32336042.8646,126.52327806122449,4614.336425351254,False
2017,1,10397,10721,YX,broad_fare_bounds,16.0,16,4502.5,1550227.599,281.40625,17699.747398437496,True
2017,1,10397,10721,YX,primary,16.0,16,4502.5,1550227.599,281.40625,17699.747398437496,True
2017,1,10397,10821,9E,broad_fare_bounds,16.0,16,2909.45,631791.8465,181.840625,6420.9775058593805,True
2017,1,10397,10821,9E,primary,16.0,16,2909.45,631791.8465,181.840625,6420.9775058593805,True
2017,1,10397,10821,AA,broad_fare_bounds,2.0,2,233.36,27659.449600000004,116.68,215.5023999999994,True
2017,1,10397,10821,AA,primary,2.0,2,233.36,27659.449600000004,116.68,215.5023999999994,True
2017,1,10397,10821,DL,broad_fare_bounds,2696.0,1071,489592.92,119553016.2848,181.5997477744807,11366.122218334014,False
2017,1,10397,10821,DL,primary,2687.0,1066,489458.47,119550978.6415,182.15797171566803,11310.83606521989,False
2017,1,10397,10821,EV,broad_fare_bounds,11.0,11,2317.12,649864.2482,210.6472727272727,14706.294510743814,True
2017,1,10397,10821,EV,primary,11.0,11,2317.12,649864.2482,210.6472727272727,14706.294510743814,True
2017,1,10397,10821,NK,broad_fare_bounds,1240.0,305,70737.82,6586329.714,57.04662903225807,2057.238337023673,False
2017,1,10397,10821,NK,primary,1025.0,283,67417.64,6534403.1816,65.77330731707318,2048.89953881775,False
2017,1,10397,10821,OO,broad_fare_bounds,17.0,17,3815.23,926799.6579,224.42529411764707,4150.914295501723,True
2017,1,10397,10821,OO,primary,17.0,17,3815.23,926799.6579,224.42529411764707,4150.914295501723,True
2017,1,10397,10821,UA,broad_fare_bounds,1.0,1,288.72,83359.23840000002,288.72,0.0,True
2017,1,10397,10821,UA,primary,1.0,1,288.72,83359.23840000002,288.72,0.0,True
2017,1,10397,10821,WN,broad_fare_bounds,3405.0,721,449449.55,85147948.4767,131.99693098384728,7583.549851579672,False
2017,1,10397,10821,WN,primary,3399.0,716,449381.55,85147156.4767,132.20992939099736,7571.183725090625,False
2017,1,10397,11278,9E,broad_fare_bounds,4.0,4,569.71,104559.1915,142.4275,5854.2051187499965,True
2017,1,10397,11278,9E,primary,3.0,3,551.64,104232.6666,183.88,932.3678,True
2017,1,10397,11278,AA,broad_fare_bounds,37.0,35,5915.95,1247879.0319,159.89054054054054,8161.475367275383,False
2017,1,10397,11278,AA,primary,37.0,35,5915.95,1247879.0319,159.89054054054054,8161.475367275383,False
2017,1,10397,11278,DL,broad_fare_bounds,5816.0,1573,1123660.96,290922287.755,193.20167812929847,12694.137660698332,False
2017,1,10397,11278,DL,primary,5788.0,1566,1123254.32,290916332.7528,194.06605390463028,12600.34542831222,False
2017,1,10397,11278,EV,broad_fare_bounds,36.0,35,7164.57,1767478.0181,199.01583333333332,9489.309696527787,False
2017,1,10397,11278,EV,primary,36.0,35,7164.57,1767478.0181,199.01583333333332,9489.309696527787,False
2017,1,10397,11278,G7,broad_fare_bounds,4.0,4,535.86,79733.9562,133.965,1986.8678249999975,True
2017,1,10397,11278,G7,primary,4.0,4,535.86,79733.9562,133.965,1986.8678249999975,True
2017,1,10397,11278,MQ,broad_fare_bounds,1.0,1,155.04,24037.401599999997,155.04,0.0,True
2017,1,10397,11278,MQ,primary,1.0,1,155.04,24037.401599999997,155.04,0.0,True
2017,1,10397,11278,OH,broad_fare_bounds,9.0,9,1867.13,477053.24770000007,207.4588888888889,9966.72583209876,True
2017,1,10397,11278,OH,primary,9.0,9,1867.13,477053.24770000007,207.4588888888889,9966.72583209876,True
2017,1,10397,11278,OO,broad_fare_bounds,13.0,13,2340.77,465968.1829,180.05923076923077,3422.3797917159827,True
2017,1,10397,11278,OO,primary,13.0,13,2340.77,465968.1829,180.05923076923077,3422.3797917159827,True
2017,1,10397,11278,WN,broad_fare_bounds,2561.0,516,276389.85,43512440.3553,107.92262787973446,5343.116526362506,False
2017,1,10397,11278,WN,primary,2555.0,512,276313.73,43511453.9409,108.14627397260273,5334.306690382868,False
2017,1,10397,11278,YV,broad_fare_bounds,1.0,1,103.73,10759.912900000001,103.73,0.0,True
2017,1,10397,11278,YV,primary,1.0,1,103.73,10759.912900000001,103.73,0.0,True
2017,1,10397,11278,YX,broad_fare_bounds,1553.0,557,236218.29,50556967.8589,152.10450096587252,9418.610907558432,False
2017,1,10397,11278,YX,primary,1550.0,554,236180.72,50556483.434,152.37465806451613,9399.049666173407,False
2017,1,10397,11278,ZW,broad_fare_bounds,1.0,1,155.56,24198.9136,155.56,0.0,True
2017,1,10397,11278,ZW,primary,1.0,1,155.56,24198.9136,155.56,0.0,True
2017,1,10397,11292,9E,broad_fare_bounds,2.0,2,362.69,75018.6581,181.345,4623.320025000001,True
2017,1,10397,11292,9E,primary,2.0,2,362.69,75018.6581,181.345,4623.320025000001,True
2017,1,10397,11292,DL,broad_fare_bounds,3208.0,1151,729927.38,209272184.5334,227.53347256857856,13462.99034885149,False
2017,1,10397,11292,DL,primary,3159.0,1147,729237.77,209262466.4213,230.8444982589427,12954.080181759964,False
2017,1,10397,11292,EV,broad_fare_bounds,6.0,6,2440.34,1089997.3926,406.72333333333336,16242.362222222204,True
2017,1,10397,11292,EV,primary,6.0,6,2440.34,1089997.3926,406.72333333333336,16242.362222222204,True
2017,1,10397,11292,F9,broad_fare_bounds,2436.0,522,368236.79,94665279.2241,151.16452791461413,16010.23756279027,False
2017,1,10397,11292,F9,primary,2435.0,521,368217.79,94664918.2241,151.21880492813142,16009.636167154964,False
2017,1,10397,11292,G7,broad_fare_bounds,285.0,222,61369.73,18391340.4761,215.3323859649123,18162.982769044007,False
2017,1,10397,11292,G7,primary,285.0,222,61369.73,18391340.4761,215.3323859649123,18162.982769044007,False
2017,1,10397,11292,OO,broad_fare_bounds,195.0,155,48526.65,16666228.2427,248.85461538461539,23539.21754382643,False
2017,1,10397,11292,OO,primary,195.0,155,48526.65,16666228.2427,248.85461538461539,23539.21754382643,False
2017,1,10397,11292,UA,broad_fare_bounds,548.0,299,103734.74,25254317.4738,189.29697080291973,10251.17778242979,False
2017,1,10397,11292,UA,primary,547.0,298,103716.24,25253975.2238,189.6092138939671,10216.490839784223,False
2017,1,10397,11292,WN,broad_fare_bounds,2506.0,589,409320.66,85079497.9576,163.33625698324022,7271.585573539705,False
2017,1,10397,11292,WN,primary,2504.0,588,409300.66,85079297.9576,163.45873003194887,7258.598990719449,False
2017,1,10397,11292,YX,broad_fare_bounds,238.0,157,46136.96,11575029.5248,193.85277310924369,11055.680193150205,False
2017,1,10397,11292,YX,primary,238.0,157,46136.96,11575029.5248,193.85277310924369,11055.680193150205,False
2017,1,10397,11298,9E,broad_fare_bounds,10.0,10,1408.48,237981.612,140.848,3960.0020959999965,True
2017,1,10397,11298,9E,primary,10.0,10,1408.48,237981.612,140.848,3960.0020959999965,True
2017,1,10397,11298,AA,broad_fare_bounds,4785.0,1116,753118.1,149605496.5376,157.39145245559038,6493.447211704377,False
2017,1,10397,11298,AA,primary,4785.0,1116,753118.1,149605496.5376,157.39145245559038,6493.447211704377,False
2017,1,10397,11298,CP,broad_fare_bounds,1.0,1,90.79,8242.824100000002,90.79,0.0,True
2017,1,10397,11298,CP,primary,1.0,1,90.79,8242.824100000002,90.79,0.0,True
2017,1,10397,11298,DL,broad_fare_bounds,4164.0,1366,783806.31,178309101.0677,188.23398414985593,7389.557284967079,False
2017,1,10397,11298,DL,primary,4144.0,1359,783515.05,178304827.1513,189.07216457528958,7278.9432119893245,False
2017,1,10397,11298,EV,broad_fare_bounds,20.0,20,3727.52,917592.3098,186.376,11143.602114000001,True
2017,1,10397,11298,EV,primary,20.0,20,3727.52,917592.3098,186.376,11143.602114000001,True
2017,1,10397,11298,MQ,broad_fare_bounds,6.0,6,1007.76,181381.5944,167.96,2019.7041333333327,True
2017,1,10397,11298,MQ,primary,6.0,6,1007.76,181381.5944,167.96,2019.7041333333327,True
2017,1,10397,11298,NK,broad_fare_bounds,1245.0,223,63844.21,4857417.4305,51.28048995983936,1271.851454298092,False
2017,1,10397,11298,NK,primary,1091.0,201,61180.3,4811040.004,56.07726856095326,1265.092475032366,False
2017,1,10397,11298,OH,broad_fare_bounds,1.0,1,416.52,173488.9104,416.52,0.0,True
2017,1,10397,11298,OH,primary,1.0,1,416.52,173488.9104,416.52,0.0,True
2017,1,10397,11298,OO,broad_fare_bounds,7.0,7,1269.3899999999999,312223.8013,181.34142857142857,11718.686469387758,True
2017,1,10397,11298,OO,primary,7.0,7,1269.3899999999999,312223.8013,181.34142857142857,11718.686469387758,True
2017,1,10397,11298,YV,broad_fare_bounds,9.0,9,1757.34,413396.8912,195.26,7806.520311111119,True
2017,1,10397,11298,YV,primary,9.0,9,1757.34,413396.8912,195.26,7806.520311111119,True
2017,1,10397,11433,9E,broad_fare_bounds,38.0,37,11405.53,3856891.0491,300.1455263157895,11409.795903670354,False
2017,1,10397,11433,9E,primary,38.0,37,11405.53,3856891.0491,300.1455263157895,11409.795903670354,False
2017,1,10397,11433,CP,broad_fare_bounds,1.0,1,108.3,11728.89,108.3,0.0,True
2017,1,10397,11433,CP,primary,1.0,1,108.3,11728.89,108.3,0.0,True
