Year,Quarter,Origin,Dest,t100_passengers,seats,departures,scheduled_departures,load_factor,scheduled_minus_performed,performed_scheduled_ratio
2024,2,SEA,DFW,181772.0,207829.0,1122.0,1166.0,0.8746228870850555,44.0,0.9622641509433962
2024,2,SEA,JFK,127781.0,144966.0,798.0,805.0,0.8814549618531242,7.0,0.991304347826087
2024,2,SEA,LAX,241626.0,305876.0,1880.0,1896.0,0.7899475604493325,16.0,0.9915611814345991
2024,2,SEA,ORD,201072.0,226923.0,1364.0,1394.0,0.8860803003662036,30.0,0.9784791965566715
2024,3,ATL,DEN,237727.0,270643.0,1526.0,1562.0,0.8783785281717983,36.0,0.9769526248399488
2024,3,ATL,DFW,251373.0,309572.0,1682.0,1714.0,0.8120017314227385,32.0,0.9813302217036173
2024,3,ATL,JFK,139311.0,163087.0,916.0,904.0,0.8542127821346889,-12.0,1.0132743362831858
2024,3,ATL,LAX,249663.0,281071.0,1370.0,1393.0,0.8882559922581839,23.0,0.9834888729361091
2024,3,ATL,ORD,207708.0,245389.0,1468.0,1497.0,0.8464438096247183,29.0,0.9806279225116901
2024,3,ATL,SEA,182603.0,205070.0,1056.0,1081.0,0.8904422879992198,25.0,0.9768732654949122
2024,3,DEN,ATL,237490.0,272020.0,1531.0,1565.0,0.8730608043526211,34.0,0.9782747603833866
2024,3,DEN,DFW,239153.0,280894.0,1620.0,1640.0,0.8513994602946308,20.0,0.9878048780487805
2024,3,DEN,JFK,59702.0,73595.0,417.0,431.0,0.8112235885590053,14.0,0.9675174013921114
2024,3,DEN,LAX,267591.0,320326.0,2010.0,2017.0,0.8353708409557763,7.0,0.9965294992563213
2024,3,DEN,ORD,305618.0,345478.0,1718.0,1725.0,0.8846236229224437,7.0,0.9959420289855072
2024,3,DEN,SEA,293869.0,333910.0,1982.0,1994.0,0.8800844538947621,12.0,0.9939819458375125
2024,3,DFW,ATL,243494.0,308436.0,1678.0,1714.0,0.789447405620615,36.0,0.9789964994165694
2024,3,DFW,DEN,238814.0,280819.0,1617.0,1637.0,0.850419665336035,20.0,0.9877825290164935
2024,3,DFW,JFK,60412.0,70949.0,474.0,489.0,0.8514848694132405,15.0,0.9693251533742331
2024,3,DFW,LAX,300750.0,338850.0,1789.0,1796.0,0.8875608676405489,7.0,0.9961024498886414
2024,3,DFW,ORD,255428.0,307004.0,1766.0,1787.0,0.8320021888965616,21.0,0.9882484611080022
2024,3,DFW,SEA,237415.0,268283.0,1512.0,1535.0,0.8849423929209081,23.0,0.9850162866449511
2024,3,JFK,ATL,137140.0,161203.0,902.0,905.0,0.8507285844556243,3.0,0.9966850828729282
2024,3,JFK,DEN,62523.0,73557.0,416.0,432.0,0.8499938822953628,16.0,0.9629629629629629
2024,3,JFK,DFW,60413.0,71283.0,478.0,492.0,0.8475092237981006,14.0,0.9715447154471545
2024,3,JFK,LAX,365821.0,409085.0,2586.0,2619.0,0.8942420279404036,33.0,0.9873997709049256
2024,3,JFK,ORD,71833.0,86041.0,731.0,746.0,0.8348694227170768,15.0,0.9798927613941019
2024,3,JFK,SEA,133338.0,145889.0,806.0,835.0,0.913968839323047,29.0,0.9652694610778443
2024,3,LAX,ATL,245236.0,280480.0,1363.0,1386.0,0.874343981745579,23.0,0.9834054834054834
2024,3,LAX,DEN,266872.0,322471.0,1996.0,2015.0,0.8275844959701802,19.0,0.9905707196029777
2024,3,LAX,DFW,301389.0,338594.0,1783.0,1796.0,0.8901191397366758,13.0,0.9927616926503341
2024,3,LAX,JFK,366915.0,406415.0,2563.0,2615.0,0.9028087053873504,52.0,0.9801147227533461
2024,3,LAX,ORD,325843.0,350752.0,1740.0,1763.0,0.9289840114953015,23.0,0.9869540555870675
2024,3,LAX,SEA,280366.0,334387.0,2032.0,2061.0,0.8384476669248505,29.0,0.9859291606016497
2024,3,ORD,ATL,209288.0,245660.0,1463.0,1497.0,0.8519417080517789,34.0,0.9772879091516367
2024,3,ORD,DEN,305131.0,347867.0,1733.0,1742.0,0.8771484504135201,9.0,0.994833524684271
2024,3,ORD,DFW,260926.0,307270.0,1769.0,1784.0,0.8491749926774498,15.0,0.9915919282511211
2024,3,ORD,JFK,72835.0,86096.0,731.0,747.0,0.8459742612897231,16.0,0.9785809906291834
2024,3,ORD,LAX,321992.0,353331.0,1752.0,1773.0,0.9113041312536969,21.0,0.988155668358714
2024,3,ORD,SEA,249876.0,274649.0,1598.0,1619.0,0.9098012372155005,21.0,0.9870290302655961
2024,3,SEA,ATL,183713.0,205515.0,1058.0,1084.0,0.8939152859888573,26.0,0.9760147601476015
2024,3,SEA,DEN,303819.0,336063.0,1972.0,2008.0,0.9040537042161737,36.0,0.9820717131474104
2024,3,SEA,DFW,243222.0,268740.0,1517.0,1533.0,0.9050457691448984,16.0,0.9895629484670581
2024,3,SEA,JFK,135967.0,145438.0,804.0,834.0,0.9348794675394326,30.0,0.9640287769784173
2024,3,SEA,LAX,286148.0,330280.0,2019.0,2055.0,0.866380041177183,36.0,0.9824817518248176
2024,3,SEA,ORD,254096.0,273088.0,1589.0,1618.0,0.9304546519803141,29.0,0.9820766378244746
2024,4,ATL,DEN,226332.0,258687.0,1453.0,1454.0,0.8749260689559197,1.0,0.9993122420907841
2024,4,ATL,DFW,252608.0,306657.0,1639.0,1656.0,0.8237477050907039,17.0,0.9897342995169082
2024,4,ATL,JFK,159880.0,186193.0,1063.0,1059.0,0.8586788977029212,-4.0,1.0037771482530689
2024,4,ATL,LAX,252747.0,284663.0,1374.0,1374.0,0.8878814598314498,0.0,1.0
2024,4,ATL,ORD,191024.0,227371.0,1427.0,1427.0,0.8401423224597684,0.0,1.0
2024,4,ATL,SEA,136149.0,156012.0,832.0,835.0,0.8726828705484193,3.0,0.9964071856287425
2024,4,DEN,ATL,221874.0,257368.0,1451.0,1453.0,0.8620885269341954,2.0,0.9986235375086029
2024,4,DEN,DFW,223986.0,272007.0,1527.0,1550.0,0.8234567492748348,23.0,0.9851612903225806
2024,4,DEN,JFK,52578.0,72469.0,433.0,432.0,0.7255240171659606,-1.0,1.0023148148148149
2024,4,DEN,LAX,269842.0,327962.0,2038.0,2030.0,0.8227843469670266,-8.0,1.0039408866995074
2024,4,DEN,ORD,262577.0,325682.0,1638.0,1633.0,0.8062373726518506,-5.0,1.0030618493570116
2024,4,DEN,SEA,214064.0,249777.0,1522.0,1529.0,0.8570204622523291,7.0,0.9954218443427076
2024,4,DFW,ATL,253739.0,308099.0,1648.0,1658.0,0.8235632053333506,10.0,0.9939686369119421
2024,4,DFW,DEN,226644.0,268776.0,1528.0,1549.0,0.8432449325832664,21.0,0.986442866365397
2024,4,DFW,JFK,60905.0,71747.0,480.0,484.0,0.8488856676934228,4.0,0.9917355371900827
2024,4,DFW,LAX,288914.0,328920.0,1761.0,1777.0,0.8783716405204913,16.0,0.9909960607765897
2024,4,DFW,ORD,247959.0,303813.0,1767.0,1773.0,0.8161566489913203,6.0,0.9966159052453468
2024,4,DFW,SEA,202173.0,236074.0,1335.0,1361.0,0.8563967230614129,26.0,0.9808963997060984
2024,4,JFK,ATL,159354.0,186124.0,1059.0,1054.0,0.8561711547140616,-5.0,1.0047438330170777
2024,4,JFK,DEN,55115.0,72239.0,432.0,433.0,0.7629535292570495,1.0,0.9976905311778291
2024,4,JFK,DFW,59737.0,70075.0,471.0,476.0,0.8524723510524438,5.0,0.9894957983193278
2024,4,JFK,LAX,372022.0,417155.0,2610.0,2607.0,0.8918076014910525,-3.0,1.001150747986191
2024,4,JFK,ORD,63851.0,80338.0,685.0,686.0,0.7947795563743185,1.0,0.9985422740524781
2024,4,JFK,SEA,113569.0,130133.0,716.0,724.0,0.8727148378966134,8.0,0.988950276243094
2024,4,LAX,ATL,249685.0,283876.0,1372.0,1374.0,0.8795565669517676,2.0,0.9985443959243085
2024,4,LAX,DEN,257388.0,327147.0,2025.0,2026.0,0.7867655824445892,1.0,0.9995064165844028
2024,4,LAX,DFW,285151.0,327964.0,1757.0,1775.0,0.8694582332207194,18.0,0.9898591549295774
2024,4,LAX,JFK,368380.0,416434.0,2604.0,2606.0,0.884605963970281,2.0,0.9992325402916347
2024,4,LAX,ORD,297583.0,340743.0,1688.0,1693.0,0.8733356224485903,5.0,0.9970466627288836
2024,4,LAX,SEA,234138.0,304878.0,1872.0,1893.0,0.7679727628756421,21.0,0.9889064976228209
2024,4,ORD,ATL,194470.0,230589.0,1429.0,1428.0,0.843361999054595,-1.0,1.0007002801120448
2024,4,ORD,DEN,276942.0,329757.0,1645.0,1639.0,0.8398366069560312,-6.0,1.0036607687614398
2024,4,ORD,DFW,255364.0,301089.0,1760.0,1771.0,0.8481346047182062,11.0,0.9937888198757764
2024,4,ORD,JFK,67600.0,81571.0,690.0,690.0,0.8287258952323743,0.0,1.0
2024,4,ORD,LAX,305120.0,340081.0,1692.0,1693.0,0.8971980204715936,1.0,0.9994093325457767
2024,4,ORD,SEA,174321.0,192668.0,1155.0,1162.0,0.9047740154047377,7.0,0.9939759036144579
2024,4,SEA,ATL,135106.0,156325.0,834.0,838.0,0.8642635534943227,4.0,0.9952267303102625
2024,4,SEA,DEN,217379.0,248881.0,1515.0,1524.0,0.8734254523246049,9.0,0.9940944881889764
2024,4,SEA,DFW,211194.0,236203.0,1336.0,1366.0,0.8941207351303752,30.0,0.9780380673499268
2024,4,SEA,JFK,113044.0,130472.0,719.0,721.0,0.8664234471764056,2.0,0.9972260748959778
2024,4,SEA,LAX,246854.0,306228.0,1878.0,1900.0,0.8061117859895242,22.0,0.988421052631579
2024,4,SEA,ORD,174244.0,192623.0,1157.0,1171.0,0.9045856413823894,14.0,0.9880444064901793
2025,1,ATL,DEN,193349.0,224629.0,1260.0,1281.0,0.8607481669775496,21.0,0.9836065573770492
2025,1,ATL,DFW,213804.0,275753.0,1506.0,1557.0,0.7753460524454856,51.0,0.9672447013487476
2025,1,ATL,JFK,123096.0,155742.0,898.0,895.0,0.7903840967754363,-3.0,1.0033519553072625
2025,1,ATL,LAX,212902.0,253751.0,1221.0,1230.0,0.8390193536183108,9.0,0.9926829268292683
2025,1,ATL,ORD,155606.0,195276.0,1277.0,1294.0,0.7968516356336672,17.0,0.9868624420401855
2025,1,ATL,SEA,103628.0,115546.0,616.0,621.0,0.896854932234781,5.0,0.9919484702093397
2025,1,DEN,ATL,195902.0,225715.0,1268.0,1281.0,0.867917506590169,13.0,0.9898516783762685
2025,1,DEN,DFW,204931.0,251742.0,1425.0,1456.0,0.8140516878391368,31.0,0.9787087912087912
2025,1,DEN,JFK,41389.0,55708.0,325.0,333.0,0.7429633086809794,8.0,0.975975975975976
2025,1,DEN,LAX,224149.0,307810.0,1892.0,1876.0,0.7282057113154219,-16.0,1.0085287846481876
2025,1,DEN,ORD,221133.0,275402.0,1429.0,1418.0,0.8029462385894075,-11.0,1.0077574047954867
2025,1,DEN,SEA,176266.0,210493.0,1326.0,1332.0,0.8373960179198359,6.0,0.9954954954954955
2025,1,DFW,ATL,212264.0,276512.0,1511.0,1561.0,0.767648420321722,50.0,0.9679692504804612
2025,1,DFW,DEN,207607.0,251151.0,1424.0,1459.0,0.8266222312473372,35.0,0.976010966415353
2025,1,DFW,JFK,46099.0,61338.0,417.0,428.0,0.7515569467540513,11.0,0.9742990654205608
2025,1,DFW,LAX,243616.0,310017.0,1643.0,1673.0,0.7858149714370503,30.0,0.982068141063957
2025,1,DFW,ORD,202345.0,253082.0,1485.0,1510.0,0.7995234746050687,25.0,0.9834437086092715
2025,1,DFW,SEA,176246.0,204404.0,1163.0,1191.0,0.8622434003248469,28.0,0.9764903442485307
2025,1,JFK,ATL,122946.0,155409.0,894.0,898.0,0.7911124838329826,4.0,0.9955456570155902
2025,1,JFK,DEN,42388.0,56462.0,330.0,333.0,0.7507350076157415,3.0,0.990990990990991
2025,1,JFK,DFW,46085.0,61665.0,416.0,428.0,0.7473445228249412,12.0,0.9719626168224299
2025,1,JFK,LAX,302825.0,368790.0,2304.0,2323.0,0.8211312671167873,19.0,0.991820921222557
2025,1,JFK,ORD,47523.0,64568.0,580.0,587.0,0.7360147441457069,7.0,0.9880749574105622
2025,1,JFK,SEA,82610.0,99984.0,541.0,549.0,0.8262321971515443,8.0,0.9854280510018215
2025,1,LAX,ATL,214703.0,252843.0,1218.0,1229.0,0.8491554047373271,11.0,0.9910496338486574
2025,1,LAX,DEN,210423.0,295877.0,1876.0,1878.0,0.7111840393136337,2.0,0.9989350372736954
2025,1,LAX,DFW,243104.0,306969.0,1626.0,1660.0,0.7919496757001522,34.0,0.9795180722891567
2025,1,LAX,JFK,313520.0,368085.0,2299.0,2321.0,0.8517597837456022,22.0,0.990521327014218
2025,1,LAX,ORD,241306.0,305258.0,1535.0,1536.0,0.7904985291130782,1.0,0.9993489583333334
2025,1,LAX,SEA,214602.0,285900.0,1798.0,1824.0,0.7506190975865688,26.0,0.9857456140350878
2025,1,ORD,ATL,156818.0,195440.0,1273.0,1293.0,0.8023843634875153,20.0,0.9845320959010054
2025,1,ORD,DEN,224180.0,280490.0,1438.0,1437.0,0.7992441798281579,-1.0,1.000695894224078
2025,1,ORD,DFW,204663.0,252596.0,1478.0,1501.0,0.8102384835864385,23.0,0.9846768820786143
2025,1,ORD,JFK,47234.0,64739.0,584.0,591.0,0.7296065740898068,7.0,0.988155668358714
2025,1,ORD,LAX,237219.0,302037.0,1540.0,1540.0,0.7853971533288968,0.0,1.0
2025,1,ORD,SEA,122772.0,141236.0,867.0,876.0,0.8692684584666799,9.0,0.9897260273972602
2025,1,SEA,ATL,102193.0,115670.0,616.0,621.0,0.8834875075646235,5.0,0.9919484702093397
2025,1,SEA,DEN,169593.0,210297.0,1328.0,1332.0,0.8064451704018603,4.0,0.996996996996997
2025,1,SEA,DFW,172509.0,203089.0,1159.0,1186.0,0.8494256212793406,27.0,0.9772344013490725
2025,1,SEA,JFK,85137.0,100244.0,541.0,544.0,0.8492977135788675,3.0,0.9944852941176471
2025,1,SEA,LAX,210633.0,286249.0,1807.0,1823.0,0.7358383784746846,16.0,0.9912232583653319
2025,1,SEA,ORD,118447.0,140583.0,868.0,880.0,0.8425414168142663,12.0,0.9863636363636363
2025,2,ATL,DEN,222661.0,252966.0,1429.0,1443.0,0.8802012918732162,14.0,0.9902979902979903
2025,2,ATL,DFW,245818.0,299585.0,1632.0,1676.0,0.8205283976167032,44.0,0.9737470167064439
2025,2,ATL,JFK,167500.0,195398.0,1079.0,1075.0,0.8572247412972497,-4.0,1.003720930232558
2025,2,ATL,LAX,257668.0,285388.0,1395.0,1401.0,0.9028690764853463,6.0,0.9957173447537473
2025,2,ATL,ORD,212826.0,252466.0,1604.0,1623.0,0.8429887588823841,19.0,0.9882932840418978
2025,2,ATL,SEA,145542.0,157836.0,856.0,859.0,0.9221090245571353,3.0,0.9965075669383003
2025,2,DEN,ATL,215232.0,244458.0,1408.0,1423.0,0.8804457207373045,15.0,0.9894588896697118
2025,2,DEN,DFW,220207.0,275620.0,1557.0,1583.0,0.7989514549016762,26.0,0.983575489576753
2025,2,DEN,JFK,50847.0,61922.0,362.0,358.0,0.8211459578178999,-4.0,1.011173184357542
2025,2,DEN,LAX,255483.0,318247.0,2002.0,2000.0,0.8027821157779963,-2.0,1.001
2025,2,DEN,ORD,263515.0,307047.0,1616.0,1615.0,0.8582236595700332,-1.0,1.0006191950464396
2025,2,DEN,SEA,245946.0,277467.0,1683.0,1676.0,0.8863973013006953,-7.0,1.0041766109785202
2025,2,DFW,ATL,245124.0,301139.0,1641.0,1679.0,0.813989552997121,38.0,0.97736748064324
2025,2,DFW,DEN,227092.0,272756.0,1543.0,1577.0,0.8325829679273783,34.0,0.9784400760938491
2025,2,DFW,JFK,76785.0,88453.0,564.0,567.0,0.8680881372028083,3.0,0.9947089947089947
2025,2,DFW,LAX,289195.0,328947.0,1690.0,1714.0,0.8791537846522388,24.0,0.9859976662777129
2025,2,DFW,ORD,245884.0,285899.0,1686.0,1717.0,0.8600379854424115,31.0,0.9819452533488643
2025,2,DFW,SEA,218903.0,240129.0,1363.0,1374.0,0.9116058451915429,11.0,0.9919941775836972
2025,2,JFK,ATL,157442.0,194712.0,1072.0,1081.0,0.8085890956900448,9.0,0.9916743755781684
2025,2,JFK,DEN,51224.0,61245.0,358.0,359.0,0.8363784798759082,1.0,0.9972144846796658
2025,2,JFK,DFW,71544.0,87535.0,558.0,564.0,0.8173187867710059,6.0,0.9893617021276596
2025,2,JFK,LAX,379338.0,436259.0,2593.0,2597.0,0.869524754790159,4.0,0.9984597612629957
2025,2,JFK,ORD,65561.0,76071.0,672.0,700.0,0.8618395972183881,28.0,0.96
2025,2,JFK,SEA,130384.0,143543.0,771.0,782.0,0.9083271214897278,11.0,0.9859335038363172
2025,2,LAX,ATL,253186.0,284095.0,1389.0,1400.0,0.8912018866928316,11.0,0.9921428571428571
2025,2,LAX,DEN,252266.0,317512.0,1992.0,1998.0,0.7945085540074076,6.0,0.996996996996997
2025,2,LAX,DFW,275572.0,327076.0,1681.0,1705.0,0.8425320109087796,24.0,0.9859237536656892
2025,2,LAX,JFK,391779.0,435216.0,2587.0,2595.0,0.9001943862358002,8.0,0.9969171483622351
2025,2,LAX,ORD,311229.0,356364.0,1848.0,1860.0,0.8733457925042933,12.0,0.9935483870967742
2025,2,LAX,SEA,247203.0,302888.0,1882.0,1899.0,0.8161531655265313,17.0,0.9910479199578726
2025,2,ORD,ATL,206616.0,250929.0,1596.0,1618.0,0.8234042298817594,22.0,0.9864029666254636
2025,2,ORD,DEN,262043.0,312574.0,1631.0,1631.0,0.8383390813055468,0.0,1.0
2025,2,ORD,DFW,236499.0,287631.0,1680.0,1712.0,0.8222305662463365,32.0,0.9813084112149533
2025,2,ORD,JFK,65850.0,75979.0,674.0,697.0,0.8666868476815962,23.0,0.9670014347202296
2025,2,ORD,LAX,304971.0,359909.0,1860.0,1868.0,0.8473558593977922,8.0,0.9957173447537473
2025,2,ORD,SEA,232965.0,260777.0,1526.0,1520.0,0.8933494901774313,-6.0,1.0039473684210527
2025,2,SEA,ATL,140673.0,157714.0,855.0,861.0,0.8919499854166403,6.0,0.9930313588850174
2025,2,SEA,DEN,239449.0,277179.0,1671.0,1686.0,0.863878576659848,15.0,0.9911032028469751
2025,2,SEA,DFW,209739.0,237400.0,1353.0,1378.0,0.8834835720303286,25.0,0.9818577648766328
2025,2,SEA,JFK,127964.0,143000.0,770.0,779.0,0.8948531468531469,9.0,0.9884467265725289
2025,2,SEA,LAX,229342.0,303613.0,1879.0,1877.0,0.7553760873216891,-2.0,1.0010655301012255
2025,2,SEA,ORD,222021.0,257166.0,1521.0,1515.0,0.8633372996430321,-6.0,1.003960396039604
2025,3,ATL,DEN,224817.0,259853.0,1449.0,1469.0,0.865169922994924,20.0,0.9863852961198094
2025,3,ATL,DFW,246414.0,305819.0,1650.0,1678.0,0.805751114221157,28.0,0.9833134684147795
2025,3,ATL,JFK,171268.0,210656.0,1133.0,1131.0,0.8130221783381437,-2.0,1.0017683465959328
2025,3,ATL,LAX,252816.0,291596.0,1429.0,1433.0,0.8670077778844703,4.0,0.9972086531751571
2025,3,ATL,ORD,219499.0,260446.0,1654.0,1683.0,0.8427812291223516,29.0,0.9827688651218063
2025,3,ATL,SEA,166186.0,184775.0,939.0,946.0,0.8993965633879042,7.0,0.992600422832981
2025,3,DEN,ATL,227563.0,258470.0,1457.0,1468.0,0.8804232599527991,11.0,0.9925068119891008
2025,3,DEN,DFW,228086.0,267228.0,1485.0,1516.0,0.8535258281317826,31.0,0.9795514511873351
2025,3,DEN,JFK,55652.0,69218.0,411.0,426.0,0.8040105174954492,15.0,0.9647887323943662
2025,3,DEN,LAX,259047.0,318307.0,1999.0,1994.0,0.8138275312826925,-5.0,1.0025075225677031
2025,3,DEN,ORD,308335.0,350633.0,1779.0,1792.0,0.879366745286382,13.0,0.9927455357142857
2025,3,DEN,SEA,287998.0,321317.0,1882.0,1887.0,0.8963048951658331,5.0,0.9973502914679385
2025,3,DFW,ATL,240885.0,305275.0,1650.0,1678.0,0.7890754237982147,28.0,0.9833134684147795
2025,3,DFW,DEN,227173.0,265129.0,1475.0,1510.0,0.8568395007713226,35.0,0.9768211920529801
2025,3,DFW,JFK,81113.0,102008.0,604.0,624.0,0.7951631244608266,20.0,0.967948717948718
2025,3,DFW,LAX,270350.0,306718.0,1583.0,1612.0,0.8814285434829388,29.0,0.9820099255583127
2025,3,DFW,ORD,247482.0,288133.0,1719.0,1775.0,0.8589158478896898,56.0,0.9684507042253521
2025,3,DFW,SEA,222065.0,242649.0,1383.0,1414.0,0.915169648339783,31.0,0.978076379066478
2025,3,JFK,ATL,171988.0,209218.0,1124.0,1133.0,0.8220516399162596,9.0,0.9920564872021183
2025,3,JFK,DEN,57680.0,69353.0,412.0,426.0,0.8316871656597408,14.0,0.9671361502347418
2025,3,JFK,DFW,85210.0,102611.0,607.0,624.0,0.8304177914648527,17.0,0.9727564102564102
2025,3,JFK,LAX,379676.0,441227.0,2666.0,2690.0,0.8605003773567801,24.0,0.9910780669144982
2025,3,JFK,ORD,61102.0,70986.0,710.0,749.0,0.8607612768714958,39.0,0.9479305740987984
2025,3,JFK,SEA,136903.0,152382.0,814.0,836.0,0.8984197608641441,22.0,0.9736842105263158
2025,3,LAX,ATL,256028.0,291048.0,1425.0,1434.0,0.8796762046122977,9.0,0.9937238493723849
2025,3,LAX,DEN,259509.0,320076.0,1971.0,1986.0,0.8107730663967307,15.0,0.9924471299093656
2025,3,LAX,DFW,268435.0,304564.0,1571.0,1605.0,0.881374686437005,34.0,0.9788161993769471
2025,3,LAX,JFK,378177.0,436833.0,2639.0,2680.0,0.8657244301598094,41.0,0.9847014925373134
2025,3,LAX,ORD,331670.0,377131.0,1935.0,1970.0,0.8794556798566016,35.0,0.9822335025380711
2025,3,LAX,SEA,241468.0,298341.0,1877.0,1907.0,0.8093691447035439,30.0,0.9842684845306765
2025,3,ORD,ATL,221382.0,261461.0,1657.0,1683.0,0.8467113642187554,26.0,0.9845513963161022
2025,3,ORD,DEN,306265.0,356616.0,1774.0,1799.0,0.8588089149112771,25.0,0.9861033907726515
2025,3,ORD,DFW,250375.0,286830.0,1705.0,1763.0,0.8729038106195307,58.0,0.9671015314804311
2025,3,ORD,JFK,61750.0,72293.0,726.0,752.0,0.8541629203380687,26.0,0.9654255319148937
2025,3,ORD,LAX,326976.0,384688.0,1951.0,1977.0,0.8499771243189286,26.0,0.986848760748609
2025,3,ORD,SEA,273511.0,305452.0,1712.0,1740.0,0.8954303785864882,28.0,0.9839080459770115
2025,3,SEA,ATL,167352.0,185269.0,942.0,950.0,0.9032919700543534,8.0,0.991578947368421
2025,3,SEA,DEN,290627.0,314021.0,1850.0,1887.0,0.9255017976504756,37.0,0.9803921568627451
2025,3,SEA,DFW,225550.0,240705.0,1377.0,1414.0,0.937039114268503,37.0,0.9738330975954739
2025,3,SEA,JFK,139483.0,150799.0,807.0,828.0,0.9249597145869668,21.0,0.9746376811594203
2025,3,SEA,LAX,252301.0,302505.0,1886.0,1901.0,0.8340391067916233,15.0,0.9921094160967912
2025,3,SEA,ORD,278249.0,300295.0,1700.0,1737.0,0.9265855242345027,37.0,0.9786989061600461
2025,4,ATL,DEN,207040.0,246934.0,1369.0,1379.0,0.8384426607919525,10.0,0.9927483683828862
2025,4,ATL,DFW,250667.0,310702.0,1673.0,1698.0,0.806776267935192,25.0,0.9852767962308598
2025,4,ATL,JFK,175086.0,218938.0,1163.0,1182.0,0.7997058527985091,19.0,0.9839255499153976
2025,4,ATL,LAX,230134.0,270282.0,1291.0,1294.0,0.8514588466860539,3.0,0.9976816074188563
2025,4,ATL,ORD,192153.0,241682.0,1540.0,1571.0,0.7950654165390886,31.0,0.98026734563972
2025,4,ATL,SEA,128043.0,150897.0,812.0,828.0,0.8485456967335334,16.0,0.9806763285024155
2025,4,DEN,ATL,205277.0,246936.0,1370.0,1383.0,0.8312963682897593,13.0,0.9906001446131598
2025,4,DEN,DFW,220942.0,259956.0,1455.0,1470.0,0.8499207558202158,15.0,0.9897959183673469
2025,4,DEN,JFK,52584.0,72057.0,417.0,427.0,0.729755610141971,10.0,0.9765807962529274
2025,4,DEN,LAX,259024.0,323260.0,1979.0,1980.0,0.80128688981006,1.0,0.9994949494949495
2025,4,DEN,ORD,237573.0,285599.0,1455.0,1461.0,0.831841147903179,6.0,0.9958932238193019
2025,4,DEN,SEA,208612.0,245229.0,1474.0,1486.0,0.8506824233675463,12.0,0.9919246298788694
2025,4,DFW,ATL,248253.0,310182.0,1673.0,1698.0,0.8003462483316247,25.0,0.9852767962308598
2025,4,DFW,DEN,222930.0,258520.0,1458.0,1477.0,0.8623317344886275,19.0,0.987136086662153
2025,4,DFW,JFK,72914.0,89927.0,527.0,534.0,0.8108132151634103,7.0,0.9868913857677902
2025,4,DFW,LAX,251119.0,295542.0,1587.0,1609.0,0.8496897226113378,22.0,0.9863269111249223
2025,4,DFW,ORD,238990.0,285115.0,1709.0,1748.0,0.838223173105589,39.0,0.9776887871853547
2025,4,DFW,SEA,194185.0,225160.0,1291.0,1313.0,0.8624311600639545,22.0,0.9832444782939832
2025,4,JFK,ATL,177868.0,220124.0,1167.0,1184.0,0.8080354709163926,17.0,0.9856418918918919
2025,4,JFK,DEN,55330.0,72215.0,418.0,427.0,0.7661843107387661,9.0,0.9789227166276346
2025,4,JFK,DFW,74369.0,89030.0,520.0,530.0,0.8353251712905763,10.0,0.9811320754716981
2025,4,JFK,LAX,386820.0,447705.0,2611.0,2653.0,0.8640064328073174,42.0,0.9841688654353562
2025,4,JFK,ORD,72551.0,90856.0,775.0,801.0,0.7985273399665405,26.0,0.9675405742821473
2025,4,JFK,SEA,111261.0,131865.0,713.0,754.0,0.8437492890456149,41.0,0.9456233421750663
2025,4,LAX,ATL,229040.0,268181.0,1281.0,1290.0,0.8540500632035827,9.0,0.9930232558139535
2025,4,LAX,DEN,248012.0,324818.0,1971.0,1980.0,0.7635414293542846,9.0,0.9954545454545455
2025,4,LAX,DFW,242223.0,293846.0,1583.0,1600.0,0.8243195415285558,17.0,0.989375
2025,4,LAX,JFK,380243.0,445701.0,2599.0,2648.0,0.8531347248491702,49.0,0.9814954682779456
2025,4,LAX,ORD,284214.0,337446.0,1687.0,1706.0,0.8422503156060526,19.0,0.988862837045721
2025,4,LAX,SEA,205700.0,284402.0,1840.0,1852.0,0.7232719882419955,12.0,0.9935205183585313
2025,4,ORD,ATL,196950.0,244977.0,1547.0,1577.0,0.8039530241614519,30.0,0.9809765377298668
2025,4,ORD,DEN,241964.0,285457.0,1465.0,1474.0,0.8476372973862963,9.0,0.9938941655359566
2025,4,ORD,DFW,242370.0,285093.0,1706.0,1745.0,0.8501436373393945,39.0,0.977650429799427
2025,4,ORD,JFK,73671.0,90977.0,778.0,799.0,0.8097760972553503,21.0,0.9737171464330413
2025,4,ORD,LAX,291195.0,339815.0,1699.0,1709.0,0.8569221488162677,10.0,0.9941486249268578
2025,4,ORD,SEA,173992.0,213860.0,1241.0,1274.0,0.8135789769007762,33.0,0.9740973312401884
2025,4,SEA,ATL,128355.0,150908.0,811.0,825.0,0.8505513292867177,14.0,0.983030303030303
2025,4,SEA,DEN,207586.0,242437.0,1470.0,1494.0,0.8562471899916267,24.0,0.9839357429718876
2025,4,SEA,DFW,198414.0,223759.0,1284.0,1306.0,0.8867308130622679,22.0,0.9831546707503829
2025,4,SEA,JFK,111173.0,130293.0,703.0,746.0,0.8532538202359298,43.0,0.9423592493297587
2025,4,SEA,LAX,214466.0,282990.0,1837.0,1863.0,0.7578571680978127,26.0,0.9860440150295223
2025,4,SEA,ORD,177146.0,212992.0,1241.0,1274.0,0.8317025991586539,33.0,0.9740973312401884
