Year,Quarter,OriginAirportID,DestAirportID,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,months_observed,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay,coverage
2019,1,10397,10721,primary,10747.0,2566.0,1563813.22,361383304.5154,145.5116050990974,12452.80848590417,False,1562.0,31.0,1.0,0.0,1530.0,0.0,299.0,113.0,13160.0,3.0,0.019846350832266324,0.0006402048655569782,0.1954248366013072,0.0738562091503268,8.601307189542483,matched
2019,1,10397,10821,primary,7699.0,2284.0,1186799.02,247618390.49479997,154.1497623067931,8400.260248845952,False,1540.0,43.0,2.0,0.0,1495.0,0.0,199.0,50.0,8.0,3.0,0.02792207792207792,0.0012987012987012987,0.1331103678929766,0.033444816053511704,0.005351170568561873,matched
2019,1,10397,11278,primary,8700.0,2579.0,1828289.11,468837794.8145,210.1481735632184,9727.146850859528,False,1776.0,31.0,3.0,0.0,1742.0,0.0,276.0,66.0,5302.0,3.0,0.017454954954954954,0.0016891891891891893,0.1584385763490241,0.03788748564867968,3.0436280137772673,matched
2019,1,10397,11292,primary,9205.0,3140.0,1709464.69,425425939.4575,185.71044975556762,11728.460949086148,False,1318.0,33.0,0.0,0.0,1285.0,0.0,191.0,64.0,2109.0,3.0,0.02503793626707132,0.0,0.14863813229571984,0.049805447470817124,1.6412451361867704,matched
2019,1,10397,11298,primary,9483.0,2774.0,1883797.8900000001,485577588.2245,198.64999367288834,11743.240461351845,False,1641.0,16.0,1.0,0.0,1624.0,0.0,303.0,81.0,8804.0,3.0,0.009750152346130409,0.0006093845216331506,0.18657635467980296,0.049876847290640396,5.421182266009852,matched
2019,1,10397,11433,primary,6414.0,1960.0,1135297.71,307099372.0681,177.0030729653882,16549.45255184469,False,1327.0,25.0,1.0,0.0,1301.0,0.0,158.0,34.0,-853.0,3.0,0.018839487565938208,0.0007535795026375283,0.12144504227517294,0.026133743274404306,-0.6556495003843198,matched
2019,1,10397,11618,primary,10034.0,3879.0,1854726.43,468777153.4657,184.8441728124377,12551.502961828213,False,1532.0,11.0,1.0,0.0,1520.0,0.0,413.0,161.0,17780.0,3.0,0.007180156657963447,0.0006527415143603133,0.27171052631578946,0.10592105263157894,11.697368421052632,matched
2019,1,10397,11697,primary,11237.0,2591.0,1505869.03,275574973.4961,134.00988075109015,6565.243780283014,False,2297.0,4.0,1.0,0.0,2292.0,0.0,388.0,89.0,7540.0,3.0,0.0017414018284719198,0.00043535045711797995,0.16928446771378708,0.03883071553228621,3.2897033158813263,matched
2019,1,10397,12173,primary,447.0,322.0,311229.94,268212562.7942,696.2638478747203,115244.75882769952,False,90.0,0.0,0.0,0.0,90.0,0.0,19.0,3.0,-74.0,3.0,0.0,0.0,0.2111111111111111,0.03333333333333333,-0.8222222222222222,matched
2019,1,10397,12266,primary,5176.0,2230.0,859793.02,202032146.6176,166.1114799072643,11439.462065584212,False,1266.0,4.0,1.0,0.0,1261.0,0.0,248.0,55.0,7266.0,3.0,0.00315955766192733,0.0007898894154818325,0.19666931007137192,0.04361617763679619,5.762093576526566,matched
2019,1,10397,12478,primary,4561.0,1647.0,777739.0199999999,178393558.3758,170.519408024556,10035.9484954619,False,817.0,5.0,0.0,0.0,812.0,0.0,146.0,40.0,2732.0,3.0,0.006119951040391677,0.0,0.17980295566502463,0.04926108374384237,3.3645320197044337,matched
2019,1,10397,12889,primary,8548.0,2391.0,1938421.0199999998,689224684.626,226.76895414131957,29205.77646643077,False,1104.0,16.0,0.0,0.0,1088.0,0.0,216.0,40.0,2910.0,3.0,0.014492753623188406,0.0,0.19852941176470587,0.03676470588235294,2.6746323529411766,matched
2019,1,10397,12892,primary,12445.0,3977.0,3366043.4000000004,1464407619.9814,270.4735556448373,44514.414875738265,False,1552.0,5.0,1.0,0.0,1546.0,0.0,461.0,77.0,14151.0,3.0,0.0032216494845360823,0.0006443298969072165,0.2981888745148771,0.04980595084087969,9.153298835705046,matched
2019,1,10397,12953,primary,16835.0,4541.0,2997155.7600000002,773537149.4802,178.03123017523018,14253.033709570722,False,2339.0,38.0,4.0,0.0,2297.0,0.0,529.0,178.0,17343.0,3.0,0.016246259085079092,0.0017101325352714834,0.2303003918154114,0.07749238136700043,7.550282977797127,matched
2019,1,10397,13204,primary,11979.0,2697.0,1656583.49,308518339.6061,138.2906327740212,6630.633653143301,False,2364.0,8.0,0.0,0.0,2356.0,0.0,334.0,82.0,3007.0,3.0,0.00338409475465313,0.0,0.14176570458404075,0.03480475382003396,1.2763157894736843,matched
2019,1,10397,13232,primary,5357.0,1676.0,815195.2,163852135.6382,152.17382863543028,7429.673505502087,False,936.0,38.0,5.0,0.0,893.0,0.0,123.0,39.0,637.0,3.0,0.0405982905982906,0.005341880341880342,0.13773796192609183,0.043673012318029114,0.7133258678611423,matched
2019,1,10397,13303,primary,9622.0,2388.0,1454632.71,301932436.3981,151.17779151943463,8524.659720262916,False,1715.0,8.0,0.0,0.0,1707.0,0.0,266.0,69.0,3109.0,3.0,0.004664723032069971,0.0,0.15582893966022263,0.040421792618629174,1.8213239601640305,matched
