Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2019,1,19393,WN,10397,10721,ATL,BOS,61,4,1,0,56,0,11,1,-127.0,0.06557377049180328,0.01639344262295082,0.19642857142857142,0.017857142857142856,-2.267857142857143
2019,1,19393,WN,10397,10821,ATL,BWI,169,5,0,0,164,0,14,2,-804.0,0.029585798816568046,0.0,0.08536585365853659,0.012195121951219513,-4.902439024390244
2019,1,19393,WN,10397,11278,ATL,DCA,124,7,0,0,117,0,22,6,76.0,0.056451612903225805,0.0,0.18803418803418803,0.05128205128205128,0.6495726495726496
2019,1,19393,WN,10397,11292,ATL,DEN,118,1,0,0,117,0,14,4,-271.0,0.00847457627118644,0.0,0.11965811965811966,0.03418803418803419,-2.3162393162393164
2019,1,19393,WN,10397,11433,ATL,DTW,70,7,0,0,63,0,10,1,77.0,0.1,0.0,0.15873015873015872,0.015873015873015872,1.2222222222222223
2019,1,19393,WN,10397,11697,ATL,FLL,150,1,0,0,149,0,27,2,50.0,0.006666666666666667,0.0,0.18120805369127516,0.013422818791946308,0.33557046979865773
2019,1,19393,WN,10397,12889,ATL,LAS,89,0,0,0,89,0,6,1,-501.0,0.0,0.0,0.06741573033707865,0.011235955056179775,-5.629213483146067
2019,1,19393,WN,10397,12892,ATL,LAX,92,0,0,0,92,0,8,2,-763.0,0.0,0.0,0.08695652173913043,0.021739130434782608,-8.293478260869565
2019,1,19393,WN,10397,12953,ATL,LGA,151,5,0,0,146,0,42,12,1419.0,0.033112582781456956,0.0,0.2876712328767123,0.0821917808219178,9.719178082191782
2019,1,19393,WN,10397,13204,ATL,MCO,183,0,0,0,183,0,26,5,-152.0,0.0,0.0,0.14207650273224043,0.0273224043715847,-0.8306010928961749
2019,1,19393,WN,10397,13232,ATL,MDW,154,13,0,0,141,0,27,6,508.0,0.08441558441558442,0.0,0.19148936170212766,0.0425531914893617,3.602836879432624
2019,1,19393,WN,10397,13487,ATL,MSP,57,4,0,0,53,0,7,0,-223.0,0.07017543859649122,0.0,0.1320754716981132,0.0,-4.2075471698113205
2019,1,19393,WN,10397,13796,ATL,OAK,31,0,1,0,30,0,4,0,-308.0,0.0,0.03225806451612903,0.13333333333333333,0.0,-10.266666666666667
2019,1,19393,WN,10397,14100,ATL,PHL,60,1,0,0,59,0,5,1,-97.0,0.016666666666666666,0.0,0.0847457627118644,0.01694915254237288,-1.6440677966101696
2019,1,19393,WN,10397,14107,ATL,PHX,62,0,0,0,62,0,9,2,-200.0,0.0,0.0,0.14516129032258066,0.03225806451612903,-3.225806451612903
2019,1,19393,WN,10397,14635,ATL,RSW,58,1,0,0,57,0,13,3,248.0,0.017241379310344827,0.0,0.22807017543859648,0.05263157894736842,4.350877192982456
2019,1,19393,WN,10397,14679,ATL,SAN,31,0,1,0,30,0,3,0,-177.0,0.0,0.03225806451612903,0.1,0.0,-5.9
2019,1,19393,WN,10397,15016,ATL,STL,116,9,0,0,107,0,16,1,-100.0,0.07758620689655173,0.0,0.14953271028037382,0.009345794392523364,-0.9345794392523364
2019,1,19393,WN,10397,15304,ATL,TPA,172,3,0,0,169,0,28,5,-352.0,0.01744186046511628,0.0,0.16568047337278108,0.029585798816568046,-2.0828402366863905
2019,1,19393,WN,10721,10397,BOS,ATL,61,6,0,0,55,0,6,3,-278.0,0.09836065573770492,0.0,0.10909090909090909,0.05454545454545454,-5.054545454545455
2019,1,19393,WN,10721,10821,BOS,BWI,216,24,0,0,192,0,26,11,373.0,0.1111111111111111,0.0,0.13541666666666666,0.057291666666666664,1.9427083333333333
2019,1,19393,WN,10721,11292,BOS,DEN,41,3,0,0,38,0,4,1,-511.0,0.07317073170731707,0.0,0.10526315789473684,0.02631578947368421,-13.447368421052632
2019,1,19393,WN,10721,13204,BOS,MCO,4,0,0,0,4,0,1,0,-43.0,0.0,0.0,0.25,0.0,-10.75
2019,1,19393,WN,10721,13232,BOS,MDW,75,11,0,0,64,0,10,3,-95.0,0.14666666666666667,0.0,0.15625,0.046875,-1.484375
2019,1,19393,WN,10721,15016,BOS,STL,87,6,0,0,81,0,11,5,-265.0,0.06896551724137931,0.0,0.13580246913580246,0.06172839506172839,-3.271604938271605
2019,1,19393,WN,10821,10397,BWI,ATL,170,10,0,0,160,0,26,10,337.0,0.058823529411764705,0.0,0.1625,0.0625,2.10625
2019,1,19393,WN,10821,10721,BWI,BOS,216,21,1,0,194,0,40,12,492.0,0.09722222222222222,0.004629629629629629,0.20618556701030927,0.061855670103092786,2.536082474226804
2019,1,19393,WN,10821,11292,BWI,DEN,142,1,0,0,141,0,16,2,-1585.0,0.007042253521126761,0.0,0.11347517730496454,0.014184397163120567,-11.24113475177305
2019,1,19393,WN,10821,11433,BWI,DTW,87,14,0,0,73,0,9,2,-427.0,0.16091954022988506,0.0,0.1232876712328767,0.0273972602739726,-5.8493150684931505
2019,1,19393,WN,10821,11697,BWI,FLL,282,8,1,0,273,0,54,14,493.0,0.028368794326241134,0.0035460992907801418,0.1978021978021978,0.05128205128205128,1.8058608058608059
2019,1,19393,WN,10821,12889,BWI,LAS,105,2,0,0,103,0,12,3,-823.0,0.01904761904761905,0.0,0.11650485436893204,0.02912621359223301,-7.990291262135922
2019,1,19393,WN,10821,12892,BWI,LAX,90,2,0,0,88,0,8,3,-1076.0,0.022222222222222223,0.0,0.09090909090909091,0.03409090909090909,-12.227272727272727
2019,1,19393,WN,10821,13204,BWI,MCO,291,11,0,0,280,0,47,11,260.0,0.037800687285223365,0.0,0.16785714285714284,0.039285714285714285,0.9285714285714286
2019,1,19393,WN,10821,13232,BWI,MDW,178,20,0,0,158,0,21,7,-52.0,0.11235955056179775,0.0,0.13291139240506328,0.04430379746835443,-0.3291139240506329
2019,1,19393,WN,10821,13487,BWI,MSP,51,5,0,0,46,0,3,1,-301.0,0.09803921568627451,0.0,0.06521739130434782,0.021739130434782608,-6.543478260869565
2019,1,19393,WN,10821,13796,BWI,OAK,29,0,0,0,29,0,5,1,-204.0,0.0,0.0,0.1724137931034483,0.034482758620689655,-7.0344827586206895
2019,1,19393,WN,10821,14107,BWI,PHX,70,2,0,0,68,0,11,3,-304.0,0.02857142857142857,0.0,0.16176470588235295,0.04411764705882353,-4.470588235294118
2019,1,19393,WN,10821,14635,BWI,RSW,156,3,2,0,151,0,33,8,431.0,0.019230769230769232,0.01282051282051282,0.2185430463576159,0.052980132450331126,2.8543046357615895
2019,1,19393,WN,10821,14679,BWI,SAN,67,1,0,0,66,0,11,3,-418.0,0.014925373134328358,0.0,0.16666666666666666,0.045454545454545456,-6.333333333333333
2019,1,19393,WN,10821,14747,BWI,SEA,5,0,0,0,5,0,1,0,-4.0,0.0,0.0,0.2,0.0,-0.8
2019,1,19393,WN,10821,14869,BWI,SLC,8,0,0,0,8,0,0,0,-70.0,0.0,0.0,0.0,0.0,-8.75
2019,1,19393,WN,10821,15016,BWI,STL,95,5,0,0,90,0,12,3,-39.0,0.05263157894736842,0.0,0.13333333333333333,0.03333333333333333,-0.43333333333333335
2019,1,19393,WN,10821,15304,BWI,TPA,197,6,0,0,191,0,30,5,-80.0,0.030456852791878174,0.0,0.15706806282722513,0.02617801047120419,-0.418848167539267
2019,1,19393,WN,11278,10397,DCA,ATL,124,8,0,0,116,0,16,5,-250.0,0.06451612903225806,0.0,0.13793103448275862,0.04310344827586207,-2.1551724137931036
2019,1,19393,WN,11278,11697,DCA,FLL,65,2,0,0,63,0,11,1,-284.0,0.03076923076923077,0.0,0.1746031746031746,0.015873015873015872,-4.507936507936508
2019,1,19393,WN,11278,13204,DCA,MCO,68,2,0,0,66,0,10,3,174.0,0.029411764705882353,0.0,0.15151515151515152,0.045454545454545456,2.6363636363636362
2019,1,19393,WN,11278,13232,DCA,MDW,186,32,0,0,154,0,13,3,-942.0,0.17204301075268819,0.0,0.08441558441558442,0.01948051948051948,-6.116883116883117
2019,1,19393,WN,11278,15016,DCA,STL,121,7,0,0,114,0,15,2,-147.0,0.05785123966942149,0.0,0.13157894736842105,0.017543859649122806,-1.2894736842105263
2019,1,19393,WN,11278,15304,DCA,TPA,68,2,0,0,66,0,5,0,-449.0,0.029411764705882353,0.0,0.07575757575757576,0.0,-6.803030303030303
2019,1,19393,WN,11292,10397,DEN,ATL,117,3,0,0,114,0,15,1,-350.0,0.02564102564102564,0.0,0.13157894736842105,0.008771929824561403,-3.0701754385964914
2019,1,19393,WN,11292,10721,DEN,BOS,41,2,0,0,39,0,10,4,480.0,0.04878048780487805,0.0,0.2564102564102564,0.10256410256410256,12.307692307692308
2019,1,19393,WN,11292,10821,DEN,BWI,140,3,0,0,137,0,22,6,17.0,0.02142857142857143,0.0,0.16058394160583941,0.043795620437956206,0.12408759124087591
2019,1,19393,WN,11292,11433,DEN,DTW,35,3,0,0,32,0,6,0,103.0,0.08571428571428572,0.0,0.1875,0.0,3.21875
2019,1,19393,WN,11292,11618,DEN,EWR,55,1,1,0,53,0,24,12,1462.0,0.01818181818181818,0.01818181818181818,0.4528301886792453,0.22641509433962265,27.58490566037736
2019,1,19393,WN,11292,11697,DEN,FLL,62,0,0,0,62,0,9,3,70.0,0.0,0.0,0.14516129032258066,0.04838709677419355,1.1290322580645162
2019,1,19393,WN,11292,12889,DEN,LAS,266,2,0,0,264,0,42,11,-465.0,0.007518796992481203,0.0,0.1590909090909091,0.041666666666666664,-1.7613636363636365
2019,1,19393,WN,11292,12892,DEN,LAX,209,1,0,0,208,0,22,3,-1818.0,0.004784688995215311,0.0,0.10576923076923077,0.014423076923076924,-8.740384615384615
