Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2019,1,19393,WN,111312,3949,128,0,107235,0,16111,3500,-72823.0,0.03547685784102343,0.001149920942935173,0.15024012682426446,0.03263859747284002,-0.6790973096470369
2019,1,19690,HA,6798,7,6,0,6785,0,851,107,4305.0,0.0010297146219476316,0.00088261253309797,0.12542372881355932,0.015770081061164332,0.63448784082535
2019,1,19790,DL,73836,328,105,0,73403,0,9403,2941,-126252.0,0.004442277479820142,0.001422070534698521,0.12810103129299893,0.040066482296363906,-1.7199841968311922
2019,1,19805,AA,77017,1511,152,0,75354,0,13741,3671,247140.0,0.019619045145876885,0.0019735902463092563,0.18235262892480825,0.04871672373065796,3.279719722907875
2019,1,19930,AS,20744,429,111,0,20204,0,3506,979,8191.0,0.020680678750482066,0.005350944851523332,0.17352999406058206,0.048455751336369035,0.40541476935260345
2019,1,19977,UA,46915,697,92,0,46126,0,9156,3515,302776.0,0.014856655653842055,0.0019609932857295106,0.19849976152278542,0.07620430993365998,6.564107011230109
2019,1,20304,OO,64926,2821,335,0,61770,0,14024,6154,740939.0,0.043449465545390135,0.0051597202969534545,0.22703577788570503,0.09962765096325077,11.995127084345151
2019,1,20363,9E,20198,341,36,0,19821,0,4013,1715,85806.0,0.016882859689078128,0.001782354688583028,0.20246203521517583,0.08652439332021593,4.329044952323294
2019,1,20366,EV,13195,964,31,0,12200,0,3022,1315,163748.0,0.07305797650625237,0.0023493747631678666,0.24770491803278688,0.10778688524590165,13.421967213114755
2019,1,20368,G4,6763,50,19,0,6694,0,1728,479,65811.0,0.00739316871211001,0.002809404110601804,0.25814161936062147,0.07155661786674634,9.831341499850613
2019,1,20378,YV,18346,477,40,0,17829,0,3310,1121,106396.0,0.026000218031178458,0.0021803117845851957,0.1856525884794436,0.06287509114364238,5.967580907510236
2019,1,20397,OH,23169,751,49,0,22369,0,3475,1036,36626.0,0.032414001467478096,0.0021148949026716735,0.15534892038088427,0.046314095399883765,1.6373552684518753
2019,1,20398,MQ,25699,1939,50,0,23710,0,5844,1930,188476.0,0.07545040663060819,0.0019456009961477101,0.24647827920708562,0.08140025305778152,7.949219738506959
2019,1,20409,B6,24443,980,68,0,23395,0,6429,2815,340573.0,0.04009327823916868,0.0027819825716974187,0.2748023081855097,0.12032485573840564,14.55751228895063
2019,1,20416,NK,15222,199,14,0,15009,0,2383,792,40858.0,0.01307318355012482,0.0009197214557876757,0.15877140382437205,0.05276833899660204,2.7222333266706644
2019,1,20436,F9,9647,151,6,0,9490,0,2362,806,65211.0,0.015652534466673577,0.0006219550119208044,0.24889357218124342,0.08493150684931507,6.871548998946259
2019,1,20452,YX,25755,1132,54,0,24569,0,5864,2228,211810.0,0.04395263055717336,0.00209668025626092,0.23867475273718913,0.09068338149700843,8.621026496804916
2019,2,19393,WN,99500,4578,239,0,94683,0,21508,6211,646935.0,0.04601005025125628,0.0024020100502512563,0.22715799034673595,0.06559783699291319,6.832641551281645
2019,2,19690,HA,6033,13,6,0,6014,0,1062,173,35287.0,0.0021548151831592907,0.000994530084535057,0.17658796142334554,0.028766212171599602,5.8674758895909545
2019,2,19790,DL,67337,64,156,0,67117,0,12183,3978,267280.0,0.0009504432926919821,0.0023167055259367066,0.18151884023421785,0.059269633624864045,3.9822995664287735
2019,2,19805,AA,71059,860,167,0,70032,0,16203,4603,502450.0,0.012102618950449626,0.0023501597264245205,0.23136566141192597,0.06572709618460132,7.174577336074937
2019,2,19930,AS,19028,874,115,0,18039,0,5097,1756,206758.0,0.045932310279587975,0.006043725036787891,0.2825544653251289,0.09734464216419979,11.461721824934862
2019,2,19977,UA,43722,210,71,0,43441,0,9780,3509,387956.0,0.004803073967339097,0.001623896436576552,0.22513293892866187,0.08077622522501784,8.930641559816763
2019,2,20304,OO,59589,2799,396,0,56394,0,15007,6480,925846.0,0.04697175653224588,0.00664552182449781,0.2661098698443097,0.11490584104691988,16.41745575770472
2019,2,20363,9E,18305,632,40,0,17633,0,3681,1515,76916.0,0.034526085768915596,0.002185195301830101,0.2087563091929904,0.08591844836386321,4.362048431917428
