Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2024,1,19393,WN,10397,10821,ATL,BWI,179,4,1,0,174,0,38,11,1419.0,0.0223463687150838,0.00558659217877095,0.21839080459770116,0.06321839080459771,8.155172413793103
2024,1,19393,WN,10397,11278,ATL,DCA,120,5,1,0,114,0,25,11,1072.0,0.041666666666666664,0.008333333333333333,0.21929824561403508,0.09649122807017543,9.403508771929825
2024,1,19393,WN,10397,11292,ATL,DEN,106,2,0,0,104,0,28,4,304.0,0.018867924528301886,0.0,0.2692307692307692,0.038461538461538464,2.923076923076923
2024,1,19393,WN,10397,11697,ATL,FLL,101,0,0,0,101,0,29,5,1001.0,0.0,0.0,0.2871287128712871,0.04950495049504951,9.910891089108912
2024,1,19393,WN,10397,12889,ATL,LAS,41,0,1,0,40,0,6,0,-193.0,0.0,0.024390243902439025,0.15,0.0,-4.825
2024,1,19393,WN,10397,12953,ATL,LGA,117,6,1,0,110,0,18,7,229.0,0.05128205128205128,0.008547008547008548,0.16363636363636364,0.06363636363636363,2.081818181818182
2024,1,19393,WN,10397,13204,ATL,MCO,140,2,0,0,138,0,27,9,1159.0,0.014285714285714285,0.0,0.1956521739130435,0.06521739130434782,8.398550724637682
2024,1,19393,WN,10397,13232,ATL,MDW,141,11,2,0,128,0,32,11,1636.0,0.07801418439716312,0.014184397163120567,0.25,0.0859375,12.78125
2024,1,19393,WN,10397,13303,ATL,MIA,76,0,0,0,76,0,30,7,1535.0,0.0,0.0,0.39473684210526316,0.09210526315789473,20.19736842105263
2024,1,19393,WN,10397,14100,ATL,PHL,45,0,0,0,45,0,13,5,582.0,0.0,0.0,0.28888888888888886,0.1111111111111111,12.933333333333334
2024,1,19393,WN,10397,14107,ATL,PHX,34,0,0,0,34,0,8,2,519.0,0.0,0.0,0.23529411764705882,0.058823529411764705,15.264705882352942
2024,1,19393,WN,10397,14635,ATL,RSW,53,0,0,0,53,0,18,3,755.0,0.0,0.0,0.33962264150943394,0.05660377358490566,14.245283018867925
2024,1,19393,WN,10397,14679,ATL,SAN,1,0,0,0,1,0,1,1,68.0,0.0,0.0,1.0,1.0,68.0
2024,1,19393,WN,10397,15016,ATL,STL,106,3,0,0,103,0,28,5,995.0,0.02830188679245283,0.0,0.27184466019417475,0.04854368932038835,9.660194174757281
2024,1,19393,WN,10397,15304,ATL,TPA,125,2,0,0,123,0,36,11,1465.0,0.016,0.0,0.2926829268292683,0.08943089430894309,11.910569105691057
2024,1,19393,WN,10721,10821,BOS,BWI,175,11,0,0,164,0,34,8,301.0,0.06285714285714286,0.0,0.2073170731707317,0.04878048780487805,1.8353658536585367
2024,1,19393,WN,10721,11292,BOS,DEN,61,2,0,0,59,0,8,2,-747.0,0.03278688524590164,0.0,0.13559322033898305,0.03389830508474576,-12.661016949152541
2024,1,19393,WN,10721,13232,BOS,MDW,83,8,1,0,74,0,18,4,295.0,0.0963855421686747,0.012048192771084338,0.24324324324324326,0.05405405405405406,3.9864864864864864
2024,1,19393,WN,10721,15016,BOS,STL,66,2,0,0,64,0,12,4,215.0,0.030303030303030304,0.0,0.1875,0.0625,3.359375
2024,1,19393,WN,10821,10397,BWI,ATL,160,7,0,0,153,0,44,15,1847.0,0.04375,0.0,0.2875816993464052,0.09803921568627451,12.071895424836601
2024,1,19393,WN,10821,10721,BWI,BOS,183,14,0,0,169,0,50,12,1998.0,0.07650273224043716,0.0,0.2958579881656805,0.07100591715976332,11.822485207100591
2024,1,19393,WN,10821,11292,BWI,DEN,168,9,0,0,159,0,39,7,99.0,0.05357142857142857,0.0,0.24528301886792453,0.0440251572327044,0.6226415094339622
