Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2024,1,19393,WN,115389,3566,210,0,111613,0,26310,6656,716637.0,0.03090415897529227,0.0018199308426279802,0.23572522913997473,0.059634630374597944,6.420730560060208
2024,1,19690,HA,6576,96,5,0,6475,0,1738,314,69054.0,0.014598540145985401,0.0007603406326034064,0.2684169884169884,0.0484942084942085,10.664710424710425
2024,1,19790,DL,74384,478,184,0,73722,0,13930,4790,321790.0,0.006426113142611314,0.0024736502473650247,0.1889530940560484,0.06497382056916524,4.364911423998263
2024,1,19805,AA,77346,1248,209,0,75889,0,22292,9045,1455138.0,0.016135288185555815,0.0027021436144079847,0.29374481150100806,0.11918723398648025,19.174557577514527
2024,1,19930,AS,17775,3119,161,0,14495,0,3995,1422,150482.0,0.17547116736990154,0.009057665260196905,0.275612280096585,0.09810279406691963,10.381648844429114
2024,1,19977,UA,58855,4714,138,0,54003,0,11659,4725,478324.0,0.08009514909523405,0.002344745561124798,0.2158954132177842,0.08749513915893561,8.857359776308723
2024,1,20304,OO,56814,2384,224,0,54206,0,13082,5862,824085.0,0.041961488365543705,0.003942690181997395,0.24133859720326162,0.1081430099988931,15.202837324281445
2024,1,20363,9E,16972,706,47,0,16219,0,3771,1697,171352.0,0.04159792599575772,0.0027692670280461936,0.23250508662679573,0.1046303717861767,10.564893026697083
2024,1,20368,G4,8596,193,37,0,8366,0,1869,759,88079.0,0.022452303396928806,0.004304327594229875,0.22340425531914893,0.09072436050681329,10.528209419077218
2024,1,20397,OH,16526,944,43,0,15539,0,3924,1768,232865.0,0.0571221106135786,0.002601960547016822,0.2525259025677328,0.11377823540768389,14.985842074779587
2024,1,20398,MQ,20750,932,78,0,19740,0,5473,2027,263536.0,0.04491566265060241,0.003759036144578313,0.2772543059777102,0.10268490374873354,13.350354609929077
2024,1,20409,B6,19580,334,74,0,19172,0,5565,2268,259248.0,0.017058222676200205,0.0037793667007150152,0.29026705612351344,0.1182975172126017,13.522219904026706
2024,1,20416,NK,20415,303,31,0,20081,0,5274,1742,194472.0,0.014842027920646584,0.0015184913054126867,0.2626363228922862,0.08674866789502515,9.684378268014541
2024,1,20436,F9,14379,311,23,0,14045,0,3814,1537,206733.0,0.021628764169970095,0.001599554906460811,0.2715557137771449,0.10943396226415095,14.719330722677109
2024,1,20452,YX,22914,1061,48,0,21805,0,3714,1521,6992.0,0.046303569869948505,0.002094789211835559,0.17032790644347626,0.06975464343040587,0.3206603989910571
2024,2,19393,WN,105207,466,138,0,104603,0,17204,3967,73803.0,0.004429363065195282,0.0013116997918389461,0.1644694702828791,0.03792434251407703,0.7055533780101909
2024,2,19690,HA,6067,68,7,0,5992,0,1141,211,47624.0,0.011208175374979397,0.0011537827591890555,0.19042056074766356,0.03521361815754339,7.947930574098798
2024,2,19790,DL,71218,97,101,0,71020,0,7995,2075,-301133.0,0.001362015220871128,0.0014181807969895252,0.112573922838637,0.0292171219374824,-4.240115460433681
2024,2,19805,AA,74870,125,110,0,74635,0,13964,4158,360958.0,0.0016695605716575397,0.001469213303058635,0.18709720640450192,0.055711127487103905,4.836310042205399
2024,2,19930,AS,16863,137,56,0,16670,0,2869,706,-17154.0,0.008124295795528673,0.0033208800332088003,0.17210557888422315,0.04235152969406119,-1.0290341931613678
2024,2,19977,UA,56834,335,124,0,56375,0,9043,3114,33756.0,0.00589435901045149,0.002181792588943238,0.1604079822616408,0.05523725055432373,0.5987760532150777
2024,2,20304,OO,53325,709,219,0,52397,0,8772,3345,188895.0,0.013295827473042664,0.004106891701828411,0.16741416493310685,0.06383953279767926,3.605072809511995
2024,2,20363,9E,15656,233,31,0,15392,0,1588,596,-99907.0,0.014882473173224322,0.001980071538068472,0.10317047817047817,0.038721413721413724,-6.490839397089397
2024,2,20368,G4,8486,12,14,0,8460,0,1498,511,40952.0,0.0014140938015555031,0.0016497761018147536,0.17706855791962176,0.06040189125295508,4.840661938534279
2024,2,20397,OH,15655,35,14,0,15606,0,2133,597,-37642.0,0.002235707441711913,0.0008942829766847652,0.13667820069204153,0.03825451749327182,-2.4120210175573495
2024,2,20398,MQ,20117,41,31,0,20045,0,2464,554,-39522.0,0.002038077248098623,0.0015409852363672517,0.12292342229982539,0.027637814916438016,-1.9716637565477675
2024,2,20409,B6,19235,267,45,0,18923,0,4639,1770,142797.0,0.013880946191837796,0.002339485313231089,0.24515140305448396,0.09353696559742113,7.546213602494319
2024,2,20416,NK,19929,138,26,0,19765,0,4264,1366,96726.0,0.00692458226704802,0.001304631441617743,0.21573488489754616,0.06911206678472047,4.893802175562864
2024,2,20436,F9,14157,35,10,0,14112,0,2809,926,52871.0,0.0024722751995479267,0.000706364342727979,0.19905045351473924,0.06561791383219955,3.7465277777777777
2024,2,20452,YX,21602,304,24,0,21274,0,1653,494,-237235.0,0.014072771039718544,0.0011110082399777798,0.07770047945849394,0.023220832941618877,-11.15140547146752
2024,3,19393,WN,125272,1170,197,0,123905,0,27976,8267,842033.0,0.009339676863145794,0.00157257807011942,0.22578588434687866,0.06672047132884064,6.7957951656511035
2024,3,19690,HA,6455,36,5,0,6414,0,785,88,11578.0,0.005577072037180481,0.000774593338497289,0.12238852510134082,0.013719987527284067,1.8051138135328968
2024,3,19790,DL,82668,111,130,0,82427,0,13512,4210,165124.0,0.0013427202787051821,0.0015725552813664295,0.16392686862314532,0.05107549710653063,2.0032756257051694
2024,3,19805,AA,82259,892,250,0,81117,0,21978,8505,1342334.0,0.010843798247000328,0.0030391811230382087,0.2709419727060912,0.1048485520914235,16.5481218486877
2024,3,19930,AS,19639,143,52,0,19444,0,4245,1149,81043.0,0.007281429808035032,0.0026477926574672845,0.21831927586916272,0.059092779263526025,4.168020983336762
2024,3,19977,UA,64929,333,129,0,64467,0,12113,4081,194649.0,0.005128679018620339,0.001986785565771843,0.18789458172398282,0.06330370577194534,3.0193587416817906
2024,3,20304,OO,56241,771,197,0,55273,0,9133,3065,157912.0,0.013708860084280152,0.003502782667449014,0.16523438206719374,0.05545202901959365,2.8569464295406437
2024,3,20363,9E,17062,14,20,0,17028,0,2066,726,-64543.0,0.0008205368655491736,0.0011721955222131052,0.12132957481794691,0.04263565891472868,-3.79040404040404
2024,3,20368,G4,11031,71,19,0,10941,0,2574,1025,119412.0,0.006436406490798658,0.0017224186383827395,0.23526185906224295,0.09368430673613015,10.91417603509734
2024,3,20397,OH,17364,61,27,0,17276,0,2848,910,42700.0,0.003513015434231744,0.0015549412577747063,0.1648529752257467,0.0526742301458671,2.471636952998379
2024,3,20398,MQ,22725,292,47,0,22386,0,4374,1372,101083.0,0.01284928492849285,0.0020682068206820683,0.19538997587778076,0.06128830519074421,4.51545608862682
2024,3,20409,B6,21565,309,66,0,21190,0,6445,2951,373118.0,0.014328773475539068,0.003060514722930675,0.3041529023124115,0.1392638036809816,17.60821142048136
2024,3,20416,NK,22885,394,32,0,22459,0,6528,2444,285540.0,0.017216517369455977,0.0013982958269608914,0.29066298588539113,0.10882051738723897,12.713834097689123
2024,3,20436,F9,17324,463,28,0,16833,0,5333,2407,364465.0,0.02672592934657123,0.0016162549064881089,0.31681815481494685,0.14299293055308027,21.651814887423512
2024,3,20452,YX,24348,60,35,0,24253,0,2122,658,-208643.0,0.0024642681123706258,0.0014374897322161984,0.0874943305982765,0.027130664247721932,-8.602770791242321
2024,4,19393,WN,120579,482,194,0,119903,0,23674,6289,560966.0,0.003997379311488734,0.001608903706283847,0.19744293303753868,0.05245073100756445,4.6784984529161076
2024,4,19690,HA,6375,82,8,0,6285,0,927,207,27626.0,0.012862745098039216,0.0012549019607843138,0.14749403341288783,0.03293556085918854,4.3955449482895785
2024,4,19790,DL,82812,117,126,0,82569,0,12919,3966,202484.0,0.0014128387190262281,0.001521518620489784,0.15646307936392592,0.048032554590705955,2.4523005001877216
2024,4,19805,AA,81216,787,217,0,80212,0,19380,7340,1023379.0,0.009690208825847124,0.0026718873128447596,0.24160973420435844,0.09150750511145464,12.75842766668329
2024,4,19930,AS,19430,108,35,0,19287,0,4001,1064,65912.0,0.0055584148224395264,0.0018013381369016985,0.207445429563955,0.05516669259086431,3.417431430497226
2024,4,19977,UA,61044,345,160,0,60539,0,11604,3943,227194.0,0.0056516610969137016,0.0026210602188585282,0.1916780918085862,0.06513156808008061,3.7528535324336376
2024,4,20304,OO,59669,400,176,0,59093,0,9629,3497,291182.0,0.006703648460674722,0.0029496053226968776,0.1629465418915946,0.05917790601255648,4.927521026179074
2024,4,20363,9E,16964,158,28,0,16778,0,2109,692,-37611.0,0.00931384107521811,0.0016505541145956143,0.1257003218500417,0.041244486827989035,-2.2416855405888665
2024,4,20368,G4,9271,43,13,0,9215,0,1258,530,3962.0,0.004638118865278826,0.001402221982526157,0.13651654910472055,0.05751492132392838,0.4299511665762344
2024,4,20397,OH,18611,130,54,0,18427,0,4009,1441,189539.0,0.006985116329052711,0.0029015098597603567,0.21756118738807184,0.07820046670646334,10.285939111086991
2024,4,20398,MQ,23148,350,46,0,22752,0,4377,1429,124798.0,0.015120096768619319,0.001987212718161396,0.19237869198312235,0.0628076652601969,5.485144163150492
2024,4,20409,B6,20124,288,74,0,19762,0,4401,1842,141187.0,0.014311270125223614,0.0036772013516199564,0.222700131565631,0.09320918935330433,7.144367978949499
2024,4,20416,NK,21998,239,36,0,21723,0,3818,1330,44515.0,0.010864624056732431,0.0016365124102191108,0.17575841274225476,0.06122542926851724,2.0492105142015373
2024,4,20436,F9,17081,286,17,0,16778,0,4980,2091,312718.0,0.016743750365903635,0.000995257888882384,0.2968172606985338,0.12462748837763739,18.638574323518895
2024,4,20452,YX,23863,220,51,0,23592,0,2862,905,-85273.0,0.009219293466873403,0.002137199849138834,0.12131230925737538,0.03836046117327908,-3.614487962021024
2024,5,19393,WN,122496,828,431,0,121237,0,33832,11244,1567131.0,0.006759404388714733,0.00351848223615465,0.2790567236074796,0.09274396430132716,12.92617765203692
2024,5,19690,HA,6652,168,6,0,6478,0,1371,278,49746.0,0.025255562236921228,0.0009019843656043296,0.21163939487496142,0.042914479777709166,7.679221982093239
2024,5,19790,DL,88381,163,264,0,87954,0,18717,6658,734611.0,0.0018442877994139012,0.0029870673561059502,0.21280442049253018,0.07569866066352866,8.35221820497078
2024,5,19805,AA,86765,3005,481,0,83279,0,30736,13840,2518349.0,0.03463378090243762,0.005543710021321962,0.3690726353582536,0.16618835480733438,30.23990441768033
2024,5,19930,AS,21257,117,42,0,21098,0,5086,1117,124814.0,0.005504069247777203,0.0019758197299713036,0.24106550383922648,0.0529434069580055,5.915916200587733
2024,5,19977,UA,64156,773,303,0,63080,0,16630,7393,861003.0,0.012048756156867636,0.004722863021385373,0.26363348129359543,0.1172003804692454,13.64938173747622
2024,5,20304,OO,62107,848,201,0,61058,0,12590,5286,708463.0,0.013653855443025746,0.0032363501698681307,0.2061973860919126,0.08657342199220414,11.603115070916179
2024,5,20363,9E,16310,203,50,0,16057,0,2573,1084,50583.0,0.012446351931330472,0.0030656039239730227,0.16024163916049075,0.06750949741545743,3.1502148595628077
2024,5,20368,G4,9567,35,19,0,9513,0,1977,768,72747.0,0.003658409114664994,0.0019859935193895684,0.20782087669504887,0.08073163040050457,7.647114474929045
2024,5,20397,OH,18822,179,64,0,18579,0,5321,2100,323426.0,0.009510147699500584,0.0034002762724471363,0.28639862210022066,0.11303084127240433,17.40814898541364
2024,5,20398,MQ,24488,790,124,0,23574,0,7830,3355,504661.0,0.03226069911793532,0.005063704671675923,0.3321455841180962,0.14231780775430558,21.407525239670825
2024,5,20409,B6,21246,104,85,0,21057,0,5234,2163,202674.0,0.004895039066177163,0.004000753082933258,0.24856342308970888,0.10272118535403904,9.625017808804673
2024,5,20416,NK,23298,259,88,0,22951,0,6207,2495,301294.0,0.0111168340630097,0.003777148253068933,0.27044573221210405,0.1087098601368132,13.127706853731864
2024,5,20436,F9,18647,488,42,0,18117,0,6249,2656,378091.0,0.0261704295597147,0.002252373035877085,0.34492465640006625,0.14660263840591709,20.869404426781475
2024,5,20452,YX,25551,284,73,0,25194,0,3923,1475,21179.0,0.011115024852256272,0.002857031035967281,0.155711677383504,0.058545685480670004,0.8406366595221084
2024,6,19393,WN,123817,406,363,0,123048,0,31746,8904,1221566.0,0.0032790327660983548,0.0029317460445657706,0.2579968792666277,0.07236200507119173,9.92755672583057
2024,6,19690,HA,6597,45,5,0,6547,0,1035,146,26110.0,0.0068212824010914054,0.0007579202667879339,0.1580876737436994,0.022300290209256148,3.988086146326562
2024,6,19790,DL,89065,191,289,0,88585,0,17582,5939,555561.0,0.0021445012069836638,0.0032448211980014596,0.19847603996161878,0.0670429530958966,6.271501947282271
2024,6,19805,AA,85581,1942,349,0,83290,0,26802,11661,1919787.0,0.022691952653042146,0.004078007969058553,0.32179133149237604,0.1400048024972986,23.049429703445792
2024,6,19930,AS,22166,153,40,0,21973,0,5594,1257,164560.0,0.006902463231976901,0.0018045655508436343,0.2545851727119647,0.057206571701633825,7.489191280207527
2024,6,19977,UA,63005,781,263,0,61961,0,14967,6091,672707.0,0.012395841599873026,0.004174271883183874,0.24155517180161715,0.09830377172737689,10.856942270137667
2024,6,20304,OO,61853,530,211,0,61112,0,13737,5505,759203.0,0.008568703215688811,0.0034113139217176206,0.2247840031417725,0.0900805079198848,12.423141117947376
2024,6,20363,9E,16692,542,34,0,16116,0,3147,1289,88549.0,0.03247064462017733,0.0020369039060627848,0.1952717795979151,0.07998262596177712,5.4944775378505835
2024,6,20368,G4,12229,146,40,0,12043,0,3067,1255,170578.0,0.011938833919371984,0.003270913402567667,0.25467076309889564,0.10420991447313792,14.164078717927426
2024,6,20397,OH,18526,215,43,0,18268,0,3341,1263,122582.0,0.011605311454172514,0.002321062290834503,0.18288811035690825,0.06913728924895993,6.710203634771185
2024,6,20398,MQ,25111,407,59,0,24645,0,6973,2614,325086.0,0.016208036318744772,0.002349567918442117,0.2829377155609657,0.1060661391763035,13.190748630553864
2024,6,20409,B6,19903,490,125,0,19288,0,5410,2495,297253.0,0.024619404109933175,0.00628046023212581,0.28048527581916216,0.12935503940273746,15.411291995022813
2024,6,20416,NK,23437,600,67,0,22770,0,6189,2467,272103.0,0.025600546144984426,0.0028587276528565944,0.2718050065876153,0.10834431269213878,11.950065876152832
2024,6,20436,F9,18646,655,39,0,17952,0,6520,2760,443380.0,0.03512817762522793,0.002091601415853266,0.3631907308377897,0.1537433155080214,24.698083778966133
2024,6,20452,YX,24504,773,57,0,23674,0,3835,1483,60323.0,0.03154587006203069,0.00232615083251714,0.1619920587986821,0.06264256145982935,2.5480696122328292
2024,7,19393,WN,127642,849,502,0,126291,0,36225,11065,1536360.0,0.006651415678225036,0.003932874759091835,0.28683754186759153,0.08761511113222636,12.165237427845215
2024,7,19690,HA,6820,55,9,0,6756,0,1019,160,33243.0,0.008064516129032258,0.0013196480938416422,0.15082889283599762,0.023682652457075192,4.9205150976909415
2024,7,19790,DL,92296,6053,365,0,85878,0,25676,12251,1941657.0,0.06558247378001214,0.003954667591228222,0.29898227718391207,0.14265586063951186,22.609480891497242
2024,7,19805,AA,88291,2208,376,0,85707,0,32526,15616,2724206.0,0.02500821148248406,0.0042586447089737346,0.3795022576919038,0.1822021538497439,31.785105067264052
2024,7,19930,AS,23884,220,39,0,23625,0,6128,1324,174374.0,0.009211187405794675,0.0016328923128454194,0.2593862433862434,0.05604232804232804,7.380910052910053
2024,7,19977,UA,65463,2452,320,0,62691,0,17985,8374,1102166.0,0.03745627300918076,0.004888257488963231,0.2868832846820118,0.13357579237849132,17.580928681947967
2024,7,20304,OO,63914,568,164,0,63182,0,13604,5291,637118.0,0.008886941828081484,0.0025659479926150764,0.21531448830363079,0.08374220505840271,10.083852996106486
2024,7,20363,9E,17257,1390,71,0,15796,0,4559,2388,312117.0,0.08054702439589732,0.004114272469142957,0.2886173714864523,0.15117751329450493,19.7592428462902
2024,7,20368,G4,12861,415,27,0,12419,0,3678,1498,250398.0,0.03226809734857321,0.002099370188943317,0.2961591110395362,0.12062162815041469,20.16249295434415
2024,7,20397,OH,20078,773,88,0,19217,0,6509,3360,537502.0,0.03849985058272736,0.0043829066640103595,0.33871051672997865,0.1748451891554353,27.97013061351928
2024,7,20398,MQ,26111,280,62,0,25769,0,7455,2467,347112.0,0.010723449887020797,0.0023744781892688907,0.28930109821879,0.09573518568823004,13.470138538554076
2024,7,20409,B6,20182,234,96,0,19852,0,6141,2886,372019.0,0.01159449013972847,0.004756713903478347,0.3093391094096313,0.1453757807777554,18.739623211767075
2024,7,20416,NK,24769,1278,55,0,23436,0,8309,3761,502741.0,0.05159675400702491,0.0022205175824619484,0.3545400238948626,0.16047960402799114,21.451655572623313
2024,7,20436,F9,19432,878,38,0,18516,0,6498,2785,411750.0,0.04518320296418279,0.001955537258130918,0.3509397278029812,0.15041045582199178,22.23752430330525
2024,7,20452,YX,25613,719,91,0,24803,0,5553,2425,224803.0,0.028071682348807248,0.003552883301448483,0.22388420755553765,0.09777043099625045,9.063540700721687
2024,8,19393,WN,118338,1006,315,0,117017,0,23794,6927,593025.0,0.008501073197113353,0.0026618668559549763,0.20333797653332422,0.05919652700035038,5.067853388823846
2024,8,19690,HA,6829,104,5,0,6720,0,792,142,17004.0,0.015229169717381754,0.000732171621027969,0.11785714285714285,0.021130952380952382,2.530357142857143
2024,8,19790,DL,90397,717,260,0,89420,0,17157,6316,533164.0,0.007931679148644313,0.0028762016438598627,0.19186982777902034,0.07063296801610378,5.962469246253635
2024,8,19805,AA,85963,2461,313,0,83189,0,25825,10963,1796850.0,0.028628596023870734,0.0036411014040924586,0.31043767805839717,0.13178425032155694,21.599610525430045
2024,8,19930,AS,23265,261,72,0,22932,0,5773,1392,177404.0,0.011218568665377175,0.003094777562862669,0.2517442874585732,0.06070120355834641,7.736089307517879
2024,8,19977,UA,65939,1332,354,0,64253,0,14841,5873,643749.0,0.020200488330123296,0.005368598249897633,0.23097754190465813,0.09140429240658024,10.018971876799528
2024,8,20304,OO,65390,279,197,0,64914,0,13159,5023,569311.0,0.00426670744762196,0.0030126930723352193,0.2027143605385587,0.07737930184551868,8.770234464060142
2024,8,20363,9E,17102,1186,43,0,15873,0,3304,1426,130767.0,0.06934861419716992,0.0025143258098468016,0.20815220815220814,0.08983808983808984,8.238329238329237
2024,8,20368,G4,9244,199,29,0,9016,0,2246,940,124102.0,0.02152747728256166,0.0031371700562527046,0.24911268855368235,0.10425909494232476,13.764640638864241
2024,8,20397,OH,20730,629,61,0,20040,0,5002,2201,306311.0,0.03034249879401833,0.002942595272551857,0.2496007984031936,0.10983033932135729,15.28498003992016
2024,8,20398,MQ,25925,191,55,0,25679,0,5114,1534,129393.0,0.007367405978784956,0.0021215043394406945,0.19915105728416216,0.05973752871996573,5.038864441761751
2024,8,20409,B6,20498,916,120,0,19462,0,7019,3426,508051.0,0.044687286564542884,0.005854229680944482,0.3606515260507656,0.1760353509402939,26.104768266365223
2024,8,20416,NK,24676,977,65,0,23634,0,7071,3077,382654.0,0.03959312692494732,0.002634138434106014,0.2991876110687992,0.13019378860963018,16.19082677498519
2024,8,20436,F9,18813,615,40,0,18158,0,5901,2454,337753.0,0.03269016105884229,0.002126189337160474,0.32498072474942175,0.13514704262583985,18.600782024452034
2024,8,20452,YX,25916,1841,79,0,23996,0,4814,1841,148566.0,0.07103719709831764,0.003048309924371045,0.20061676946157692,0.07672112018669779,6.191281880313386
2024,9,19393,WN,112561,493,143,0,111925,0,16242,3437,-30328.0,0.0043798473716473735,0.0012704222599301711,0.14511503238775966,0.030708063435336164,-0.27096716551262007
2024,9,19690,HA,6450,31,2,0,6417,0,634,95,3684.0,0.004806201550387597,0.000310077519379845,0.09880006233442419,0.01480442574411719,0.5741000467508182
