Year,Quarter,OriginAirportID,DestAirportID,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,months_observed,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay,coverage
2024,1,10397,10721,primary,7524.0,2359.0,1877337.25,618870092.1987,249.51319112174374,19995.970778772084,False,1035.0,2.0,2.0,0.0,1031.0,0.0,150.0,46.0,1285.0,3.0,0.001932367149758454,0.001932367149758454,0.1454898157129001,0.0446168768186227,1.2463627546071776,matched
2024,1,10397,10821,primary,8485.0,3034.0,1326349.36,292234314.69200003,156.31695462581027,10006.2960479561,False,1350.0,10.0,2.0,0.0,1338.0,0.0,245.0,68.0,7057.0,3.0,0.007407407407407408,0.0014814814814814814,0.18310911808669655,0.05082212257100149,5.274289985052317,matched
2024,1,10397,11278,primary,7849.0,3251.0,1765604.9500000002,497506565.45210004,224.94648362848773,12783.78652981884,False,1705.0,17.0,7.0,0.0,1681.0,0.0,284.0,83.0,7664.0,3.0,0.00997067448680352,0.004105571847507331,0.16894705532421178,0.04937537180249851,4.559190957763236,matched
2024,1,10397,11292,primary,8713.0,3580.0,1868243.55,559310592.9453,214.42023987145646,18216.61457775721,False,1429.0,14.0,2.0,0.0,1413.0,0.0,222.0,46.0,-2286.0,3.0,0.00979706088173548,0.0013995801259622112,0.15711252653927812,0.03255484784147204,-1.6178343949044587,matched
2024,1,10397,11298,primary,10050.0,3841.0,2228073.66,679095440.2459999,221.69887164179107,18421.295909373555,False,1498.0,14.0,10.0,0.0,1474.0,0.0,390.0,130.0,19673.0,3.0,0.009345794392523364,0.006675567423230975,0.2645861601085482,0.08819538670284939,13.346675712347354,matched
2024,1,10397,11433,primary,7731.0,2201.0,1302180.41,370642746.2019,168.43621911783725,19571.646789831182,False,1182.0,2.0,1.0,0.0,1179.0,0.0,232.0,53.0,4424.0,3.0,0.001692047377326565,0.0008460236886632825,0.1967769296013571,0.04495335029686175,3.7523324851569124,matched
2024,1,10397,11618,primary,10172.0,3000.0,1783615.4400000002,414626530.1286,175.34559968541095,10015.4749502204,False,1371.0,17.0,1.0,0.0,1353.0,0.0,194.0,65.0,145.0,3.0,0.012399708242159009,0.0007293946024799417,0.1433850702143385,0.04804138950480414,0.10716925351071692,matched
2024,1,10397,11697,primary,15447.0,3278.0,1851946.04,365693092.296,119.89033728232019,9300.35974181024,False,2144.0,10.0,3.0,0.0,2131.0,0.0,540.0,180.0,23666.0,3.0,0.0046641791044776115,0.0013992537313432835,0.25340215861098075,0.08446738620366025,11.105584232754575,matched
2024,1,10397,12173,primary,386.0,288.0,354884.57,401255311.6287,919.3900777202073,194243.4177064707,False,91.0,0.0,0.0,0.0,91.0,0.0,22.0,7.0,216.0,3.0,0.0,0.0,0.24175824175824176,0.07692307692307693,2.3736263736263736,matched
2024,1,10397,12266,primary,7370.0,3001.0,1326165.98,358127034.5378,179.94110990502034,16213.738965850887,False,1025.0,8.0,3.0,0.0,1014.0,0.0,201.0,65.0,6422.0,3.0,0.007804878048780488,0.002926829268292683,0.19822485207100593,0.0641025641025641,6.333333333333333,matched
2024,1,10397,12478,primary,4305.0,1470.0,806235.73,193982210.8355,187.27891521486643,9986.354916059012,False,727.0,2.0,2.0,0.0,723.0,0.0,164.0,63.0,8987.0,3.0,0.002751031636863824,0.002751031636863824,0.2268326417704011,0.08713692946058091,12.43015214384509,matched
2024,1,10397,12889,primary,8702.0,3031.0,2732197.08,1406545299.3808,313.97346357159273,63055.380258906924,False,1129.0,3.0,4.0,0.0,1122.0,0.0,258.0,72.0,6677.0,3.0,0.002657218777679362,0.00354295837023915,0.22994652406417113,0.06417112299465241,5.950980392156863,matched
2024,1,10397,12892,primary,9330.0,3152.0,3120737.34,1794399282.4798,334.4841736334405,80446.09133792915,False,1161.0,0.0,1.0,0.0,1160.0,0.0,231.0,49.0,827.0,3.0,0.0,0.0008613264427217916,0.19913793103448277,0.04224137931034483,0.7129310344827586,matched
2024,1,10397,12953,primary,18185.0,4583.0,3027305.3800000004,707649400.5252,166.47266318394284,11200.759507589872,False,1927.0,18.0,8.0,0.0,1901.0,0.0,296.0,108.0,3424.0,3.0,0.00934094447327452,0.0041515308770108976,0.1557075223566544,0.05681220410310363,1.8011572856391374,matched
2024,1,10397,13204,primary,12429.0,3271.0,1961722.7799999998,459158962.088,157.83432134524097,12030.877660246246,False,2341.0,13.0,3.0,0.0,2325.0,0.0,599.0,171.0,27488.0,3.0,0.005553182400683468,0.0012815036309269544,0.25763440860215053,0.07354838709677419,11.82279569892473,matched
2024,1,10397,13232,primary,5074.0,2322.0,809395.97,188838992.9403,159.51832282223097,11770.891861810644,False,818.0,17.0,5.0,0.0,796.0,0.0,128.0,36.0,3166.0,3.0,0.02078239608801956,0.006112469437652812,0.16080402010050251,0.04522613065326633,3.977386934673367,matched
2024,1,10397,13303,primary,11886.0,3346.0,1798874.4,430325536.69200003,151.3439676930843,13299.40666451991,False,1822.0,11.0,3.0,0.0,1808.0,0.0,524.0,182.0,33528.0,3.0,0.0060373216245883645,0.001646542261251372,0.28982300884955753,0.1006637168141593,18.54424778761062,matched
2024,1,10397,13487,primary,3625.0,1670.0,1062593.23,426170570.2157,293.12916689655174,31639.586746450746,False,857.0,0.0,1.0,0.0,856.0,0.0,90.0,23.0,-3040.0,3.0,0.0,0.0011668611435239206,0.10514018691588785,0.026869158878504672,-3.5514018691588785,matched
2024,1,10397,13796,primary,11.0,11.0,2691.11,789894.5411,244.64636363636365,11956.751404958675,True,,,,,,,,,,,,,,,,fare_only
2024,1,10397,13930,primary,9093.0,3633.0,1701682.52,475415640.68320006,187.14203453205764,17261.554136452352,False,1286.0,10.0,4.0,0.0,1272.0,0.0,238.0,75.0,7994.0,3.0,0.007776049766718507,0.003110419906687403,0.1871069182389937,0.0589622641509434,6.284591194968553,matched
2024,1,10397,14100,primary,8949.0,3523.0,1549373.12,383280656.1898,173.13365962677395,12854.175639383975,False,1280.0,3.0,0.0,0.0,1277.0,0.0,216.0,43.0,4201.0,3.0,0.00234375,0.0,0.16914643696162882,0.033672670321064996,3.28974158183242,matched
2024,1,10397,14107,primary,5150.0,2598.0,1734712.91,777021937.6099,336.83745825242715,37418.57285588904,False,869.0,1.0,2.0,0.0,866.0,0.0,174.0,35.0,3640.0,3.0,0.0011507479861910242,0.0023014959723820483,0.20092378752886836,0.04041570438799076,4.203233256351039,matched
2024,1,10397,14635,primary,2889.0,1237.0,548405.99,146435851.7937,189.82554170993424,14653.647512972391,False,1005.0,2.0,0.0,0.0,1003.0,0.0,219.0,61.0,8627.0,3.0,0.001990049751243781,0.0,0.21834496510468593,0.06081754735792622,8.601196410767697,matched
2024,1,10397,14679,primary,1982.0,940.0,835946.01,425319336.8273,421.7689253279516,36701.9609270489,False,456.0,0.0,4.0,0.0,452.0,0.0,50.0,9.0,-3516.0,3.0,0.0,0.008771929824561403,0.11061946902654868,0.01991150442477876,-7.778761061946903,matched
