Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2018,1,19393,WN,109676,2467,186,0,107023,0,17278,3589,30197.0,0.022493526386812065,0.0016959042999379992,0.16144193304243012,0.033534847649570654,0.28215430328060326
2018,1,19690,HA,6653,11,11,0,6631,0,752,91,8024.0,0.0016533894483691568,0.0016533894483691568,0.11340672598401448,0.013723420298597496,1.2100738953400694
2018,1,19790,DL,71253,1538,115,0,69600,0,9543,3652,-81134.0,0.02158505606781469,0.0016139671312085104,0.13711206896551725,0.052471264367816094,-1.1657183908045976
2018,1,19805,AA,73598,1478,106,0,72014,0,11319,3210,30903.0,0.020082067447484985,0.0014402565287100193,0.15717777098897437,0.04457466603715944,0.4291248923820368
2018,1,19930,AS,15312,142,46,0,15124,0,1515,317,-105737.0,0.009273772204806687,0.0030041797283176593,0.10017191219254165,0.02096006347527109,-6.991338270298863
2018,1,19977,UA,45384,898,81,0,44405,0,5987,1984,-105655.0,0.019786708972325047,0.001784769962982549,0.13482715910370455,0.04467965319220808,-2.3793491723904965
2018,1,20304,OO,62189,1561,289,0,60339,0,13506,5723,632018.0,0.025100902088793838,0.004647124089469198,0.22383533038333417,0.09484744526757155,10.47445267571554
2018,1,20363,9E,18234,1113,32,0,17089,0,3134,1314,54075.0,0.06103981572885818,0.0017549632554568389,0.18339282579437063,0.07689156767511264,3.1643162268125695
2018,1,20366,EV,20166,997,57,0,19112,0,4077,1669,152177.0,0.049439650897550334,0.002826539720321333,0.21332147341984095,0.08732733361239012,7.962379656760151
2018,1,20368,G4,6814,58,26,0,6730,0,1376,470,40039.0,0.008511887290871734,0.0038156736131493983,0.20445765230312035,0.06983655274888559,5.949331352154532
2018,1,20378,YV,16353,984,37,0,15332,0,2754,910,68026.0,0.06017244542285819,0.002262581789274139,0.1796243151578398,0.05935298721627968,4.436864075136969
2018,1,20397,OH,22210,1553,56,0,20601,0,5007,1659,219325.0,0.06992345790184601,0.0025213867627194957,0.24304645405562836,0.08053007135575943,10.646327848162711
2018,1,20398,MQ,22502,861,60,0,21581,0,4774,1444,151550.0,0.03826326548751222,0.002666429650697716,0.22121310411936426,0.06691070849358231,7.0223807979241
2018,1,20409,B6,24871,1471,70,0,23330,0,6973,2888,349114.0,0.05914518917614893,0.0028145229383619475,0.29888555507929704,0.12378911273039006,14.964166309472782
2018,1,20416,NK,14180,369,12,0,13799,0,2042,671,-6723.0,0.026022566995768687,0.000846262341325811,0.14798173780708748,0.04862671208058555,-0.48720921805927964
2018,1,20436,F9,9707,188,12,0,9507,0,2235,849,83151.0,0.019367466776553002,0.0012362212836097661,0.23508993373303883,0.08930261912275166,8.746292205743137
2018,1,20452,YX,25212,1375,45,0,23792,0,4577,1449,57190.0,0.054537521815008726,0.0017848643503093765,0.19237558843308675,0.06090282447881641,2.4037491593813045
2018,1,21171,VX,5824,103,6,0,5715,0,911,231,-15737.0,0.01768543956043956,0.0010302197802197802,0.15940507436570428,0.04041994750656168,-2.7536307961504813
2018,2,19393,WN,97017,2037,227,0,94753,0,19965,4090,388573.0,0.020996320232536565,0.0023397961182060876,0.21070572963389023,0.04316486021550769,4.10090445685097
2018,2,19690,HA,6028,20,4,0,6004,0,1169,150,37135.0,0.0033178500331785005,0.0006635700066357001,0.1947035309793471,0.024983344437041973,6.185043304463691
2018,2,19790,DL,66302,70,122,0,66110,0,7848,2604,-228503.0,0.0010557750897408826,0.0018400651564055384,0.11871123884435032,0.03938889729239147,-3.456405990016639
2018,2,19805,AA,68389,855,173,0,67361,0,12131,3424,135375.0,0.012502010557253359,0.002529646580590446,0.1800893692195781,0.05083059930820504,2.00969403660872
2018,2,19930,AS,14056,89,26,0,13941,0,1955,370,-58730.0,0.006331815594763802,0.0018497438816163915,0.14023384262248045,0.026540420342873537,-4.212753747937738
2018,2,19977,UA,41650,163,91,0,41396,0,6126,1819,-49472.0,0.003913565426170468,0.002184873949579832,0.14798531259058847,0.04394144361774084,-1.1950913131703547
2018,2,20304,OO,55986,1543,238,0,54205,0,11659,4582,476299.0,0.02756046154395742,0.0042510627656914225,0.2150908587768656,0.08453094732958215,8.786993819758324
2018,2,20363,9E,17375,421,58,0,16896,0,3201,1402,83808.0,0.024230215827338128,0.0033381294964028776,0.189453125,0.0829782196969697,4.9602272727272725
2018,2,20366,EV,17962,386,66,0,17510,0,4050,1647,174223.0,0.021489811824963814,0.003674423783543035,0.23129640205596802,0.09406053683609367,9.949914334665905
2018,2,20368,G4,7047,29,20,0,6998,0,1481,505,52848.0,0.00411522633744856,0.0028380871292748686,0.21163189482709346,0.07216347527865104,7.55187196341812
2018,2,20378,YV,14630,437,45,0,14148,0,3218,1237,131390.0,0.02987012987012987,0.0030758714969241286,0.22745264348317784,0.08743285270002828,9.286824992931864
2018,2,20397,OH,20546,550,77,0,19919,0,5106,1839,248873.0,0.02676920081767741,0.003747688114474837,0.25633816958682665,0.092323911842964,12.49425171946383
2018,2,20398,MQ,20681,1269,78,0,19334,0,4726,1585,176330.0,0.06136066921328756,0.003771577776703254,0.24443984690183096,0.08197993172649219,9.120202751629254
2018,2,20409,B6,22847,358,69,0,22420,0,5378,1677,135629.0,0.01566945331991071,0.0030200901650107234,0.2398751115075825,0.0747992863514719,6.049464763603925
2018,2,20416,NK,12971,177,18,0,12776,0,2149,812,60373.0,0.013645825302598103,0.001387711047721841,0.16820601127113338,0.06355666875391358,4.7255009392611145
2018,2,20436,F9,8712,111,12,0,8589,0,2157,833,90013.0,0.012741046831955923,0.0013774104683195593,0.2511351728955641,0.09698451507742462,10.480032599837001
