Year,Quarter,OriginAirportID,DestAirportID,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,months_observed,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay,coverage
2018,1,10397,10721,primary,10036.0,2300.0,1194347.16,208404237.5784,119.00629334396173,6603.16949989163,False,1650.0,79.0,1.0,0.0,1570.0,0.0,225.0,69.0,812.0,3.0,0.04787878787878788,0.0006060606060606061,0.14331210191082802,0.04394904458598726,0.5171974522292994,matched
2018,1,10397,10821,primary,8258.0,2125.0,1164163.97,238447477.12330002,140.9740821022039,9001.03294212792,False,1545.0,30.0,0.0,0.0,1515.0,0.0,159.0,40.0,-2298.0,3.0,0.019417475728155338,0.0,0.10495049504950495,0.026402640264026403,-1.5168316831683168,matched
2018,1,10397,11278,primary,8425.0,2428.0,1732457.9400000002,455460477.8298,205.63298991097926,11775.66430060345,False,1747.0,49.0,6.0,0.0,1692.0,0.0,214.0,54.0,-1679.0,3.0,0.028048082427017746,0.0034344590726960505,0.12647754137115838,0.031914893617021274,-0.9923167848699763,matched
2018,1,10397,11292,primary,8898.0,3282.0,1620990.93,395324758.6699,182.17475050573162,11240.856419992822,False,1288.0,5.0,1.0,0.0,1282.0,0.0,216.0,54.0,1110.0,3.0,0.0038819875776397515,0.0007763975155279503,0.1684867394695788,0.0421216848673947,0.8658346333853354,matched
2018,1,10397,11298,primary,10542.0,2725.0,1696617.15,367447816.40209997,160.93883039271483,8954.300574547407,False,1661.0,14.0,6.0,0.0,1641.0,0.0,220.0,66.0,634.0,3.0,0.008428657435279952,0.003612281757977122,0.1340645947592931,0.04021937842778794,0.3863497867154174,matched
2018,1,10397,11433,primary,6452.0,2021.0,1070739.01,271590639.7887,165.95458927464352,14553.097824521323,False,1373.0,16.0,1.0,0.0,1356.0,0.0,163.0,37.0,-723.0,3.0,0.011653313911143482,0.0007283321194464676,0.12020648967551623,0.02728613569321534,-0.5331858407079646,matched
2018,1,10397,11618,primary,8205.0,2776.0,1721813.6700000002,539921757.5807,209.84931992687387,21767.25531875748,False,1438.0,48.0,4.0,0.0,1386.0,0.0,307.0,110.0,5563.0,3.0,0.03337969401947149,0.0027816411682892906,0.2215007215007215,0.07936507936507936,4.013708513708513,matched
2018,1,10397,11697,primary,10942.0,2344.0,1433269.4,253278661.18480003,130.98788155730213,5989.557556013027,False,2020.0,12.0,0.0,0.0,2008.0,0.0,255.0,62.0,-1159.0,3.0,0.005940594059405941,0.0,0.12699203187250996,0.030876494023904383,-0.577191235059761,matched
2018,1,10397,12173,primary,381.0,289.0,261327.6,229315093.20160002,685.8992125984253,131419.15520042984,False,90.0,0.0,1.0,0.0,89.0,0.0,18.0,2.0,-426.0,3.0,0.0,0.011111111111111112,0.20224719101123595,0.02247191011235955,-4.786516853932584,matched
2018,1,10397,12266,primary,5513.0,2667.0,757509.48,153482782.6682,137.40422274623617,8960.236050407118,False,1311.0,32.0,7.0,0.0,1272.0,0.0,215.0,53.0,2718.0,3.0,0.02440884820747521,0.005339435545385202,0.1690251572327044,0.041666666666666664,2.1367924528301887,matched
2018,1,10397,12478,primary,3002.0,1283.0,563801.68,141227490.64360002,187.80868754163893,11772.364120262791,False,648.0,16.0,2.0,0.0,630.0,0.0,97.0,44.0,2962.0,3.0,0.024691358024691357,0.0030864197530864196,0.15396825396825398,0.06984126984126984,4.701587301587302,matched
2018,1,10397,12889,primary,8586.0,2354.0,1768003.1099999999,547336865.0310999,205.91697064989518,21345.79787098842,False,1116.0,4.0,2.0,0.0,1110.0,0.0,136.0,39.0,-2258.0,3.0,0.0035842293906810036,0.0017921146953405018,0.12252252252252252,0.03513513513513514,-2.0342342342342343,matched
2018,1,10397,12892,primary,12253.0,3630.0,2992660.5300000003,1138946453.8081,244.239005141598,33299.765219486864,False,1564.0,6.0,3.0,0.0,1555.0,0.0,347.0,66.0,6623.0,3.0,0.0038363171355498722,0.0019181585677749361,0.22315112540192927,0.04244372990353698,4.259163987138264,matched
2018,1,10397,12953,primary,17074.0,4364.0,3134091.26,789879507.0456,183.55928663464917,12568.112399678532,False,2348.0,121.0,2.0,0.0,2225.0,0.0,364.0,116.0,-1.0,3.0,0.05153321976149915,0.0008517887563884157,0.16359550561797753,0.05213483146067416,-0.00044943820224719103,matched
2018,1,10397,13204,primary,11518.0,2487.0,1641493.55,320272657.7775,142.5155018232332,7495.605205734453,False,2294.0,12.0,0.0,0.0,2282.0,0.0,352.0,110.0,9485.0,3.0,0.0052310374891020054,0.0,0.15425065731814197,0.04820333041191937,4.156441717791411,matched
2018,1,10397,13232,primary,6212.0,1400.0,739131.9199999999,115420533.69460002,118.98453316162265,4422.93419970158,False,898.0,25.0,7.0,0.0,866.0,0.0,116.0,34.0,1296.0,3.0,0.02783964365256125,0.0077951002227171495,0.13394919168591224,0.03926096997690531,1.4965357967667436,matched
2018,1,10397,13303,primary,8321.0,2505.0,1223279.9500000002,239875922.7855,147.01117053238795,7215.491581204056,False,1631.0,13.0,0.0,0.0,1618.0,0.0,210.0,63.0,3205.0,3.0,0.00797057020232986,0.0,0.12978986402966625,0.03893695920889988,1.980840543881335,matched
2018,1,10397,13487,primary,4874.0,2014.0,1062744.5,313205917.1224,218.04359868691014,16717.538337644444,False,1218.0,15.0,3.0,0.0,1200.0,0.0,126.0,36.0,-3023.0,3.0,0.012315270935960592,0.0024630541871921183,0.105,0.03,-2.5191666666666666,matched
2018,1,10397,13796,primary,769.0,351.0,176385.16,49844807.243,229.3695188556567,12207.31854424184,False,90.0,0.0,0.0,0.0,90.0,0.0,19.0,3.0,68.0,3.0,0.0,0.0,0.2111111111111111,0.03333333333333333,0.7555555555555555,matched
2018,1,10397,13930,primary,11970.0,4733.0,1560284.25,295509843.7101,130.34956140350877,7696.530998980565,False,1881.0,35.0,2.0,0.0,1844.0,0.0,257.0,93.0,-317.0,3.0,0.018607123870281767,0.001063264221158958,0.1393709327548807,0.050433839479392624,-0.17190889370932755,matched
2018,1,10397,14100,primary,9691.0,2780.0,1482341.08,318546145.3828,152.9605902383655,9473.364859294576,False,1596.0,56.0,2.0,0.0,1538.0,0.0,223.0,63.0,899.0,3.0,0.03508771929824561,0.0012531328320802004,0.14499349804941483,0.04096228868660598,0.5845253576072822,matched
2018,1,10397,14107,primary,5340.0,1859.0,1283483.02,406253812.92939997,240.3526254681648,18308.108488500162,False,865.0,5.0,0.0,0.0,860.0,0.0,197.0,48.0,5596.0,3.0,0.005780346820809248,0.0,0.22906976744186047,0.05581395348837209,6.506976744186047,matched
2018,1,10397,14635,primary,2566.0,912.0,471585.12,102837794.91059999,183.78219797349962,6301.186681762825,False,1012.0,4.0,0.0,0.0,1008.0,0.0,116.0,16.0,-2232.0,3.0,0.003952569169960474,0.0,0.11507936507936507,0.015873015873015872,-2.2142857142857144,matched
