Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2018,1,19393,WN,10397,10721,ATL,BOS,69,6,0,0,63,0,11,4,221.0,0.08695652173913043,0.0,0.1746031746031746,0.06349206349206349,3.507936507936508
2018,1,19393,WN,10397,10821,ATL,BWI,183,4,0,0,179,0,15,5,-695.0,0.02185792349726776,0.0,0.08379888268156424,0.027932960893854747,-3.88268156424581
2018,1,19393,WN,10397,11278,ATL,DCA,124,5,0,0,119,0,15,4,-84.0,0.04032258064516129,0.0,0.12605042016806722,0.03361344537815126,-0.7058823529411765
2018,1,19393,WN,10397,11292,ATL,DEN,119,4,0,0,115,0,16,4,-59.0,0.03361344537815126,0.0,0.1391304347826087,0.034782608695652174,-0.5130434782608696
2018,1,19393,WN,10397,11433,ATL,DTW,89,3,0,0,86,0,15,2,46.0,0.033707865168539325,0.0,0.1744186046511628,0.023255813953488372,0.5348837209302325
2018,1,19393,WN,10397,11697,ATL,FLL,151,5,0,0,146,0,23,4,81.0,0.033112582781456956,0.0,0.15753424657534246,0.0273972602739726,0.5547945205479452
2018,1,19393,WN,10397,12889,ATL,LAS,93,2,0,0,91,0,10,3,-600.0,0.021505376344086023,0.0,0.10989010989010989,0.03296703296703297,-6.593406593406593
2018,1,19393,WN,10397,12892,ATL,LAX,93,2,0,0,91,0,20,3,-217.0,0.021505376344086023,0.0,0.21978021978021978,0.03296703296703297,-2.3846153846153846
2018,1,19393,WN,10397,12953,ATL,LGA,154,12,1,0,141,0,26,9,398.0,0.07792207792207792,0.006493506493506494,0.18439716312056736,0.06382978723404255,2.8226950354609928
2018,1,19393,WN,10397,13204,ATL,MCO,185,5,0,0,180,0,36,12,857.0,0.02702702702702703,0.0,0.2,0.06666666666666667,4.761111111111111
2018,1,19393,WN,10397,13232,ATL,MDW,157,10,1,0,146,0,32,6,604.0,0.06369426751592357,0.006369426751592357,0.2191780821917808,0.0410958904109589,4.136986301369863
2018,1,19393,WN,10397,13487,ATL,MSP,61,3,0,0,58,0,2,2,-481.0,0.04918032786885246,0.0,0.034482758620689655,0.034482758620689655,-8.293103448275861
2018,1,19393,WN,10397,13796,ATL,OAK,31,0,0,0,31,0,5,0,-341.0,0.0,0.0,0.16129032258064516,0.0,-11.0
2018,1,19393,WN,10397,14100,ATL,PHL,63,3,0,0,60,0,9,3,-99.0,0.047619047619047616,0.0,0.15,0.05,-1.65
2018,1,19393,WN,10397,14107,ATL,PHX,62,2,0,0,60,0,15,5,137.0,0.03225806451612903,0.0,0.25,0.08333333333333333,2.283333333333333
2018,1,19393,WN,10397,14635,ATL,RSW,63,1,0,0,62,0,10,2,44.0,0.015873015873015872,0.0,0.16129032258064516,0.03225806451612903,0.7096774193548387
2018,1,19393,WN,10397,14679,ATL,SAN,31,1,0,0,30,0,1,0,-324.0,0.03225806451612903,0.0,0.03333333333333333,0.0,-10.8
2018,1,19393,WN,10397,15016,ATL,STL,116,5,0,0,111,0,11,1,-379.0,0.04310344827586207,0.0,0.0990990990990991,0.009009009009009009,-3.4144144144144146
2018,1,19393,WN,10397,15304,ATL,TPA,178,7,0,0,171,0,24,3,260.0,0.03932584269662921,0.0,0.14035087719298245,0.017543859649122806,1.5204678362573099
2018,1,19393,WN,10721,10397,BOS,ATL,69,6,0,0,63,0,10,3,-141.0,0.08695652173913043,0.0,0.15873015873015872,0.047619047619047616,-2.238095238095238
2018,1,19393,WN,10721,10821,BOS,BWI,262,16,2,0,244,0,30,12,-402.0,0.061068702290076333,0.007633587786259542,0.12295081967213115,0.04918032786885246,-1.6475409836065573
2018,1,19393,WN,10721,11292,BOS,DEN,59,2,0,0,57,0,8,3,-548.0,0.03389830508474576,0.0,0.14035087719298245,0.05263157894736842,-9.614035087719298
2018,1,19393,WN,10721,13204,BOS,MCO,4,0,0,0,4,0,0,0,-60.0,0.0,0.0,0.0,0.0,-15.0
2018,1,19393,WN,10721,13232,BOS,MDW,102,7,1,0,94,0,10,5,67.0,0.06862745098039216,0.00980392156862745,0.10638297872340426,0.05319148936170213,0.7127659574468085
2018,1,19393,WN,10721,15016,BOS,STL,67,3,0,0,64,0,6,2,-794.0,0.04477611940298507,0.0,0.09375,0.03125,-12.40625
2018,1,19393,WN,10821,10397,BWI,ATL,183,7,0,0,176,0,27,2,-112.0,0.03825136612021858,0.0,0.1534090909090909,0.011363636363636364,-0.6363636363636364
2018,1,19393,WN,10821,10721,BWI,BOS,262,13,0,0,249,0,40,13,18.0,0.04961832061068702,0.0,0.1606425702811245,0.05220883534136546,0.07228915662650602
2018,1,19393,WN,10821,11292,BWI,DEN,149,2,1,0,146,0,22,6,-684.0,0.013422818791946308,0.006711409395973154,0.1506849315068493,0.0410958904109589,-4.684931506849315
2018,1,19393,WN,10821,11433,BWI,DTW,91,2,0,0,89,0,11,5,-23.0,0.02197802197802198,0.0,0.12359550561797752,0.056179775280898875,-0.25842696629213485
2018,1,19393,WN,10821,11697,BWI,FLL,313,1,1,0,311,0,61,13,571.0,0.003194888178913738,0.003194888178913738,0.19614147909967847,0.04180064308681672,1.8360128617363345
2018,1,19393,WN,10821,12889,BWI,LAS,128,1,0,0,127,0,11,2,-1720.0,0.0078125,0.0,0.08661417322834646,0.015748031496062992,-13.543307086614174
2018,1,19393,WN,10821,12892,BWI,LAX,88,0,1,0,87,0,14,1,-875.0,0.0,0.011363636363636364,0.16091954022988506,0.011494252873563218,-10.057471264367816
2018,1,19393,WN,10821,13204,BWI,MCO,295,0,0,0,295,0,45,6,-254.0,0.0,0.0,0.15254237288135594,0.020338983050847456,-0.8610169491525423
2018,1,19393,WN,10821,13232,BWI,MDW,197,4,1,0,192,0,28,9,219.0,0.02030456852791878,0.005076142131979695,0.14583333333333334,0.046875,1.140625
2018,1,19393,WN,10821,13487,BWI,MSP,53,2,0,0,51,0,10,1,-246.0,0.03773584905660377,0.0,0.19607843137254902,0.0196078431372549,-4.823529411764706
2018,1,19393,WN,10821,13796,BWI,OAK,32,0,0,0,32,0,4,2,-155.0,0.0,0.0,0.125,0.0625,-4.84375
