Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2021,1,19393,WN,10397,10821,ATL,BWI,119,3,0,0,116,0,13,4,-378.0,0.025210084033613446,0.0,0.11206896551724138,0.034482758620689655,-3.2586206896551726
2021,1,19393,WN,10397,11278,ATL,DCA,39,0,0,0,39,0,4,0,-316.0,0.0,0.0,0.10256410256410256,0.0,-8.102564102564102
2021,1,19393,WN,10397,11292,ATL,DEN,115,0,0,0,115,0,12,0,-398.0,0.0,0.0,0.10434782608695652,0.0,-3.4608695652173913
2021,1,19393,WN,10397,11697,ATL,FLL,90,0,0,0,90,0,16,6,64.0,0.0,0.0,0.17777777777777778,0.06666666666666667,0.7111111111111111
2021,1,19393,WN,10397,12889,ATL,LAS,43,0,0,0,43,0,3,0,-240.0,0.0,0.0,0.06976744186046512,0.0,-5.5813953488372094
2021,1,19393,WN,10397,12953,ATL,LGA,66,1,0,0,65,0,3,0,-1140.0,0.015151515151515152,0.0,0.046153846153846156,0.0,-17.53846153846154
2021,1,19393,WN,10397,13204,ATL,MCO,94,1,0,0,93,0,8,4,-545.0,0.010638297872340425,0.0,0.08602150537634409,0.043010752688172046,-5.860215053763441
2021,1,19393,WN,10397,13232,ATL,MDW,125,4,1,0,120,0,12,2,-134.0,0.032,0.008,0.1,0.016666666666666666,-1.1166666666666667
2021,1,19393,WN,10397,14100,ATL,PHL,35,0,0,0,35,0,8,2,85.0,0.0,0.0,0.22857142857142856,0.05714285714285714,2.4285714285714284
2021,1,19393,WN,10397,14107,ATL,PHX,36,0,0,0,36,0,5,0,-143.0,0.0,0.0,0.1388888888888889,0.0,-3.9722222222222223
2021,1,19393,WN,10397,14635,ATL,RSW,62,0,0,0,62,0,9,1,-203.0,0.0,0.0,0.14516129032258066,0.016129032258064516,-3.274193548387097
2021,1,19393,WN,10397,15016,ATL,STL,60,0,0,0,60,0,2,0,-616.0,0.0,0.0,0.03333333333333333,0.0,-10.266666666666667
2021,1,19393,WN,10397,15304,ATL,TPA,95,1,0,0,94,0,11,4,-209.0,0.010526315789473684,0.0,0.11702127659574468,0.0425531914893617,-2.223404255319149
2021,1,19393,WN,10721,10821,BOS,BWI,129,4,0,0,125,0,5,2,-1336.0,0.031007751937984496,0.0,0.04,0.016,-10.688
2021,1,19393,WN,10721,11292,BOS,DEN,30,0,0,0,30,0,3,0,-378.0,0.0,0.0,0.1,0.0,-12.6
2021,1,19393,WN,10721,13232,BOS,MDW,56,2,0,0,54,0,2,2,-823.0,0.03571428571428571,0.0,0.037037037037037035,0.037037037037037035,-15.24074074074074
2021,1,19393,WN,10721,15016,BOS,STL,3,1,0,0,2,0,0,0,-21.0,0.3333333333333333,0.0,0.0,0.0,-10.5
2021,1,19393,WN,10821,10397,BWI,ATL,119,4,0,0,115,0,13,2,-942.0,0.03361344537815126,0.0,0.11304347826086956,0.017391304347826087,-8.191304347826087
2021,1,19393,WN,10821,10721,BWI,BOS,129,5,0,0,124,0,12,3,-1019.0,0.03875968992248062,0.0,0.0967741935483871,0.024193548387096774,-8.21774193548387
2021,1,19393,WN,10821,11292,BWI,DEN,141,1,0,0,140,0,15,3,-946.0,0.0070921985815602835,0.0,0.10714285714285714,0.02142857142857143,-6.757142857142857
2021,1,19393,WN,10821,11433,BWI,DTW,63,1,0,0,62,0,9,0,-320.0,0.015873015873015872,0.0,0.14516129032258066,0.0,-5.161290322580645
2021,1,19393,WN,10821,11697,BWI,FLL,159,4,0,0,155,0,15,7,-1127.0,0.025157232704402517,0.0,0.0967741935483871,0.04516129032258064,-7.2709677419354835
2021,1,19393,WN,10821,12889,BWI,LAS,70,0,0,0,70,0,7,0,-843.0,0.0,0.0,0.1,0.0,-12.042857142857143
2021,1,19393,WN,10821,12892,BWI,LAX,31,0,0,0,31,0,6,1,-345.0,0.0,0.0,0.1935483870967742,0.03225806451612903,-11.129032258064516
2021,1,19393,WN,10821,13204,BWI,MCO,206,4,1,0,201,0,17,7,-1516.0,0.019417475728155338,0.0048543689320388345,0.0845771144278607,0.03482587064676617,-7.54228855721393
2021,1,19393,WN,10821,13232,BWI,MDW,125,6,0,0,119,0,16,3,-661.0,0.048,0.0,0.13445378151260504,0.025210084033613446,-5.554621848739496
2021,1,19393,WN,10821,13303,BWI,MIA,102,0,0,0,102,0,11,2,-599.0,0.0,0.0,0.10784313725490197,0.0196078431372549,-5.872549019607843
2021,1,19393,WN,10821,13487,BWI,MSP,1,0,0,0,1,0,1,0,16.0,0.0,0.0,1.0,0.0,16.0
2021,1,19393,WN,10821,13796,BWI,OAK,4,0,0,0,4,0,0,0,-14.0,0.0,0.0,0.0,0.0,-3.5
2021,1,19393,WN,10821,14107,BWI,PHX,64,1,0,0,63,0,15,3,-327.0,0.015625,0.0,0.23809523809523808,0.047619047619047616,-5.190476190476191
2021,1,19393,WN,10821,14635,BWI,RSW,121,3,0,0,118,0,17,5,-234.0,0.024793388429752067,0.0,0.1440677966101695,0.0423728813559322,-1.9830508474576272
2021,1,19393,WN,10821,14679,BWI,SAN,36,0,1,0,35,0,5,1,-317.0,0.0,0.027777777777777776,0.14285714285714285,0.02857142857142857,-9.057142857142857
2021,1,19393,WN,10821,14869,BWI,SLC,1,0,0,0,1,0,1,0,30.0,0.0,0.0,1.0,0.0,30.0
2021,1,19393,WN,10821,15016,BWI,STL,61,2,0,0,59,0,9,2,-267.0,0.03278688524590164,0.0,0.15254237288135594,0.03389830508474576,-4.52542372881356
2021,1,19393,WN,10821,15304,BWI,TPA,157,4,1,0,152,0,27,6,-5.0,0.025477707006369428,0.006369426751592357,0.17763157894736842,0.039473684210526314,-0.03289473684210526
2021,1,19393,WN,11278,10397,DCA,ATL,39,1,0,0,38,0,0,0,-739.0,0.02564102564102564,0.0,0.0,0.0,-19.44736842105263
2021,1,19393,WN,11278,11697,DCA,FLL,6,0,0,0,6,0,2,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2021,1,19393,WN,11278,13204,DCA,MCO,6,0,0,0,6,0,1,0,-27.0,0.0,0.0,0.16666666666666666,0.0,-4.5
2021,1,19393,WN,11278,13232,DCA,MDW,79,1,0,0,78,0,4,1,-1070.0,0.012658227848101266,0.0,0.05128205128205128,0.01282051282051282,-13.717948717948717
2021,1,19393,WN,11278,15016,DCA,STL,28,0,0,0,28,0,1,0,-499.0,0.0,0.0,0.03571428571428571,0.0,-17.821428571428573
2021,1,19393,WN,11278,15304,DCA,TPA,29,0,0,0,29,0,1,0,-295.0,0.0,0.0,0.034482758620689655,0.0,-10.172413793103448
2021,1,19393,WN,11292,10397,DEN,ATL,115,0,0,0,115,0,13,0,-480.0,0.0,0.0,0.11304347826086956,0.0,-4.173913043478261
2021,1,19393,WN,11292,10721,DEN,BOS,30,0,0,0,30,0,3,0,-144.0,0.0,0.0,0.1,0.0,-4.8
2021,1,19393,WN,11292,10821,DEN,BWI,141,5,0,0,136,0,20,4,-108.0,0.03546099290780142,0.0,0.14705882352941177,0.029411764705882353,-0.7941176470588235
2021,1,19393,WN,11292,11433,DEN,DTW,31,0,0,0,31,0,3,0,-54.0,0.0,0.0,0.0967741935483871,0.0,-1.7419354838709677
2021,1,19393,WN,11292,11697,DEN,FLL,39,0,0,0,39,0,8,1,159.0,0.0,0.0,0.20512820512820512,0.02564102564102564,4.076923076923077
2021,1,19393,WN,11292,12889,DEN,LAS,158,0,0,0,158,0,3,0,-1623.0,0.0,0.0,0.0189873417721519,0.0,-10.272151898734178
2021,1,19393,WN,11292,12892,DEN,LAX,95,0,0,0,95,0,8,0,-992.0,0.0,0.0,0.08421052631578947,0.0,-10.442105263157895
2021,1,19393,WN,11292,12953,DEN,LGA,27,0,0,0,27,0,2,1,-128.0,0.0,0.0,0.07407407407407407,0.037037037037037035,-4.7407407407407405
2021,1,19393,WN,11292,13204,DEN,MCO,125,0,1,0,124,0,18,2,-498.0,0.0,0.008,0.14516129032258066,0.016129032258064516,-4.016129032258065
2021,1,19393,WN,11292,13232,DEN,MDW,166,3,0,0,163,0,13,0,-899.0,0.018072289156626505,0.0,0.07975460122699386,0.0,-5.515337423312883
2021,1,19393,WN,11292,13487,DEN,MSP,90,1,0,0,89,0,7,1,-403.0,0.011111111111111112,0.0,0.07865168539325842,0.011235955056179775,-4.52808988764045
2021,1,19393,WN,11292,13796,DEN,OAK,120,0,0,0,120,0,13,3,-418.0,0.0,0.0,0.10833333333333334,0.025,-3.4833333333333334
2021,1,19393,WN,11292,14100,DEN,PHL,58,2,0,0,56,0,4,1,-240.0,0.034482758620689655,0.0,0.07142857142857142,0.017857142857142856,-4.285714285714286
2021,1,19393,WN,11292,14107,DEN,PHX,252,1,0,0,251,0,9,1,-2162.0,0.003968253968253968,0.0,0.035856573705179286,0.00398406374501992,-8.613545816733067
2021,1,19393,WN,11292,14635,DEN,RSW,30,0,0,0,30,0,1,0,-249.0,0.0,0.0,0.03333333333333333,0.0,-8.3
