Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2021,1,10397,10721,9E,broad_fare_bounds,9.0,8,1496.6399999999999,322596.4494,166.29333333333332,8190.577222222222,True
2021,1,10397,10721,9E,primary,9.0,8,1496.6399999999999,322596.4494,166.29333333333332,8190.577222222222,True
2021,1,10397,10721,AA,broad_fare_bounds,2.0,2,489.92999999999995,121860.98369999998,244.96499999999997,922.640625,True
2021,1,10397,10721,AA,primary,2.0,2,489.92999999999995,121860.98369999998,244.96499999999997,922.640625,True
2021,1,10397,10721,B6,broad_fare_bounds,316.0,136,48591.96,10096140.8666,153.77202531645568,8303.977099062653,False
2021,1,10397,10721,B6,primary,315.0,135,48581.96,10096040.8666,154.22844444444445,8264.510310278656,False
2021,1,10397,10721,DL,broad_fare_bounds,1764.0,533,344757.68,85183860.8448,195.44086167800452,10093.040133497874,False
2021,1,10397,10721,DL,primary,1752.0,528,344593.68,85181604.8448,196.6858904109589,9934.297981741416,False
2021,1,10397,10721,NK,broad_fare_bounds,22.0,10,995.95,59474.0953,45.27045454545455,653.9539134297515,True
2021,1,10397,10721,NK,primary,19.0,7,950.68,58778.0024,50.03578947368421,589.998845429363,True
2021,1,10397,10721,WN,broad_fare_bounds,4.0,4,756.5,158820.25,189.125,3936.796875,True
2021,1,10397,10721,WN,primary,4.0,4,756.5,158820.25,189.125,3936.796875,True
2021,1,10397,10721,YX,broad_fare_bounds,29.0,28,5580.52,1427446.9812,192.43172413793104,12192.341241854934,True
2021,1,10397,10721,YX,primary,28.0,27,5566.99,1427263.9203,198.82107142857143,11443.892995280614,True
2021,1,10397,10821,9E,broad_fare_bounds,24.0,18,4752.7300000000005,1159852.2773,198.0304166666667,9111.132295659707,True
2021,1,10397,10821,9E,primary,24.0,18,4752.7300000000005,1159852.2773,198.0304166666667,9111.132295659707,True
2021,1,10397,10821,DL,broad_fare_bounds,1620.0,468,242101.15,44477720.3337,149.44515432098765,5121.5287720132255,False
2021,1,10397,10821,DL,primary,1617.0,465,242066.15,44477303.3337,149.7007730364873,5095.741219996111,False
2021,1,10397,10821,NK,broad_fare_bounds,914.0,257,46197.37,3701613.1695,50.544168490153176,1495.1920310919604,False
2021,1,10397,10821,NK,primary,676.0,224,41924.07,3623624.0811,62.017855029585796,1514.176310044073,False
2021,1,10397,10821,WN,broad_fare_bounds,1742.0,384,189280.19,26053709.7135,108.65682548794489,3149.899621323164,False
2021,1,10397,10821,WN,primary,1739.0,381,189224.48,26052672.4084,108.81223691776884,3141.3073375493877,False
2021,1,10397,10821,YX,broad_fare_bounds,2.0,2,333.97,70865.9869,166.985,7549.003224999997,True
2021,1,10397,10821,YX,primary,2.0,2,333.97,70865.9869,166.985,7549.003224999997,True
2021,1,10397,11278,9E,broad_fare_bounds,18.0,18,2820.2200000000003,541039.9642,156.6788888888889,5509.501565432096,True
2021,1,10397,11278,9E,primary,18.0,18,2820.2200000000003,541039.9642,156.6788888888889,5509.501565432096,True
2021,1,10397,11278,AA,broad_fare_bounds,8.0,8,839.85,102894.47390000001,104.98125,1840.7463859375002,True
2021,1,10397,11278,AA,primary,8.0,8,839.85,102894.47390000001,104.98125,1840.7463859375002,True
2021,1,10397,11278,DL,broad_fare_bounds,1505.0,569,274416.49,58807799.4281,182.33653820598005,5828.336621172137,False
2021,1,10397,11278,DL,primary,1493.0,561,274246.07,58805334.6197,183.68792364367047,5646.110819801259,False
2021,1,10397,11278,WN,broad_fare_bounds,377.0,121,49042.1,7552412.5534,130.08514588859416,3110.7793639707634,False
2021,1,10397,11278,WN,primary,376.0,120,49031.1,7552291.5534,130.40186170212766,3081.236255576616,False
2021,1,10397,11278,YX,broad_fare_bounds,125.0,74,17651.08,3010984.4896,141.20864,4147.995906150398,False
2021,1,10397,11278,YX,primary,125.0,74,17651.08,3010984.4896,141.20864,4147.995906150398,False
2021,1,10397,11292,9E,broad_fare_bounds,4.0,4,839.67,304087.11429999996,209.9175,31956.42176874999,True
2021,1,10397,11292,9E,primary,4.0,4,839.67,304087.11429999996,209.9175,31956.42176874999,True
2021,1,10397,11292,DL,broad_fare_bounds,3333.0,616,424177.61,92636513.8483,127.26600960096009,11597.096328091116,False
2021,1,10397,11292,DL,primary,3292.0,611,423687.61,92630493.8483,128.70219015795868,11573.806348271253,False
2021,1,10397,11292,F9,broad_fare_bounds,1220.0,177,44746.17,4271892.3385,36.677188524590164,2156.334939062819,False
2021,1,10397,11292,F9,primary,570.0,136,34037.73,4091286.1219,59.71531578947369,3611.7760108651883,False
2021,1,10397,11292,OO,broad_fare_bounds,70.0,40,8375.59,1994099.6953,119.65128571428572,14170.708331204081,False
2021,1,10397,11292,OO,primary,70.0,40,8375.59,1994099.6953,119.65128571428572,14170.708331204081,False
2021,1,10397,11292,UA,broad_fare_bounds,937.0,292,92136.37,15595148.9581,98.33123799359657,6974.669831124793,False
2021,1,10397,11292,UA,primary,937.0,292,92136.37,15595148.9581,98.33123799359657,6974.669831124793,False
2021,1,10397,11292,WN,broad_fare_bounds,1957.0,425,175888.28,21984277.7078,89.8764844149208,3155.880149010104,False
