Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2022,1,10397,10721,9E,broad_fare_bounds,16.0,16,2659.88,534570.265,166.2425,5774.07275625,True
2022,1,10397,10721,9E,primary,16.0,16,2659.88,534570.265,166.2425,5774.07275625,True
2022,1,10397,10721,AA,broad_fare_bounds,5.0,5,718.4,122166.48379999999,143.68,3789.354359999994,True
2022,1,10397,10721,AA,primary,5.0,5,718.4,122166.48379999999,143.68,3789.354359999994,True
2022,1,10397,10721,B6,broad_fare_bounds,1180.0,409,170582.22,35146033.1758,144.5612033898305,8886.832352280671,False
2022,1,10397,10721,B6,primary,1176.0,408,170542.22,35145633.1758,145.01889455782313,8855.26271765555,False
2022,1,10397,10721,DL,broad_fare_bounds,4723.0,1108,825252.07,198387920.8809,174.73048274401862,11473.89970448854,False
2022,1,10397,10721,DL,primary,4685.0,1101,824709.57,198380166.1309,176.03192529348985,11356.446684276176,False
2022,1,10397,10721,OO,broad_fare_bounds,1.0,1,281.45,79214.1025,281.45,0.0,True
2022,1,10397,10721,OO,primary,1.0,1,281.45,79214.1025,281.45,0.0,True
2022,1,10397,10721,UA,broad_fare_bounds,4.0,3,587.5,114099.25,146.875,6952.546875,True
2022,1,10397,10721,UA,primary,4.0,3,587.5,114099.25,146.875,6952.546875,True
2022,1,10397,10721,WN,broad_fare_bounds,1.0,1,77.0,5929.0,77.0,0.0,True
2022,1,10397,10721,WN,primary,1.0,1,77.0,5929.0,77.0,0.0,True
2022,1,10397,10721,YX,broad_fare_bounds,61.0,61,10545.52,2390560.8284,172.87737704918032,9302.93428164472,False
2022,1,10397,10721,YX,primary,60.0,60,10528.22,2390261.5384,175.47033333333331,9047.854426555561,False
2022,1,10397,10821,9E,broad_fare_bounds,46.0,41,8212.33,1859210.5121,178.52891304347827,8545.047035775042,False
2022,1,10397,10821,9E,primary,46.0,41,8212.33,1859210.5121,178.52891304347827,8545.047035775042,False
