Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2022,3,19790,DL,75366,436,142,0,74788,0,13696,4681,368647.0,0.005785102035400579,0.0018841387363001884,0.1831309835802535,0.06259025512114243,4.929226613895278
2022,3,19805,AA,71264,770,192,0,70302,0,12774,3897,318392.0,0.01080489447687472,0.002694207453973956,0.18170180080225315,0.0554322778868311,4.528918096213479
2022,3,19930,AS,18773,247,32,0,18494,0,3195,713,29591.0,0.01315719384222021,0.0017045757204495818,0.17275873256191196,0.038553044230561266,1.6000324429544717
2022,3,19977,UA,50773,218,104,0,50451,0,10332,3473,293523.0,0.004293620625135407,0.0020483327752939553,0.20479276922162098,0.06883907157439892,5.817981804126776
2022,3,20304,OO,60933,576,170,0,60187,0,9757,3284,232024.0,0.009453005760425385,0.0027899496167922144,0.16211141940950705,0.05456327778423912,3.8550517553624535
2022,3,20363,9E,21308,341,61,0,20906,0,3492,1255,89526.0,0.016003379012577437,0.0028627745447719166,0.16703338754424568,0.060030613221084855,4.282311298191907
2022,3,20368,G4,11766,633,25,0,11108,0,4373,1516,256031.0,0.05379908210096889,0.002124766275709672,0.39368023046453005,0.13647821389989198,23.049243788260714
2022,3,20378,YV,9814,99,25,0,9690,0,1594,626,50586.0,0.010087629916445894,0.002547381292031791,0.16449948400412798,0.06460268317853457,5.220433436532508
2022,3,20397,OH,19525,368,72,0,19085,0,3898,1449,140422.0,0.01884763124199744,0.0036875800256081946,0.204244170814776,0.07592350013099293,7.357715483363898
2022,3,20398,MQ,22536,358,60,0,22118,0,3342,956,10380.0,0.015885694000709976,0.0026624068157614484,0.15109865268107422,0.0432227145311511,0.46930102179220545
2022,3,20409,B6,22949,635,114,0,22200,0,7149,3119,397734.0,0.02767005098261362,0.004967536711839296,0.322027027027027,0.1404954954954955,17.915945945945946
2022,3,20416,NK,19236,410,33,0,18793,0,5615,2044,297829.0,0.021314202536909962,0.0017155333749220212,0.29878146118235516,0.10876390145266855,15.847868887351673
2022,3,20436,F9,12901,585,31,0,12285,0,4822,2067,306005.0,0.04534532206805674,0.0024029145027517247,0.3925111925111925,0.16825396825396827,24.90883190883191
2022,3,20452,YX,30092,855,131,0,29106,0,6227,2240,204736.0,0.028412867207231157,0.004353316496078692,0.21394214251357108,0.07696007696007696,7.0341510341510345
2022,4,19393,WN,102931,1941,227,0,100763,0,28471,7410,1070109.0,0.018857292749511808,0.002205360872817713,0.28255411212449016,0.07353889820668301,10.620058950209899
2022,4,19687,QX,7731,160,11,0,7560,0,1356,358,42556.0,0.02069589962488682,0.001422843099210969,0.17936507936507937,0.04735449735449736,5.629100529100529
2022,4,19690,HA,6019,82,2,0,5935,0,1073,128,29260.0,0.013623525502575179,0.0003322811098189068,0.18079191238416176,0.02156697556866049,4.930075821398484
2022,4,19790,DL,73076,815,152,0,72109,0,12889,4518,380153.0,0.011152772456073129,0.002080026274016093,0.17874329140606582,0.0626551470690205,5.271921674132217
2022,4,19805,AA,67177,1350,198,0,65629,0,13531,4603,510142.0,0.020096163865608765,0.002947437366955952,0.20617409986438923,0.07013667738347378,7.773118590866843
2022,4,19930,AS,19361,1058,69,0,18234,0,4131,1072,111749.0,0.054645937709829034,0.003563865502814937,0.2265547877591313,0.0587912690578041,6.128605901063946
2022,4,19977,UA,49252,485,161,0,48606,0,9211,3281,296401.0,0.009847315845041825,0.003268902785673678,0.18950335349545325,0.06750195449121507,6.098033164629881
2022,4,20304,OO,63870,823,142,0,62905,0,9881,3668,337194.0,0.012885548770940974,0.002223266009080946,0.15707813369366505,0.05831015022653207,5.360368810110484
2022,4,20363,9E,20235,209,27,0,19999,0,2807,1050,15423.0,0.010328638497652582,0.0013343217197924388,0.14035701785089255,0.052502625131256565,0.7711885594279714
2022,4,20368,G4,10542,310,18,0,10214,0,3966,1412,234752.0,0.02940618478467084,0.001707455890722823,0.3882905815547288,0.13824162913647933,22.983356177795184
2022,4,20378,YV,10367,106,28,0,10233,0,1501,585,29013.0,0.010224751615703674,0.0027008777852802163,0.14668230235512558,0.05716798592788039,2.8352389328642627
2022,4,20397,OH,19191,180,45,0,18966,0,3397,1172,71242.0,0.009379396592152572,0.002344849148038143,0.17910998629125804,0.06179479067805547,3.7563007487082145
2022,4,20398,MQ,21790,364,62,0,21364,0,3789,1101,85304.0,0.016704910509407984,0.0028453418999541073,0.177354428009736,0.051535293016289084,3.99288522748549
2022,4,20409,B6,24141,2163,80,0,21898,0,9027,4410,658048.0,0.08959860817696036,0.0033138643801002444,0.412229427344963,0.2013882546351265,30.05059822814869
2022,4,20416,NK,18653,1920,41,0,16692,0,5785,2383,362423.0,0.10293250415482764,0.0021980378491395485,0.34657320872274144,0.14276300023963576,21.712377186676253
2022,4,20436,F9,12203,438,19,0,11746,0,4623,1859,296739.0,0.035892813242645254,0.001556994181758584,0.39358079346160396,0.1582666439639026,25.262983143197683
2022,4,20452,YX,29963,638,61,0,29264,0,5524,1874,120353.0,0.02129292794446484,0.002035844207856356,0.18876435210497539,0.06403772553307818,4.112664024056862
2022,5,19393,WN,108027,809,226,0,106992,0,24000,4854,552335.0,0.007488868523609838,0.002092069575198793,0.2243158366980709,0.045367877972184834,5.162395319276207
2022,5,19687,QX,8278,68,13,0,8197,0,1292,301,34498.0,0.008214544575984537,0.0015704276395264558,0.15761864096620715,0.036720751494449186,4.208612907161156
2022,5,19690,HA,6292,4,5,0,6283,0,873,67,12496.0,0.0006357279084551812,0.0007946598855689765,0.1389463632022919,0.010663695686773835,1.9888588254018782
2022,5,19790,DL,76300,2227,182,0,73891,0,12590,3897,344735.0,0.029187418086500657,0.0023853211009174312,0.17038610926905848,0.05273984653070063,4.665453167503485
2022,5,19805,AA,71652,1154,215,0,70283,0,15390,5462,634265.0,0.016105621615586447,0.003000614079160386,0.21897187086493178,0.07771438327902906,9.024444033407795
2022,5,19930,AS,19554,661,39,0,18854,0,3517,756,50895.0,0.03380382530428557,0.0019944768333844736,0.18653866553516496,0.04009759202291291,2.6994271772568155
2022,5,19977,UA,53646,1005,175,0,52466,0,11519,4190,450909.0,0.018733922380046973,0.0032621257875703686,0.21955170967864904,0.0798612434719628,8.594308695154957
2022,5,20304,OO,66677,523,147,0,66007,0,10261,3908,372969.0,0.007843784213446916,0.002204658277966915,0.15545320950808247,0.05920584180465708,5.650446164800703
2022,5,20363,9E,20379,624,35,0,19720,0,3204,1157,108139.0,0.030619755630796407,0.001717454242111978,0.16247464503042597,0.05867139959432049,5.483722109533469
2022,5,20368,G4,9867,179,22,0,9666,0,3156,1110,169103.0,0.018141279010844228,0.002229654403567447,0.3265052762259466,0.11483550589695841,17.494620318642664
2022,5,20378,YV,11037,242,20,0,10775,0,2102,980,100478.0,0.02192624807465797,0.001812086617740328,0.19508120649651972,0.09095127610208817,9.325104408352669
2022,5,20397,OH,19301,582,63,0,18656,0,3932,1563,156488.0,0.030153878037407388,0.003264079581368841,0.21076329331046312,0.08378001715265866,8.388078902229845
2022,5,20398,MQ,21351,222,63,0,21066,0,3663,1022,66337.0,0.010397639454826472,0.002950681466910215,0.17388208487610368,0.04851419348713567,3.1490078799962022
2022,5,20409,B6,23602,539,113,0,22950,0,6572,2653,287273.0,0.02283704770782137,0.004787729853402254,0.2863616557734205,0.115599128540305,12.517342047930283
2022,5,20416,NK,19089,413,41,0,18635,0,5496,1773,254016.0,0.021635496883021636,0.0021478338310021478,0.29492889723638316,0.09514354708881137,13.631124228602093
2022,5,20436,F9,12678,179,22,0,12477,0,4286,1503,240540.0,0.014118946206026188,0.0017352894778356208,0.34351206219443775,0.12046164943496032,19.27867275787449
2022,5,20452,YX,31089,1954,98,0,29037,0,7645,3140,358869.0,0.06285181253819679,0.003152240342243237,0.26328477459792676,0.10813789303302683,12.359024692633536
2022,6,19393,WN,111002,1296,236,0,109470,0,30257,7396,1076339.0,0.011675465306931407,0.002126087818237509,0.27639535945921256,0.06756188910203709,9.832273682287385
2022,6,19687,QX,8776,50,10,0,8716,0,1610,338,46557.0,0.005697356426618049,0.0011394712853236098,0.18471776044056906,0.03877925653969711,5.341555759522717
2022,6,19690,HA,6286,7,6,0,6273,0,1418,148,40588.0,0.0011135857461024498,0.0009545020680878142,0.22604814283436953,0.02359317710824167,6.4702694085764385
2022,6,19790,DL,76887,2946,197,0,73744,0,14463,5306,483551.0,0.038315970190019116,0.002562201672584442,0.1961244304621393,0.07195161640269039,6.557157192449555
2022,6,19805,AA,74979,4713,285,0,69981,0,21877,8795,1366656.0,0.06285760012803585,0.0038010642980034408,0.3126134236435604,0.12567696946314,19.52895785999057
2022,6,19930,AS,18917,160,50,0,18707,0,3780,841,81729.0,0.008458000740075064,0.002643125231273458,0.20206339872774898,0.044956433420644676,4.368899342492115
2022,6,19977,UA,53105,1748,228,0,51129,0,11299,4437,503344.0,0.032915921288014315,0.004293381037567084,0.2209900447886718,0.08678049639148037,9.844589176396957
2022,6,20304,OO,66038,431,160,0,65447,0,11345,4190,449925.0,0.006526545322390139,0.002422847451467337,0.1733463718734243,0.06402126911852339,6.8746466606567145
2022,6,20363,9E,19874,1413,56,0,18405,0,3174,1398,123230.0,0.07109791687632082,0.0028177518365703935,0.17245313773431134,0.07595762021189895,6.69546318935072
2022,6,20368,G4,11510,368,34,0,11108,0,4315,1624,261637.0,0.03197219808861859,0.002953953084274544,0.38845876845516747,0.1462009362621534,23.553925099027726
2022,6,20378,YV,9908,216,20,0,9672,0,2122,985,131899.0,0.021800565199838515,0.0020185708518368995,0.2193961952026468,0.10184036393713813,13.637200165425972
2022,6,20397,OH,19279,795,48,0,18436,0,4254,1812,230442.0,0.04123657866071892,0.0024897556927226516,0.23074419613799088,0.0982859622477761,12.499566066391843
2022,6,20398,MQ,20284,143,64,0,20077,0,3449,998,74292.0,0.0070498915401301515,0.0031551962137645437,0.17178861383672858,0.04970862180604672,3.7003536384918068
2022,6,20409,B6,21323,743,100,0,20480,0,7408,3353,491002.0,0.034845003048351544,0.004689771608122685,0.36171875,0.163720703125,23.97470703125
2022,6,20416,NK,18555,227,46,0,18282,0,4312,1530,165948.0,0.012233899218539478,0.0024791161412018323,0.2358604091456077,0.08368887430259271,9.077125041023958
2022,6,20436,F9,12430,136,28,0,12266,0,3629,1299,171540.0,0.010941271118262269,0.002252614641995173,0.2958584705690527,0.10590249470079896,13.984999184738301
2022,6,20452,YX,28130,2484,86,0,25560,0,5886,2456,256562.0,0.08830430145751866,0.0030572342694632063,0.23028169014084507,0.09608763693270736,10.037636932707356
2022,7,19393,WN,117844,1843,382,0,115619,0,34142,9876,1413604.0,0.015639319778690472,0.0032415736057839176,0.2952974857073664,0.08541848658092528,12.226398775287798
2022,7,19687,QX,8516,35,9,0,8472,0,1049,226,7618.0,0.004109910756223579,0.0010568341944574918,0.12381964117091596,0.02667610953729934,0.8991973559962229
2022,7,19690,HA,6754,6,7,0,6741,0,1291,151,44908.0,0.0008883624518803672,0.001036422860527095,0.19151461207535975,0.022400237353508382,6.661919596499036
2022,7,19790,DL,78767,788,177,0,77802,0,15113,5336,466163.0,0.010004189571774982,0.002247133952035751,0.19424950515410916,0.06858435515796509,5.991658312125653
2022,7,19805,AA,76614,2448,263,0,73903,0,21810,8737,1273988.0,0.031952384681650875,0.0034327929621218055,0.29511657172239286,0.11822253494445421,17.238650663707833
2022,7,19930,AS,20387,100,51,0,20236,0,3687,826,43727.0,0.004905086574778045,0.002501594153136803,0.18220003953350464,0.040818343546155364,2.1608519470251037
2022,7,19977,UA,55510,825,203,0,54482,0,11827,4733,427761.0,0.014862186993334534,0.003656998738965952,0.21708087074630153,0.08687272860761353,7.851418817224038
2022,7,20304,OO,65225,507,220,0,64498,0,10444,3951,325454.0,0.007773093139133768,0.0033729398236872366,0.16192750162795747,0.06125771341747031,5.045954913330646
2022,7,20363,9E,20166,1117,78,0,18971,0,3660,1517,139858.0,0.05539026083506893,0.003867896459387087,0.19292604501607716,0.07996415581677296,7.3721996731853885
2022,7,20368,G4,12433,184,29,0,12220,0,4643,1737,316720.0,0.01479932437866967,0.002332502211855546,0.3799509001636661,0.14214402618657937,25.918166939443534
2022,7,20378,YV,9590,200,19,0,9371,0,1979,875,102193.0,0.020855057351407715,0.001981230448383733,0.21118343826699393,0.09337317255362287,10.905239568882724
2022,7,20397,OH,19152,540,92,0,18520,0,4845,1943,250560.0,0.02819548872180451,0.004803675856307435,0.26160907127429806,0.10491360691144709,13.52915766738661
2022,7,20398,MQ,21855,130,58,0,21667,0,3853,1306,97336.0,0.005948295584534431,0.002653854953099977,0.17782803341487055,0.06027599575391148,4.492361655974523
2022,7,20409,B6,22867,415,112,0,22340,0,6928,3126,377957.0,0.018148423492368917,0.004897887785892334,0.3101163831692032,0.13992837958818263,16.918397493285585
2022,7,20416,NK,19392,68,32,0,19292,0,4015,1420,113009.0,0.0035066006600660065,0.0016501650165016502,0.20811735434376943,0.07360563964337549,5.857816711590297
2022,7,20436,F9,13175,145,33,0,12997,0,3446,1334,157624.0,0.011005692599620493,0.002504743833017078,0.26513810879433714,0.1026390705547434,12.127721781949681
2022,7,20452,YX,26710,1195,97,0,25418,0,5389,2152,183312.0,0.04473979782852864,0.003631598652190191,0.21201510740420174,0.08466441104728932,7.211897080808876
2022,8,19393,WN,118889,3157,356,0,115376,0,34935,10423,1513752.0,0.026554180790485243,0.002994389724869416,0.3027926085147691,0.09033941200943003,13.120163638885037
2022,8,19687,QX,8246,18,4,0,8224,0,984,216,4287.0,0.00218287654620422,0.00048508367693427115,0.11964980544747082,0.026264591439688716,0.5212791828793775
2022,8,19690,HA,6514,9,6,0,6499,0,1709,177,55241.0,0.001381639545594105,0.00092109303039607,0.2629635328512079,0.027234959224496078,8.499923065086936
2022,8,19790,DL,78673,572,192,0,77909,0,12337,4078,257954.0,0.007270601095674501,0.0024404814866599723,0.15835140997830802,0.05234311825334685,3.3109653570190862
2022,8,19805,AA,78327,3302,333,0,74692,0,19519,7467,1005428.0,0.04215659989531068,0.0042514075606112835,0.2613265142183902,0.09997054570770632,13.460986451025544
2022,8,19930,AS,20514,134,47,0,20333,0,3761,837,44114.0,0.006532124402846836,0.0022911182607000097,0.18497024541385923,0.04116460925588944,2.169576550435253
2022,8,19977,UA,54918,1190,234,0,53494,0,10561,4284,392338.0,0.021668669652937105,0.0042608980662078005,0.19742401016936478,0.08008374771002355,7.334243092683292
2022,8,20304,OO,63698,876,181,0,62641,0,9809,3898,295218.0,0.013752394109705171,0.0028415334861377124,0.15659073131016427,0.0622276145016842,4.712855797321243
2022,8,20363,9E,19893,1017,26,0,18850,0,3300,1266,94502.0,0.05112351078268738,0.0013069924093902377,0.17506631299734748,0.06716180371352785,5.013368700265252
2022,8,20368,G4,9282,103,34,0,9145,0,2974,1094,173024.0,0.011096746390864038,0.003663003663003663,0.3252050300710771,0.1196282121377802,18.920065609622746
2022,8,20378,YV,8895,385,51,0,8459,0,2183,1047,147321.0,0.04328274311410905,0.005733558178752108,0.25806832958978604,0.12377349568506915,17.4158884028845
2022,8,20397,OH,17392,397,52,0,16943,0,3315,1218,103216.0,0.02282658693652254,0.002989880404783809,0.19565602313639852,0.07188809537862244,6.091955379802869
2022,8,20398,MQ,21866,542,67,0,21257,0,4039,1427,131274.0,0.024787341077471874,0.0030641178084697706,0.1900079973655737,0.06713082749212024,6.1755656960060215
2022,8,20409,B6,23100,551,77,0,22472,0,7241,3253,403752.0,0.02385281385281385,0.0033333333333333335,0.32222321110715557,0.14475792096831613,17.96689213243147
2022,8,20416,NK,19581,176,43,0,19362,0,3382,1256,58395.0,0.008988304989530668,0.0021960063326694245,0.174672038012602,0.06486933168061151,3.0159590951348
2022,8,20436,F9,13337,126,35,0,13176,0,3687,1501,205477.0,0.009447401964459774,0.002624278323461048,0.2798269581056466,0.11391924711596843,15.594793564055859
2022,8,20452,YX,26685,1846,52,0,24787,0,4784,1784,113350.0,0.06917744050964962,0.001948660296046468,0.19300439746641385,0.07197321176423126,4.572961633114132
2022,9,19393,WN,112410,1983,245,0,110182,0,23672,5763,534517.0,0.017640779290098746,0.0021795213948936926,0.21484452995952152,0.0523043691347044,4.851218892378065
2022,9,19687,QX,7548,12,11,0,7525,0,1078,256,21585.0,0.001589825119236884,0.0014573396926338103,0.14325581395348838,0.03401993355481728,2.86843853820598
2022,9,19690,HA,6062,10,5,0,6047,0,1025,88,22746.0,0.001649620587264929,0.0008248102936324645,0.16950553993715892,0.014552670745824376,3.7615346452786507
2022,9,19790,DL,74760,745,97,0,73918,0,7379,2120,-257694.0,0.009965222043873729,0.0012974852862493312,0.09982683514164345,0.028680429665304798,-3.486214453854271
2022,9,19805,AA,72211,1303,163,0,70745,0,13822,4773,515413.0,0.018044342274722687,0.0022572738225478113,0.19537776521308928,0.06746766555940349,7.28550427592056
2022,9,19930,AS,19775,188,60,0,19527,0,3212,725,9812.0,0.009506953223767383,0.003034134007585335,0.16449019306601118,0.037128079070005635,0.5024837404619246
2022,9,19977,UA,50893,554,102,0,50237,0,6196,1856,-134289.0,0.010885583479063918,0.0020042049004774724,0.12333539025021399,0.03694488126281426,-2.6731094611541293
2022,9,20304,OO,62347,225,106,0,62016,0,8182,2874,88881.0,0.003608834426676504,0.0017001619965675975,0.13193369453044376,0.046342879256965945,1.4331946594427245
2022,9,20363,9E,17960,200,17,0,17743,0,2208,864,-35214.0,0.011135857461024499,0.0009465478841870824,0.12444344248436003,0.04869526010257566,-1.9846700107084485
2022,9,20368,G4,7017,323,19,0,6675,0,1625,509,68305.0,0.0460310674077241,0.0027077098475131824,0.24344569288389514,0.07625468164794008,10.232958801498127
2022,9,20378,YV,8586,88,22,0,8476,0,1458,680,45789.0,0.010249242953645469,0.002562310738411367,0.17201510146295423,0.08022652194431336,5.402194431335536
2022,9,20397,OH,16570,411,20,0,16139,0,1959,579,-37151.0,0.0248038624019312,0.0012070006035003018,0.12138298531507528,0.03587582873784002,-2.301939401449904
2022,9,20398,MQ,19919,216,23,0,19680,0,2626,834,7565.0,0.01084391786736282,0.0011546764395803002,0.13343495934959348,0.04237804878048781,0.38440040650406504
2022,9,20409,B6,22469,793,88,0,21588,0,6136,2362,275394.0,0.035293070452623615,0.0039165071876808046,0.2842319807300352,0.10941263664999074,12.756809338521402
2022,9,20416,NK,20123,714,44,0,19365,0,3644,1178,77354.0,0.03548178700988918,0.0021865527008895296,0.18817454169894138,0.06083139684998709,3.9945262070746193
2022,9,20436,F9,13512,564,21,0,12927,0,3422,1166,167949.0,0.041740674955595025,0.0015541740674955595,0.26471725845130345,0.0901988086949795,12.99210953817591
2022,9,20452,YX,25332,370,24,0,24938,0,3231,1049,-53792.0,0.0146060318964156,0.0009474182851729038,0.12956131205389365,0.04206431951239073,-2.157029432993825
2022,10,19393,WN,116520,1369,199,0,114952,0,21045,3797,284094.0,0.011749055956059046,0.0017078613113628563,0.18307641450344492,0.033031178230913776,2.471414155473589
2022,10,19687,QX,5646,16,8,0,5622,0,538,97,-8006.0,0.0028338646829613886,0.0014169323414806943,0.09569548203486304,0.017253646389185345,-1.424048381358947
2022,10,19690,HA,6258,30,5,0,6223,0,2583,503,116329.0,0.004793863854266539,0.0007989773090444232,0.4150731158605174,0.0808291820665274,18.69339546842359
2022,10,19790,DL,75987,325,68,0,75594,0,8350,2346,-151660.0,0.004277047389685078,0.0008948899153802624,0.11045850199751303,0.031034209064211445,-2.00624388178956
2022,10,19805,AA,77601,578,148,0,76875,0,13568,4663,503984.0,0.007448357624257419,0.0019071919176299275,0.17649430894308943,0.060656910569105695,6.555889430894309
2022,10,19930,AS,19645,100,36,0,19509,0,2894,535,-30293.0,0.0050903537795876815,0.0018325273606515653,0.14834179096827105,0.027423240555640986,-1.552770516172023
2022,10,19977,UA,56495,288,78,0,56129,0,6804,1905,-124721.0,0.0050977962651562085,0.001380653155146473,0.12122075932227547,0.03393967467797395,-2.22204208163338
2022,10,20304,OO,60553,177,131,0,60245,0,6664,2235,-26792.0,0.0029230591382755603,0.0021633940514920813,0.11061498879575068,0.03709851439953523,-0.44471740393393644
2022,10,20363,9E,18091,302,46,0,17743,0,2693,1103,27301.0,0.01669338345033442,0.002542700790448289,0.15177816603731048,0.06216536098743166,1.5386913148847432
2022,10,20368,G4,8531,120,13,0,8398,0,2183,587,93454.0,0.014066346266557261,0.0015238541788770367,0.2599428435341748,0.06989759466539652,11.128125744224816
2022,10,20378,YV,8694,109,21,0,8564,0,1438,656,59751.0,0.012537382102599495,0.0024154589371980675,0.16791219056515647,0.07659971975712283,6.976996730499766
2022,10,20397,OH,15980,59,40,0,15881,0,1849,591,-22914.0,0.0036921151439299124,0.0025031289111389237,0.11642843649644229,0.03721428121654807,-1.4428562433096153
2022,10,20398,MQ,19256,66,31,0,19159,0,2382,741,1285.0,0.0034275031159119234,0.001609887827170752,0.12432799206639178,0.038676340101257894,0.06707030638342293
2022,10,20409,B6,23353,334,55,0,22964,0,5998,1921,214018.0,0.01430223097674817,0.0023551577955723034,0.2611914300644487,0.08365267375021773,9.319717819195262
2022,10,20416,NK,21317,488,22,0,20807,0,3518,1074,62361.0,0.022892527091054087,0.0010320401557442416,0.1690777142307877,0.05161724419666459,2.997116355072812
2022,10,20436,F9,14522,248,20,0,14254,0,4047,1396,197702.0,0.01707753752926594,0.001377220768489189,0.2839203030728217,0.09793742107478602,13.86993124736916
