Year,Quarter,OriginAirportID,DestAirportID,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,months_observed,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay,coverage
2022,1,10397,10721,primary,5948.0,1595.0,1010104.24,236772039.9464,169.82250168123738,10967.318586209647,False,982.0,33.0,0.0,0.0,949.0,0.0,161.0,53.0,2818.0,3.0,0.03360488798370672,0.0,0.1696522655426765,0.05584826132771338,2.969441517386723,matched
2022,1,10397,10821,primary,6213.0,1955.0,838023.68,152892818.778,134.88229196845325,6415.300836272712,False,1105.0,23.0,3.0,0.0,1079.0,0.0,166.0,46.0,1598.0,3.0,0.02081447963800905,0.0027149321266968325,0.15384615384615385,0.042632066728452274,1.4810009267840594,matched
2022,1,10397,11278,primary,6482.0,2051.0,1091342.12,224519981.3932,168.3650293119408,6290.671609078119,False,1606.0,61.0,5.0,0.0,1540.0,0.0,282.0,83.0,8403.0,3.0,0.03798256537982565,0.00311332503113325,0.18311688311688312,0.05389610389610389,5.456493506493507,matched
2022,1,10397,11292,primary,8750.0,3021.0,1682322.03,470863082.5947,192.26537485714286,16846.949356150908,False,1231.0,25.0,1.0,0.0,1205.0,0.0,263.0,75.0,6188.0,3.0,0.020308692120227456,0.0008123476848090983,0.21825726141078838,0.06224066390041494,5.135269709543569,matched
2022,1,10397,11298,primary,8598.0,2657.0,1333677.77,280027027.3323,155.1148836938823,8508.229257226532,False,1347.0,69.0,3.0,0.0,1275.0,0.0,215.0,65.0,2747.0,3.0,0.051224944320712694,0.0022271714922048997,0.16862745098039217,0.050980392156862744,2.1545098039215684,matched
2022,1,10397,11433,primary,5295.0,1600.0,952877.27,276407317.1579,179.9579357884797,19816.712103671038,False,882.0,6.0,0.0,0.0,876.0,0.0,152.0,39.0,4264.0,3.0,0.006802721088435374,0.0,0.1735159817351598,0.04452054794520548,4.867579908675799,matched
2022,1,10397,11618,primary,10179.0,3158.0,1180097.51,215538202.2719,115.93452303762649,7733.977828093066,False,1557.0,91.0,5.0,0.0,1461.0,0.0,340.0,102.0,10563.0,3.0,0.05844572896596018,0.0032113037893384713,0.2327173169062286,0.06981519507186858,7.229979466119096,matched
2022,1,10397,11697,primary,11529.0,2574.0,1277192.86,233114905.20139998,110.78088819498656,7947.466889956186,False,1728.0,27.0,3.0,0.0,1698.0,0.0,381.0,98.0,10958.0,3.0,0.015625,0.001736111111111111,0.22438162544169613,0.05771495877502945,6.453474676089517,matched
2022,1,10397,12173,primary,322.0,240.0,199713.58,150982812.4764,620.2285093167701,84207.31820709474,False,90.0,0.0,0.0,0.0,90.0,0.0,11.0,2.0,-698.0,3.0,0.0,0.0,0.12222222222222222,0.022222222222222223,-7.7555555555555555,matched
2022,1,10397,12266,primary,5560.0,2129.0,943416.71,224986315.7525,169.6792643884892,11674.11194026823,False,1016.0,32.0,4.0,0.0,980.0,0.0,179.0,64.0,5419.0,3.0,0.031496062992125984,0.003937007874015748,0.1826530612244898,0.0653061224489796,5.529591836734694,matched
2022,1,10397,12478,primary,4101.0,1181.0,586052.38,112294408.4292,142.90475006096074,6960.433928960938,False,803.0,29.0,2.0,0.0,772.0,0.0,177.0,65.0,7599.0,3.0,0.0361145703611457,0.0024906600249066002,0.22927461139896374,0.08419689119170984,9.843264248704664,matched
2022,1,10397,12889,primary,9289.0,2542.0,2111437.0,817662709.5474,227.30509204435353,36357.231985848455,False,991.0,12.0,1.0,0.0,978.0,0.0,169.0,56.0,-777.0,3.0,0.012108980827447022,0.0010090817356205853,0.17280163599182005,0.05725971370143149,-0.7944785276073619,matched
2022,1,10397,12892,primary,9487.0,3381.0,2726119.49,1355257303.6283,287.353166438284,60282.30590151575,False,1246.0,6.0,1.0,0.0,1239.0,0.0,204.0,62.0,-1352.0,3.0,0.004815409309791332,0.0008025682182985554,0.16464891041162227,0.05004035512510089,-1.0912025827280065,matched
2022,1,10397,12953,primary,11868.0,3010.0,1654926.98,323079949.67620003,139.44447084597235,7778.019267052325,False,2092.0,101.0,14.0,0.0,1977.0,0.0,347.0,120.0,2348.0,3.0,0.0482791586998088,0.006692160611854685,0.17551846231664137,0.06069802731411229,1.187658067779464,matched
2022,1,10397,13204,primary,9701.0,2398.0,1483662.48,313472682.3074,152.93912792495618,8923.063238967348,False,1841.0,26.0,2.0,0.0,1813.0,0.0,433.0,140.0,20493.0,3.0,0.014122759369907659,0.0010863661053775121,0.23883066740209596,0.07722007722007722,11.303364589078875,matched
2022,1,10397,13232,primary,3666.0,1356.0,517284.42,91531335.5218,141.1032242225859,5057.511189222507,False,592.0,23.0,0.0,0.0,569.0,0.0,103.0,22.0,1875.0,3.0,0.03885135135135135,0.0,0.18101933216168717,0.03866432337434095,3.295254833040422,matched
2022,1,10397,13303,primary,12114.0,3219.0,1519026.5,314753262.2188,125.39429585603435,10258.874349070798,False,1743.0,33.0,0.0,0.0,1710.0,0.0,403.0,124.0,18488.0,3.0,0.0189328743545611,0.0,0.23567251461988303,0.07251461988304093,10.811695906432748,matched
2022,1,10397,13487,primary,3055.0,1362.0,751711.33,249007073.8853,246.0593551554828,20962.837565443435,False,847.0,2.0,1.0,0.0,844.0,0.0,130.0,38.0,2419.0,3.0,0.0023612750885478157,0.0011806375442739079,0.15402843601895735,0.045023696682464455,2.8661137440758293,matched
2022,1,10397,13796,primary,59.0,52.0,13459.67,3417293.9165,228.13,5876.938972881355,False,,,,,,,,,,,,,,,,fare_only
2022,1,10397,13930,primary,7946.0,3081.0,1134879.0999999999,225309031.34219998,142.82394915680845,7956.344886065373,False,1280.0,40.0,0.0,0.0,1240.0,0.0,238.0,71.0,8016.0,3.0,0.03125,0.0,0.19193548387096773,0.05725806451612903,6.464516129032258,matched
2022,1,10397,14100,primary,7765.0,2508.0,978484.9,180053918.5548,126.01222150676111,7308.803940113203,False,1193.0,26.0,0.0,0.0,1167.0,0.0,178.0,61.0,3721.0,3.0,0.02179379715004191,0.0,0.15252784918594686,0.05227077977720651,3.188517566409597,matched
2022,1,10397,14107,primary,4737.0,2240.0,1362960.24,537053621.449,287.72645978467386,30587.69194986923,False,790.0,6.0,0.0,0.0,784.0,0.0,137.0,30.0,-1795.0,3.0,0.007594936708860759,0.0,0.1747448979591837,0.03826530612244898,-2.2895408163265305,matched
2022,1,10397,14635,primary,2459.0,1132.0,464259.52999999997,113987110.3181,188.80013420089466,10709.576555533036,False,867.0,12.0,1.0,0.0,854.0,0.0,183.0,47.0,6284.0,3.0,0.01384083044982699,0.0011534025374855825,0.21428571428571427,0.05503512880562061,7.3583138173302105,matched
2022,1,10397,14679,primary,2036.0,1106.0,693243.8300000001,311675769.92770004,340.49304027504917,37146.89125691586,False,382.0,1.0,1.0,0.0,380.0,0.0,46.0,13.0,-2092.0,3.0,0.002617801047120419,0.002617801047120419,0.12105263157894737,0.034210526315789476,-5.505263157894737,matched
2022,1,10397,14747,primary,2708.0,1209.0,825450.65,345262804.9967,304.8192946824225,34582.54064569896,False,594.0,5.0,2.0,0.0,587.0,0.0,102.0,19.0,-1979.0,3.0,0.008417508417508417,0.003367003367003367,0.1737649063032368,0.03236797274275979,-3.3713798977853493,matched
2022,1,10397,14771,primary,2545.0,1028.0,1032985.7,569732706.2954,405.88829076620823,59118.2342382966,False,434.0,0.0,0.0,0.0,434.0,0.0,46.0,20.0,-2973.0,3.0,0.0,0.0,0.10599078341013825,0.04608294930875576,-6.850230414746544,matched
2022,1,10397,14869,primary,2829.0,1304.0,1124080.39,560895220.2763,397.3419547543301,40385.62064782262,False,673.0,1.0,0.0,0.0,672.0,0.0,91.0,24.0,-1688.0,3.0,0.0014858841010401188,0.0,0.13541666666666666,0.03571428571428571,-2.511904761904762,matched
2022,1,10397,15016,primary,2662.0,1238.0,441135.02,87663823.1218,165.71563486100678,5469.892270126624,False,657.0,18.0,3.0,0.0,636.0,0.0,77.0,23.0,-651.0,3.0,0.0273972602739726,0.0045662100456621,0.12106918238993711,0.036163522012578615,-1.0235849056603774,matched
