Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2025,1,10397,10721,9E,broad_fare_bounds,8.0,8,2323.4700000000003,784716.3517,290.43375000000003,13737.780823437482,True
2025,1,10397,10721,9E,primary,8.0,8,2323.4700000000003,784716.3517,290.43375000000003,13737.780823437482,True
2025,1,10397,10721,B6,broad_fare_bounds,1662.0,449,275259.77,56596262.1741,165.61959687123948,6623.255133471655,False
2025,1,10397,10721,B6,primary,1661.0,448,275249.77,56596162.1741,165.71328717639977,6612.6538186947655,False
2025,1,10397,10721,DL,broad_fare_bounds,5133.0,1556,1389839.79,504654189.3789,270.765593220339,25001.635331836864,False
2025,1,10397,10721,DL,primary,5095.0,1553,1389269.79,504645639.3789,272.67316781158,24696.57405194729,False
2025,1,10397,10721,F9,broad_fare_bounds,608.0,229,41686.48,3935609.8816,68.56328947368422,1772.1179049688344,False
2025,1,10397,10721,F9,primary,603.0,228,41611.48,3934484.8816,69.00742951907131,1762.825221087487,False
2025,1,10397,10721,NK,broad_fare_bounds,1322.0,403,85179.56,7700651.9016,64.43234493192134,1673.4743650005375,False
2025,1,10397,10721,NK,primary,1307.0,395,84905.56,7695576.4016,64.96217291507268,1667.8857929831083,False
2025,1,10397,10721,OO,broad_fare_bounds,1.0,1,269.93,72862.2049,269.93,0.0,True
2025,1,10397,10721,OO,primary,1.0,1,269.93,72862.2049,269.93,0.0,True
2025,1,10397,10721,YX,broad_fare_bounds,62.0,62,17594.29,6602849.3159,283.77887096774197,25967.122003563985,False
2025,1,10397,10721,YX,primary,62.0,62,17594.29,6602849.3159,283.77887096774197,25967.122003563985,False
2025,1,10397,10821,9E,broad_fare_bounds,23.0,22,4808.02,1155245.4068,209.04434782608698,6528.521807183359,True
2025,1,10397,10821,9E,primary,23.0,22,4808.02,1155245.4068,209.04434782608698,6528.521807183359,True
2025,1,10397,10821,DL,broad_fare_bounds,2523.0,958,590571.85,162616690.3539,234.0752477209671,9662.480486769782,False
2025,1,10397,10821,DL,primary,2507.0,952,590331.45,162613078.1939,235.4732548863183,9415.959393952988,False
2025,1,10397,10821,F9,broad_fare_bounds,1168.0,370,80141.9,7243358.8616,68.6146404109589,1493.5369959323398,False
2025,1,10397,10821,F9,primary,1147.0,366,79805.9,7237935.8616,69.57794245858761,1469.2288958537083,False
2025,1,10397,10821,NK,broad_fare_bounds,1699.0,451,110829.99,9840052.5129,65.23248381400825,1536.3961060143047,False
2025,1,10397,10821,NK,primary,1680.0,446,110471.99,9833278.5129,65.75713690476191,1529.1409180526862,False
2025,1,10397,10821,OO,broad_fare_bounds,12.0,12,2133.97,477096.3077,177.83083333333332,8134.2203576388965,True
2025,1,10397,10821,OO,primary,12.0,12,2133.97,477096.3077,177.83083333333332,8134.2203576388965,True
2025,1,10397,10821,WN,broad_fare_bounds,1929.0,861,387297.44,91500105.2172,200.77627786417833,7122.844368934719,False
2025,1,10397,10821,WN,primary,1928.0,860,387287.44,91500005.2172,200.87522821576763,7107.651619346259,False
2025,1,10397,11278,9E,broad_fare_bounds,38.0,30,10458.31,3565141.7942999997,275.2186842105263,18074.19676405817,False
2025,1,10397,11278,9E,primary,38.0,30,10458.31,3565141.7942999997,275.2186842105263,18074.19676405817,False
2025,1,10397,11278,AA,broad_fare_bounds,5.0,5,1237.22,398599.6126,247.44400000000002,18491.389383999987,True
2025,1,10397,11278,AA,primary,5.0,5,1237.22,398599.6126,247.44400000000002,18491.389383999987,True
2025,1,10397,11278,DL,broad_fare_bounds,4717.0,1409,1148615.23,357322815.0071,243.50545473818104,16457.22728572177,False
2025,1,10397,11278,DL,primary,4675.0,1405,1147985.23,357313365.0071,245.55833796791444,16131.768966114658,False
2025,1,10397,11278,G7,broad_fare_bounds,1.0,1,127.58,16276.6564,127.58,0.0,True
2025,1,10397,11278,G7,primary,1.0,1,127.58,16276.6564,127.58,0.0,True
2025,1,10397,11278,MQ,broad_fare_bounds,131.0,105,27565.11,8552396.7921,210.42068702290078,21008.606168230282,False
2025,1,10397,11278,MQ,primary,131.0,105,27565.11,8552396.7921,210.42068702290078,21008.606168230282,False
2025,1,10397,11278,OH,broad_fare_bounds,666.0,416,135141.86,35586275.7434,202.91570570570568,12258.062839517006,False
2025,1,10397,11278,OH,primary,666.0,416,135141.86,35586275.7434,202.91570570570568,12258.062839517006,False
2025,1,10397,11278,OO,broad_fare_bounds,23.0,20,2358.77,313499.3029,102.55521739130435,3112.83185973535,True
2025,1,10397,11278,OO,primary,23.0,20,2358.77,313499.3029,102.55521739130435,3112.83185973535,True
2025,1,10397,11278,WN,broad_fare_bounds,2149.0,803,317228.14,59332368.0584,147.61663099115867,5818.622045606502,False
2025,1,10397,11278,WN,primary,2148.0,802,317218.14,59332268.0584,147.68069832402236,5812.510066179006,False
2025,1,10397,11278,YX,broad_fare_bounds,438.0,300,92508.53,25317560.4133,211.2066894977169,13194.383656848797,False
2025,1,10397,11278,YX,primary,438.0,300,92508.53,25317560.4133,211.2066894977169,13194.383656848797,False
2025,1,10397,11292,9E,broad_fare_bounds,13.0,13,2393.6,629071.6414,184.12307692307692,14488.818805917159,True
2025,1,10397,11292,9E,primary,13.0,13,2393.6,629071.6414,184.12307692307692,14488.818805917159,True
2025,1,10397,11292,AS,broad_fare_bounds,1.0,1,297.52,88518.15039999998,297.52,0.0,True
2025,1,10397,11292,AS,primary,1.0,1,297.52,88518.15039999998,297.52,0.0,True
2025,1,10397,11292,DL,broad_fare_bounds,4132.0,1025,1090415.5,384715226.5234,263.89532913843175,23465.554030312764,False
2025,1,10397,11292,DL,primary,4022.0,1017,1088762.5,384690377.5234,270.7017652909,22367.092687932993,False
2025,1,10397,11292,F9,broad_fare_bounds,1367.0,451,134302.64,18516327.6792,98.24626188734456,3892.9007590330966,False
2025,1,10397,11292,F9,primary,1340.0,441,133869.79,18509296.8699,99.90282835820896,3832.33299789591,False
2025,1,10397,11292,G7,broad_fare_bounds,1.0,1,106.82,11410.512399999998,106.82,0.0,True
2025,1,10397,11292,G7,primary,1.0,1,106.82,11410.512399999998,106.82,0.0,True
2025,1,10397,11292,OO,broad_fare_bounds,6.0,6,1832.31,592658.9663,305.385,5516.496158333335,True
