Year,Quarter,OriginAirportID,DestAirportID,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,months_observed,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay,coverage
2025,1,10397,10721,primary,8737.0,2695,1811224.29,580332290.7087,207.30505780016026,23446.988048666106,False,1146.0,22.0,1.0,0.0,1123.0,0.0,231.0,82.0,9638.0,3.0,0.019197207678883072,0.0008726003490401396,0.20569902048085487,0.0730186999109528,8.582368655387356,matched
2025,1,10397,10821,primary,7297.0,2658,1174838.77,272816639.5001,161.00298341784296,11465.546456783748,False,1377.0,31.0,1.0,0.0,1345.0,0.0,286.0,104.0,12760.0,3.0,0.02251270878721859,0.0007262164124909223,0.21263940520446098,0.07732342007434945,9.486988847583643,matched
2025,1,10397,11278,primary,8125.0,3084,1734600.75,490395383.38049996,213.48932307692309,14778.663809757149,False,1708.0,73.0,9.0,0.0,1626.0,0.0,535.0,198.0,25483.0,3.0,0.04274004683840749,0.005269320843091335,0.3290282902829028,0.12177121771217712,15.67220172201722,matched
2025,1,10397,11292,primary,8320.0,3083,1874164.58,587821676.3294001,225.26016586538464,19909.50146389076,False,1279.0,23.0,2.0,0.0,1254.0,0.0,284.0,90.0,12856.0,3.0,0.017982799061767005,0.001563721657544957,0.22647527910685805,0.07177033492822966,10.251993620414673,matched
2025,1,10397,11298,primary,10791.0,4018,2441018.39,786518791.8663,226.20872857010474,21716.16397443758,False,1568.0,60.0,5.0,0.0,1503.0,0.0,405.0,150.0,21336.0,3.0,0.03826530612244898,0.0031887755102040817,0.2694610778443114,0.0998003992015968,14.19560878243513,matched
2025,1,10397,11433,primary,6859.0,2131,1300506.21,399036548.8689,189.60580405306897,22226.71282196248,False,1157.0,16.0,1.0,0.0,1140.0,0.0,229.0,82.0,10891.0,3.0,0.013828867761452032,0.000864304235090752,0.20087719298245615,0.07192982456140351,9.553508771929824,matched
2025,1,10397,11618,primary,11693.0,3479,1937172.4500000002,458556706.9063,165.6694133242111,11769.98919071028,False,1502.0,33.0,3.0,0.0,1466.0,0.0,426.0,180.0,24353.0,3.0,0.021970705725699067,0.0019973368841544607,0.29058663028649384,0.12278308321964529,16.6118690313779,matched
2025,1,10397,11697,primary,12204.0,2971,1826539.9699999997,410475691.7875,149.66731973123564,11234.214199904007,False,1707.0,37.0,2.0,0.0,1668.0,0.0,490.0,154.0,23368.0,3.0,0.021675454012888107,0.0011716461628588166,0.29376498800959233,0.09232613908872901,14.009592326139089,matched
2025,1,10397,12173,primary,369.0,248,295534.73,316037799.2225,800.9071273712736,215018.77392887557,False,90.0,0.0,0.0,0.0,90.0,0.0,13.0,6.0,91.0,3.0,0.0,0.0,0.14444444444444443,0.06666666666666667,1.011111111111111,matched
2025,1,10397,12266,primary,7502.0,2862,1331203.85,378049640.5511,177.44652759264198,18905.91040397811,False,1003.0,25.0,2.0,0.0,976.0,0.0,241.0,72.0,9537.0,3.0,0.024925224327018942,0.0019940179461615153,0.24692622950819673,0.07377049180327869,9.771516393442623,matched
2025,1,10397,12478,primary,6433.0,1755,1030182.3699999999,234189515.8559,160.14027203482044,10759.494929057048,False,896.0,19.0,1.0,0.0,876.0,0.0,222.0,75.0,12662.0,3.0,0.021205357142857144,0.0011160714285714285,0.2534246575342466,0.08561643835616438,14.454337899543379,matched
2025,1,10397,12889,primary,8066.0,3093,2741196.6399999997,1430173183.745,339.84585172328286,61813.64702246453,False,1186.0,20.0,0.0,0.0,1166.0,0.0,278.0,104.0,10512.0,3.0,0.016863406408094434,0.0,0.23842195540308747,0.08919382504288165,9.015437392795883,matched
