Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2011,1,20437,FL,19585,1108,43,0,18434,0,3227,953,88719.0,0.056573908603523106,0.002195557824865969,0.17505695996528153,0.05169794944124986,4.812791580774656
2011,2,19393,WN,85277,2897,210,0,82170,0,18798,4093,599057.0,0.033971645343996625,0.0024625631764719678,0.22876962395034683,0.04981136667883656,7.290458804916637
2011,2,19690,HA,5052,6,1,0,5045,0,409,71,3874.0,0.0011876484560570072,0.0001979414093428345,0.08107036669970268,0.014073339940535183,0.7678889990089197
2011,2,19704,CO,18436,960,40,0,17436,0,3513,856,73721.0,0.05207203297895422,0.002169668040789759,0.2014796971782519,0.049093828859830234,4.228091305345263
2011,2,19790,DL,53844,1794,111,0,51939,0,9685,2353,154629.0,0.033318475596166706,0.0020615110318698464,0.18646874217832457,0.0453031440728547,2.977127014382256
2011,2,19805,AA,41813,2732,101,0,38980,0,9283,2756,267885.0,0.06533853107885107,0.002415516705330878,0.23814776808619806,0.070702924576706,6.87237044638276
2011,2,19930,AS,10391,164,35,0,10192,0,1659,367,-1715.0,0.01578288903859109,0.00336829948994322,0.16277472527472528,0.03600863422291994,-0.16826923076923078
2011,2,19977,UA,24080,949,26,0,23105,0,4004,1123,-6456.0,0.03941029900332226,0.001079734219269103,0.17329582341484528,0.04860419822549232,-0.27942003895260764
2011,2,20304,OO,45017,1973,150,0,42894,0,9444,3040,350284.0,0.043827887242597244,0.00333207454961459,0.22017065323821514,0.07087238308388119,8.16627034084021
2011,2,20355,US,31718,675,60,0,30983,0,5464,1094,45895.0,0.021281291380288794,0.0018916703449145596,0.17635477519930284,0.03530968595681503,1.4812961946874093
2011,2,20366,EV,24735,1077,70,0,23588,0,4564,1600,111195.0,0.04354154032747119,0.0028299979785728724,0.19348821434627778,0.06783110055960657,4.714049516703408
2011,2,20374,XE,29789,3214,67,0,26508,0,6998,2743,362648.0,0.10789217496391286,0.002249152371680822,0.2639957748604195,0.10347819526180775,13.680700165987627
2011,2,20378,YV,12058,335,18,0,11705,0,1749,569,36920.0,0.027782385138497262,0.0014927848731132857,0.14942332336608288,0.048611704399829134,3.15420760358821
2011,2,20398,MQ,33523,3965,73,0,29485,0,8461,3050,392248.0,0.11827700384810429,0.002177609402499776,0.28695947091741564,0.10344242835340003,13.30330676615228
2011,2,20409,B6,15982,815,84,0,15083,0,4611,1556,196228.0,0.050994869227881365,0.0052559129020147664,0.305708413445601,0.1031625008287476,13.009878671351853
2011,2,20436,F9,5845,136,5,0,5704,0,1467,291,49886.0,0.023267750213857998,0.000855431993156544,0.25718793828892006,0.051016830294530156,8.745792426367462
2011,2,20437,FL,17956,487,37,0,17432,0,2600,638,32356.0,0.027121853419469814,0.002060592559590109,0.14915098669114274,0.03659935750344195,1.8561266636071592
2011,3,19393,WN,99857,628,147,0,99082,0,19307,4645,592302.0,0.006288993260362318,0.00147210511030774,0.19485880381905896,0.046880361720595065,5.977897095335177
2011,3,19690,HA,5617,23,9,0,5585,0,620,93,10372.0,0.004094712479971515,0.0016022787965105929,0.11101163831692032,0.016651745747538048,1.857117278424351
2011,3,19704,CO,21338,38,69,0,21231,0,4676,1079,127131.0,0.0017808604367794544,0.003233667635204799,0.2202439828552588,0.05082191135603598,5.987989260986294
2011,3,19790,DL,62641,505,95,0,62041,0,12927,3095,307959.0,0.008061812550885204,0.0015165785986813749,0.20836221208555633,0.04988636546799697,4.963798133492368
2011,3,19805,AA,46705,834,133,0,45738,0,7984,2390,139480.0,0.01785676051814581,0.002847660850016058,0.17455944728672002,0.052254143163234075,3.0495430495430496
2011,3,19930,AS,11976,122,26,0,11828,0,1940,590,37838.0,0.010187040748162993,0.0021710086840347363,0.16401758539059857,0.04988163679404802,3.1990192762935408
2011,3,19977,UA,27481,203,36,0,27242,0,4155,1330,-32366.0,0.007386921873294276,0.001309995997234453,0.1525218412745026,0.048821672417590486,-1.1880919168930328
2011,3,20304,OO,50297,1278,160,0,48859,0,10156,3237,348336.0,0.025409070123466607,0.003181104240809591,0.20786344378722446,0.06625186761906711,7.129413209439408
2011,3,20355,US,35961,238,42,0,35681,0,5888,1165,41120.0,0.006618280915436167,0.0011679319262534412,0.16501779658641855,0.03265043020094728,1.1524340685518903
2011,3,20366,EV,29158,593,53,0,28512,0,7460,2707,324827.0,0.020337471705878317,0.0018176829686535427,0.2616442199775533,0.09494248035914703,11.392641694725029
2011,3,20374,XE,37328,941,112,0,36275,0,7693,2688,278132.0,0.025208958422631805,0.0030004286326618087,0.21207443142660234,0.07410062026188835,7.667319090282564
2011,3,20378,YV,13761,330,19,0,13412,0,1925,573,28896.0,0.023980815347721823,0.0013807136109294383,0.14352818371607515,0.0427229346853564,2.154488517745303
2011,3,20398,MQ,37664,719,119,0,36826,0,6755,1976,155607.0,0.01908984706881903,0.003159515717926933,0.18343018519524248,0.053657741812849616,4.225465703578993
2011,3,20409,B6,18481,84,62,0,18335,0,5151,1834,242299.0,0.004545208592608625,0.003354796818353985,0.2809380965366785,0.10002727024815926,13.21510771748023
2011,3,20436,F9,6731,9,11,0,6711,0,1356,287,40815.0,0.0013370970138166691,0.0016342296835537068,0.20205632543585159,0.04276560870213083,6.0818059901654005
2011,3,20437,FL,21691,126,58,0,21507,0,3549,986,72086.0,0.005808860817850721,0.0026739200590106494,0.1650160412888827,0.04584553866183103,3.3517459431812897
2011,4,19393,WN,98224,1727,236,0,96261,0,21948,6167,832891.0,0.01758226095455286,0.0024026714448607267,0.2280051111041855,0.06406540551209731,8.652424138540011
2011,4,19690,HA,5560,3,6,0,5551,0,320,42,-5125.0,0.000539568345323741,0.001079136690647482,0.05764727076202486,0.007566204287515763,-0.9232570707980544
2011,4,19704,CO,20203,91,66,0,20046,0,5527,1428,219902.0,0.004504281542345196,0.003266841558184428,0.27571585353686523,0.07123615683926968,10.9698693006086
2011,4,19790,DL,60496,634,155,0,59707,0,12342,3301,329529.0,0.010480031737635545,0.002562152869611214,0.20670943105498518,0.055286649806555344,5.519101612876212
2011,4,19805,AA,45130,1189,267,0,43674,0,11384,3968,467891.0,0.026346111234212276,0.005916241967649014,0.26065851536383206,0.09085497092091405,10.713261894948939
2011,4,19930,AS,11754,59,22,0,11673,0,1156,270,-35371.0,0.005019567806704101,0.0018717032499574614,0.09903195408206973,0.02313030069390902,-3.0301550586824297
2011,4,19977,UA,25243,291,48,0,24904,0,4545,1484,53642.0,0.011527948342114645,0.0019015172523075704,0.18250080308384195,0.05958882107292001,2.1539511725024094
2011,4,20304,OO,47102,847,95,0,46160,0,8442,2008,221147.0,0.01798225128444652,0.0020168994947136003,0.18288561525129982,0.04350086655112652,4.790879549393415
2011,4,20355,US,33942,382,87,0,33473,0,7211,1664,180288.0,0.011254492958576395,0.002563196040304048,0.21542735936426374,0.04971170794371583,5.386072356824903
2011,4,20366,EV,27125,1007,78,0,26040,0,7471,2994,386837.0,0.03712442396313364,0.0028755760368663593,0.2869047619047619,0.11497695852534562,14.855491551459293
2011,4,20374,XE,35833,1361,115,0,34357,0,9992,3699,548533.0,0.03798174866742946,0.003209332179834231,0.2908286520941875,0.10766364932910324,15.965683848997292
2011,4,20378,YV,13037,336,24,0,12677,0,2118,681,61997.0,0.025772800490910484,0.0018409143207793203,0.16707422891851384,0.053719334227340855,4.890510373116668
2011,4,20398,MQ,37599,1906,147,0,35546,0,9761,3382,446659.0,0.050692837575467435,0.0039096784488949175,0.2746019242671468,0.09514432003600967,12.56566139650031
2011,4,20409,B6,18212,186,74,0,17952,0,5495,2031,283746.0,0.010213046343070502,0.004063254996705469,0.3060940285204991,0.11313502673796791,15.805815508021391
2011,4,20436,F9,6356,14,8,0,6334,0,1195,248,35961.0,0.0022026431718061676,0.0012586532410320957,0.18866435112093463,0.039153773287022416,5.677455004736344
2011,4,20437,FL,21208,130,77,0,21001,0,3621,1126,88492.0,0.006129762353828744,0.0036307053941908715,0.17242036093519356,0.05361649445264511,4.213704109328127
2011,5,19393,WN,99942,831,201,0,98910,0,22226,6120,873117.0,0.008314822597106322,0.002011166476556403,0.22470933171570115,0.06187443130118289,8.827388535031847
2011,5,19690,HA,5707,42,3,0,5662,0,446,90,6409.0,0.007359383213597337,0.0005256702295426669,0.0787707523843165,0.015895443306252206,1.1319321794418933
2011,5,19704,CO,20444,43,55,0,20346,0,4817,1157,175295.0,0.0021033065936216003,0.002690275875562512,0.23675415315049642,0.056866214489334516,8.615698417379338
2011,5,19790,DL,62988,357,105,0,62526,0,10442,2787,189276.0,0.005667746237378549,0.001666984187464279,0.1670025269487893,0.04457345744170425,3.0271567028116304
2011,5,19805,AA,46088,2552,362,0,43174,0,10762,4362,494808.0,0.0553723311925013,0.00785453914250998,0.24927039421874275,0.10103302913790707,11.46078658451846
2011,5,19930,AS,12137,32,39,0,12066,0,1059,234,-52258.0,0.002636565872950482,0.0032133146576584,0.0877672799602188,0.019393336648433616,-4.331012763136085
2011,5,19977,UA,25999,327,77,0,25595,0,5202,1978,131493.0,0.01257740682333936,0.0029616523712450477,0.20324282086344989,0.07728071889040829,5.1374487204532135
2011,5,20304,OO,48550,1029,106,0,47415,0,7853,2311,184319.0,0.021194644696189497,0.0021833161688980434,0.1656226932405357,0.04873985025835706,3.8873563218390803
2011,5,20355,US,35164,378,68,0,34718,0,8398,2070,264407.0,0.010749630303719714,0.0019337959276532818,0.24189181404458782,0.05962325018722277,7.615847687078749
2011,5,20366,EV,28295,737,46,0,27512,0,6668,2595,315420.0,0.02604700477116098,0.0016257289273723273,0.24236696714161093,0.09432247746437918,11.464815353300377
2011,5,20374,XE,36191,1426,155,0,34610,0,8682,3192,441687.0,0.039402061285955074,0.004282832748473377,0.25085235481074836,0.09222767986131176,12.761831840508524
2011,5,20378,YV,13410,250,31,0,13129,0,1762,632,28708.0,0.018642803877703208,0.0023117076808351978,0.13420671795262396,0.048137710412064896,2.1866097951100616
2011,5,20398,MQ,39142,2576,178,0,36388,0,9919,3565,513702.0,0.06581166010934546,0.00454754483674825,0.27258986479059033,0.09797185885456744,14.11734637792679
2011,5,20409,B6,17929,80,41,0,17808,0,4155,1385,132074.0,0.0044620447319984385,0.0022867979251491996,0.233322102425876,0.07777403414195867,7.416554357592093
2011,5,20436,F9,7233,7,11,0,7215,0,1879,513,85028.0,0.0009677865339416563,0.0015208074104797456,0.2604296604296604,0.0711018711018711,11.784892584892585
2011,5,20437,FL,21393,87,56,0,21250,0,2875,991,45213.0,0.004066750806338522,0.002617678679942037,0.13529411764705881,0.04663529411764706,2.127670588235294
2011,6,19393,WN,100596,588,222,0,99786,0,18810,4804,600919.0,0.005845162829535966,0.002206847190743171,0.18850339727015814,0.04814302607580222,6.022077245304953
2011,6,19690,HA,5747,20,6,0,5721,0,368,64,1840.0,0.003480076561684357,0.0010440229685053071,0.06432441880790071,0.011186855444852298,0.3216220940395036
2011,6,19704,CO,21065,38,57,0,20970,0,5218,1410,210091.0,0.0018039401851412296,0.002705910277711844,0.24883166428230805,0.06723891273247497,10.01864568431092
2011,6,19790,DL,64043,679,228,0,63136,0,12890,4124,401093.0,0.010602251612198054,0.0035601080524022923,0.20416244298023314,0.06531931069437405,6.35284148504815
2011,6,19805,AA,45759,1038,205,0,44516,0,9303,2952,291841.0,0.02268406215170786,0.0044799930068401845,0.20898104052475514,0.06631323569053824,6.555867553239285
2011,6,19930,AS,12855,37,26,0,12792,0,1040,217,-59162.0,0.0028782574873590042,0.0020225593154414626,0.08130081300813008,0.01696372732958099,-4.624921826141338
2011,6,19977,UA,27742,511,55,0,27176,0,6482,2655,284031.0,0.018419724605291614,0.0019825535289452814,0.23851928171916398,0.09769649690903738,10.45153812187224
2011,6,20304,OO,50852,965,114,0,49773,0,9995,2958,326686.0,0.018976638086997562,0.002241799732557225,0.2008116850501276,0.059429811343499485,6.563518373415305
2011,6,20355,US,34425,544,94,0,33787,0,8644,2418,326203.0,0.01580246913580247,0.002730573710965868,0.25583804421819045,0.0715659869180454,9.654689673543078
2011,6,20366,EV,29033,1101,91,0,27841,0,8715,3912,555538.0,0.03792236420624806,0.0031343643440223195,0.3130275492977982,0.14051219424589634,19.95395280341942
2011,6,20374,XE,36654,1268,151,0,35235,0,8858,3157,425132.0,0.03459376875647951,0.0041196049544388064,0.25139775791116786,0.0895984106712076,12.065616574428836
2011,6,20378,YV,13561,442,32,0,13087,0,2374,983,82229.0,0.03259346655851338,0.0023597079861367156,0.18140139069305417,0.07511270726675327,6.283258195155498
2011,6,20398,MQ,38383,1757,103,0,36523,0,7929,2431,303620.0,0.04577547351692155,0.002683479665476904,0.21709607644497989,0.0665607973058073,8.313117761410618
2011,6,20409,B6,18294,158,53,0,18083,0,4643,1736,210695.0,0.008636711490106046,0.002897124740352028,0.25676049328098216,0.09600176961787314,11.651551180666925
2011,6,20436,F9,7635,20,20,0,7595,0,1703,445,66141.0,0.0026195153896529143,0.0026195153896529143,0.22422646477946018,0.05859117840684661,8.708492429229757
2011,6,20437,FL,21944,124,95,0,21725,0,4165,1449,148335.0,0.005650747356908494,0.004329201604083121,0.19171461449942462,0.06669735327963176,6.827848101265823
2011,7,19393,WN,102374,565,262,0,101547,0,15790,4703,338483.0,0.005518979428370484,0.0025592435579346318,0.15549450008370508,0.04631352969560893,3.3332643997360827
2011,7,19690,HA,5976,2,3,0,5971,0,285,48,-2954.0,0.00033467202141900936,0.000502008032128514,0.047730698375481495,0.008038854463238989,-0.4947245017584994
2011,7,19704,CO,21602,111,89,0,21402,0,5014,1385,177264.0,0.005138413109897232,0.0041199888899176,0.23427717035791049,0.06471357817026446,8.282590412111018
2011,7,19790,DL,66897,635,177,0,66085,0,12659,4228,320623.0,0.00949220443368163,0.0026458585586797614,0.19155632897026556,0.06397820988121358,4.851675871983052
2011,7,19805,AA,47249,991,165,0,46093,0,9407,3150,280858.0,0.02097398886748926,0.003492137399733328,0.2040873885405593,0.068340095025275,6.093289653526566
2011,7,19930,AS,13331,37,20,0,13274,0,1153,299,-42194.0,0.0027754857099992498,0.0015002625459455405,0.08686153382552358,0.02252523730601175,-3.1786951936115715
2011,7,19977,UA,29056,733,107,0,28216,0,7003,2916,278392.0,0.02522714757709251,0.003682544052863436,0.24819251488517152,0.10334561950666289,9.86645874681032
2011,7,20304,OO,53082,1438,117,0,51527,0,11684,4169,502979.0,0.02709016239026412,0.002204136995591726,0.22675490519533448,0.08090903798008811,9.76146486308149
2011,7,20355,US,35196,599,117,0,34480,0,7914,2402,267190.0,0.01701897942948062,0.003324241391067167,0.22952436194895592,0.06966357308584686,7.749129930394432
2011,7,20366,EV,30020,768,82,0,29170,0,8449,3663,500552.0,0.02558294470353098,0.0027315123251165888,0.2896468974974289,0.12557422008913266,17.159821734658895
2011,7,20374,XE,38513,1097,161,0,37255,0,9877,3623,467773.0,0.028483888557110586,0.0041804066159478615,0.26511877600322103,0.09724869145081197,12.555979063212991
2011,7,20378,YV,14193,370,29,0,13794,0,2317,1064,77749.0,0.026069189036849152,0.0020432607623476363,0.16797158184717995,0.07713498622589532,5.636436131651442
2011,7,20398,MQ,39286,1402,80,0,37804,0,7986,2196,245359.0,0.03568701318535865,0.0020363488265539888,0.21124748703840862,0.058089091101470744,6.490292032589144
2011,7,20409,B6,19549,114,57,0,19378,0,4889,1779,201001.0,0.005831500332497826,0.002915750166248913,0.25229641861905255,0.09180513984931366,10.372639075239963
2011,7,20436,F9,8230,265,22,0,7943,0,1953,673,97148.0,0.03219927095990279,0.0026731470230862697,0.2458768727181166,0.08472869193000127,12.23064333375299
2011,7,20437,FL,22665,105,59,0,22501,0,4098,1350,140688.0,0.004632693580410324,0.002603132583278182,0.1821252388782721,0.05999733345184659,6.252522110128439
2011,8,19393,WN,100374,1314,238,0,98822,0,15112,4229,306616.0,0.01309103951222428,0.002371131966445494,0.1529214142599826,0.04279411467082229,3.102709922891664
2011,8,19690,HA,5832,4,3,0,5825,0,295,57,-3804.0,0.0006858710562414266,0.00051440329218107,0.050643776824034335,0.009785407725321889,-0.6530472103004292
2011,8,19704,CO,21596,709,78,0,20809,0,4760,1409,190092.0,0.03283015373217262,0.003611779959251713,0.2287471767023884,0.06771108654908933,9.135085780191263
2011,8,19790,DL,66099,1242,191,0,64666,0,10107,3095,98859.0,0.018789996822947398,0.0028896049864597043,0.1562954257260384,0.04786131815791916,1.5287631831255992
2011,8,19805,AA,46911,1601,196,0,45114,0,9489,3230,308701.0,0.034128456012449106,0.004178124533691458,0.21033382098683334,0.07159640023052712,6.842687414106486
2011,8,19930,AS,13314,68,19,0,13227,0,1132,274,-48527.0,0.005107405738320565,0.0014270692504130989,0.08558252060179936,0.020715203749905497,-3.6687835488016933
2011,8,19977,UA,28694,699,81,0,27914,0,5583,2046,146300.0,0.02436049348295811,0.0028228898027462188,0.20000716486350936,0.07329655370065201,5.241097657089632
2011,8,20304,OO,53431,767,90,0,52574,0,9503,3010,277416.0,0.014354962474967715,0.0016844154142726133,0.18075474569178682,0.057252634382013924,5.2766766842926165
2011,8,20355,US,34490,1194,102,0,33194,0,7604,2303,269265.0,0.034618730066686,0.0029573789504204117,0.22907754413448214,0.06938000843525939,8.111857564620111
2011,8,20366,EV,29124,736,98,0,28290,0,5970,2379,259432.0,0.02527125394863343,0.003364922400769125,0.2110286320254507,0.0840933191940615,9.170448921880523
2011,8,20374,XE,38158,1488,119,0,36551,0,6867,2486,246676.0,0.03899575449447036,0.0031186120865873473,0.18787447675850183,0.06801455500533501,6.748816721840716
2011,8,20378,YV,13829,290,26,0,13513,0,1981,821,39007.0,0.020970424470316003,0.0018801070214766072,0.1465995707836898,0.06075630873973211,2.8866276918522904
2011,8,20398,MQ,39360,1779,93,0,37488,0,7408,2087,219641.0,0.045198170731707316,0.0023628048780487804,0.19760990183525395,0.05567114810072556,5.858968203158344
2011,8,20409,B6,19510,1373,77,0,18060,0,6045,2701,395557.0,0.07037416709379805,0.003946694003075346,0.3347176079734219,0.14955703211517166,21.902380952380952
2011,8,20436,F9,8288,50,15,0,8223,0,1313,291,31537.0,0.006032818532818533,0.00180984555984556,0.15967408488386234,0.035388544326888,3.8352182901617415
2011,8,20437,FL,22432,412,77,0,21943,0,3463,1076,85372.0,0.018366619115549217,0.003432596291012839,0.15781798295584012,0.04903613908763615,3.890625712072187
2011,9,19393,WN,93019,652,214,0,92153,0,13712,3494,217850.0,0.0070093206764209465,0.002300605252690311,0.1487960240035593,0.03791520623311232,2.3640033422677504
2011,9,19690,HA,5368,3,2,0,5363,0,234,43,-4176.0,0.0005588673621460507,0.00037257824143070045,0.043632295357076266,0.008017900428864442,-0.7786686556032072
2011,9,19704,CO,19027,40,69,0,18918,0,3738,749,95324.0,0.00210227571345982,0.00362642560571819,0.1975895972090073,0.03959192303626176,5.03879902738133
2011,9,19790,DL,59177,173,97,0,58907,0,6819,1734,-122713.0,0.002923433090558832,0.0016391503455734492,0.11575873835028096,0.029436229989644694,-2.083164988880778
2011,9,19805,AA,43560,359,195,0,43006,0,7181,2114,145791.0,0.008241505968778696,0.004476584022038568,0.16697670092545228,0.049155931730456216,3.39001534669581
2011,9,19930,AS,11836,45,31,0,11760,0,908,191,-56434.0,0.003801960121662724,0.002619128083812099,0.0772108843537415,0.016241496598639455,-4.798809523809524
2011,9,19977,UA,24651,157,30,0,24464,0,4198,1100,41286.0,0.006368909983367815,0.0012169891687963978,0.17159908436886853,0.044964028776978415,1.6876226291693917
2011,9,20304,OO,47162,425,91,0,46646,0,6517,1764,54185.0,0.009011492303125397,0.0019295195284339086,0.13971187240063457,0.03781674741671311,1.1616215752690477
2011,9,20355,US,32245,295,41,0,31909,0,5886,1342,83851.0,0.009148705225616375,0.0012715149635602419,0.1844620639944843,0.04205709987777743,2.6278166034661066
2011,9,20366,EV,25791,271,53,0,25467,0,4530,1553,126093.0,0.010507541390407507,0.0020549804195261912,0.17787725291553774,0.06098087721364904,4.95123100482978
2011,9,20374,XE,33074,780,89,0,32205,0,6448,2220,242761.0,0.023583479470278768,0.002690935478018988,0.20021735755317496,0.06893339543549139,7.537990995187083
2011,9,20378,YV,12399,184,15,0,12200,0,1602,570,11582.0,0.01483990644406807,0.0012097749818533753,0.13131147540983606,0.04672131147540984,0.949344262295082
2011,9,20398,MQ,36552,500,72,0,35980,0,5175,1281,54837.0,0.013679142044210987,0.001969796454366382,0.14382990550305724,0.035603112840466924,1.5240967204002223
2011,9,20409,B6,16938,32,30,0,16876,0,3697,1256,108971.0,0.0018892431219742591,0.001771165426850868,0.2190684996444655,0.07442521924626688,6.45715809433515
2011,9,20436,F9,7477,7,14,0,7456,0,950,191,9375.0,0.0009362043600374481,0.0018724087200748963,0.12741416309012876,0.02561695278969957,1.25737660944206
2011,9,20437,FL,19192,64,30,0,19098,0,1917,622,-24305.0,0.003334722801167153,0.001563151313047103,0.10037700282752121,0.03256885537752644,-1.2726463504031835
2011,10,19393,WN,97171,649,137,0,96385,0,12065,2667,-82680.0,0.006678947422584927,0.0014098856654763253,0.12517507910981998,0.02767028064532863,-0.8578098251802666
2011,10,19690,HA,5485,9,1,0,5475,0,278,50,-4319.0,0.0016408386508659982,0.00018231540565177758,0.050776255707762556,0.0091324200913242,-0.7888584474885845
2011,10,19704,CO,20580,155,59,0,20366,0,3574,778,51544.0,0.007531584062196307,0.0028668610301263364,0.1754885593636453,0.03820092310713935,2.5308848080133557
2011,10,19790,DL,61212,182,63,0,60967,0,6159,1288,-246520.0,0.002973273214402405,0.0010292099588316017,0.10102186428723736,0.021126183017042006,-4.0434989420506176
2011,10,19805,AA,44463,269,116,0,44078,0,7110,1780,100346.0,0.0060499741357983045,0.0026089107797494545,0.16130495939017198,0.040382957484459366,2.276555197604247
2011,10,19930,AS,11933,49,20,0,11864,0,992,197,-54059.0,0.004106259951395291,0.0016760244699572614,0.08361429534726905,0.01660485502360081,-4.556557653405259
2011,10,19977,UA,25121,143,32,0,24946,0,4237,1048,50342.0,0.00569244854902273,0.0012738346403407509,0.16984686923755313,0.0420107432053235,2.0180389641625913
2011,10,20304,OO,48394,612,87,0,47695,0,6298,1795,12874.0,0.012646195809397858,0.0017977435219242055,0.13204738442184716,0.0376349722193102,0.269923472062061
2011,10,20355,US,34121,183,22,0,33916,0,4811,909,-24295.0,0.0053632660238562765,0.0006447642214472026,0.14185045406297914,0.026801509611982546,-0.7163285764830758
2011,10,20366,EV,27072,189,45,0,26838,0,3914,1367,23880.0,0.006981382978723404,0.0016622340425531915,0.14583799090841346,0.050935241076086143,0.8897831433042701
2011,10,20374,XE,33667,643,72,0,32952,0,5522,1910,147659.0,0.01909882080375442,0.0021385926872011167,0.16757708181597475,0.05796309783928138,4.481033017722749
2011,10,20378,YV,12602,153,3,0,12446,0,1347,406,-14073.0,0.012140930011109347,0.00023805745119822252,0.10822754298569821,0.03262092238470191,-1.1307247308372168
2011,10,20398,MQ,37685,492,83,0,37110,0,5084,1157,40432.0,0.013055592410773517,0.002202467825394719,0.13699811371597953,0.03117758016707087,1.0895176502290487
2011,10,20409,B6,17460,94,45,0,17321,0,3932,1241,133593.0,0.005383734249713631,0.002577319587628866,0.22700767854049997,0.07164713353732463,7.712776398591306
2011,10,20436,F9,7355,13,7,0,7335,0,943,209,8225.0,0.0017675050985723998,0.0009517335146159076,0.1285616905248807,0.02849352419904567,1.1213360599863667
2011,10,20437,FL,20076,66,24,0,19986,0,1953,346,-41714.0,0.00328750747160789,0.001195457262402869,0.09771840288201741,0.017312118482938055,-2.087161012708896
2011,11,19393,WN,91367,491,112,0,90764,0,9829,2045,-214815.0,0.005373931506999245,0.001225825516871518,0.10829183376669164,0.022530959411220308,-2.3667423207439073
2011,11,19690,HA,5324,6,4,0,5314,0,417,46,2054.0,0.0011269722013523666,0.0007513148009015778,0.07847196085811065,0.008656379375235227,0.38652615732028606
2011,11,19704,CO,20072,29,26,0,20017,0,3521,619,33203.0,0.0014447987245914708,0.0012953367875647669,0.17590048458810012,0.030923714842383973,1.6587400709397013
2011,11,19790,DL,58100,118,63,0,57919,0,6333,1271,-197999.0,0.0020309810671256456,0.0010843373493975904,0.10934235743020425,0.021944439648474593,-3.418550044027003
2011,11,19805,AA,41465,190,68,0,41207,0,7229,1726,100083.0,0.0045821777402628725,0.0016399372965151331,0.17543135874972698,0.04188608731526197,2.4287863712476034
2011,11,19930,AS,11293,125,42,0,11126,0,1550,377,-2408.0,0.011068803683697866,0.003719118037722483,0.13931332015099765,0.03388459464317814,-0.21642998382167894
2011,11,19977,UA,22982,152,40,0,22790,0,3740,969,-917.0,0.006613871725698372,0.0017404925593943086,0.16410706450197454,0.042518648530057046,-0.04023694602896007
2011,11,20304,OO,45418,741,102,0,44575,0,7450,2557,158401.0,0.016315117354352898,0.002245805627724691,0.16713404374649468,0.05736399326977005,3.553583847448121
2011,11,20355,US,33326,224,45,0,33057,0,3906,777,-77823.0,0.00672147872531957,0.001350297065354378,0.11815954260822216,0.023504855250022688,-2.3542063708140484
