Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2011,1,10397,10721,9E,broad_fare_bounds,6.0,6,1370.67,362641.1423,228.44500000000002,8253.072358333324,True
2011,1,10397,10721,9E,primary,6.0,6,1370.67,362641.1423,228.44500000000002,8253.072358333324,True
2011,1,10397,10721,CO,broad_fare_bounds,2.0,2,344.90999999999997,62669.465299999996,172.45499999999998,1594.0056250000052,True
2011,1,10397,10721,CO,primary,2.0,2,344.90999999999997,62669.465299999996,172.45499999999998,1594.0056250000052,True
2011,1,10397,10721,DL,broad_fare_bounds,4149.0,1309,897714.8099999999,248107447.9477,216.36895878524945,12983.810369221974,False
2011,1,10397,10721,DL,primary,4138.0,1305,897593.35,248106074.5161,216.91477767037216,12905.947936792036,False
2011,1,10397,10721,EV,broad_fare_bounds,24.0,23,6385.82,2458423.7858,266.0758333333333,31637.975324305575,True
2011,1,10397,10721,EV,primary,24.0,23,6385.82,2458423.7858,266.0758333333333,31637.975324305575,True
2011,1,10397,10721,FL,broad_fare_bounds,1556.0,520,239622.95,46592287.3707,153.99932519280208,6227.837255778562,False
2011,1,10397,10721,FL,primary,1556.0,520,239622.95,46592287.3707,153.99932519280208,6227.837255778562,False
2011,1,10397,10721,MQ,broad_fare_bounds,1.0,1,288.15,83030.42249999999,288.15,0.0,True
2011,1,10397,10721,MQ,primary,1.0,1,288.15,83030.42249999999,288.15,0.0,True
2011,1,10397,10721,OH,broad_fare_bounds,18.0,18,4034.13,1263547.4589,224.11833333333334,19968.053713888883,True
2011,1,10397,10721,OH,primary,18.0,18,4034.13,1263547.4589,224.11833333333334,19968.053713888883,True
2011,1,10397,10721,S5,broad_fare_bounds,1.0,1,506.49,256532.1201,506.49,0.0,True
2011,1,10397,10721,S5,primary,1.0,1,506.49,256532.1201,506.49,0.0,True
2011,1,10397,10721,UA,broad_fare_bounds,4.0,4,1032.65,338811.6105,258.1625,18055.02621874999,True
2011,1,10397,10721,UA,primary,4.0,4,1032.65,338811.6105,258.1625,18055.02621874999,True
2011,1,10397,10721,US,broad_fare_bounds,65.0,62,13825.28,3439928.5826,212.6966153846154,7682.12799777514,False
2011,1,10397,10721,US,primary,64.0,61,13807.31,3439605.6617,215.73921875,7200.427957202155,False
2011,1,10397,10721,XJ,broad_fare_bounds,5.0,5,993.11,227804.7397,198.622,6110.249055999993,True
2011,1,10397,10721,XJ,primary,5.0,5,993.11,227804.7397,198.622,6110.249055999993,True
2011,1,10397,10721,ZW,broad_fare_bounds,1.0,1,316.63,100254.5569,316.63,0.0,True
2011,1,10397,10721,ZW,primary,1.0,1,316.63,100254.5569,316.63,0.0,True
2011,1,10397,10821,16,broad_fare_bounds,1.0,1,100.22,10044.0484,100.22,0.0,True
2011,1,10397,10821,16,primary,1.0,1,100.22,10044.0484,100.22,0.0,True
2011,1,10397,10821,9E,broad_fare_bounds,9.0,9,1805.65,495466.26090000005,200.6277777777778,14800.301550617289,True
2011,1,10397,10821,9E,primary,9.0,9,1805.65,495466.26090000005,200.6277777777778,14800.301550617289,True
2011,1,10397,10821,9L,broad_fare_bounds,1.0,1,86.46,7475.331599999999,86.46,0.0,True
2011,1,10397,10821,9L,primary,1.0,1,86.46,7475.331599999999,86.46,0.0,True
2011,1,10397,10821,DL,broad_fare_bounds,3597.0,889,549793.88,103489415.6154,152.84789546844593,5408.5566071639405,False
2011,1,10397,10821,DL,primary,3595.0,888,549772.92,103489195.95459999,152.9270987482615,5400.283262486762,False
2011,1,10397,10821,EV,broad_fare_bounds,43.0,40,7280.51,1886705.0625,169.31418604651162,15209.568322011899,False
2011,1,10397,10821,EV,primary,43.0,40,7280.51,1886705.0625,169.31418604651162,15209.568322011899,False
2011,1,10397,10821,FL,broad_fare_bounds,2281.0,654,301832.35,48055323.1841,132.32457255589654,3557.863431305672,False
2011,1,10397,10821,FL,primary,2281.0,654,301832.35,48055323.1841,132.32457255589654,3557.863431305672,False
2011,1,10397,10821,OH,broad_fare_bounds,14.0,14,2176.18,454063.41240000003,155.44142857142856,8271.063169387762,True
2011,1,10397,10821,OH,primary,14.0,14,2176.18,454063.41240000003,155.44142857142856,8271.063169387762,True
2011,1,10397,10821,OO,broad_fare_bounds,1.0,1,96.19,9252.516099999999,96.19,0.0,True
2011,1,10397,10821,OO,primary,1.0,1,96.19,9252.516099999999,96.19,0.0,True
2011,1,10397,10821,S5,broad_fare_bounds,2.0,2,263.23,40709.3249,131.615,3032.1542249999984,True
2011,1,10397,10821,S5,primary,2.0,2,263.23,40709.3249,131.615,3032.1542249999984,True
2011,1,10397,10821,US,broad_fare_bounds,19.0,19,3273.4,681094.7452,172.2842105263158,6165.242655955673,True
2011,1,10397,10821,US,primary,19.0,19,3273.4,681094.7452,172.2842105263158,6165.242655955673,True
2011,1,10397,10821,XE,broad_fare_bounds,1.0,1,76.55,5859.902499999999,76.55,0.0,True
2011,1,10397,10821,XE,primary,1.0,1,76.55,5859.902499999999,76.55,0.0,True
2011,1,10397,10821,XJ,broad_fare_bounds,1.0,1,93.89,8815.3321,93.89,0.0,True
2011,1,10397,10821,XJ,primary,1.0,1,93.89,8815.3321,93.89,0.0,True
2011,1,10397,10821,YV,broad_fare_bounds,2.0,2,407.64,85002.228,203.82,958.5216000000073,True
2011,1,10397,10821,YV,primary,2.0,2,407.64,85002.228,203.82,958.5216000000073,True
2011,1,10397,10821,ZW,broad_fare_bounds,2.0,2,178.04000000000002,15987.565600000002,89.02000000000001,69.22239999999874,True
2011,1,10397,10821,ZW,primary,2.0,2,178.04000000000002,15987.565600000002,89.02000000000001,69.22239999999874,True
2011,1,10397,11278,16,broad_fare_bounds,6.0,6,960.48,161647.9792,160.08,1315.7234666666627,True
2011,1,10397,11278,16,primary,6.0,6,960.48,161647.9792,160.08,1315.7234666666627,True
2011,1,10397,11278,9E,broad_fare_bounds,18.0,17,4279.06,1252208.3156,237.7255555555556,13053.688880246911,True
2011,1,10397,11278,9E,primary,18.0,17,4279.06,1252208.3156,237.7255555555556,13053.688880246911,True
2011,1,10397,11278,CP,broad_fare_bounds,4.0,4,717.01,168491.4797,179.2525,9991.41116875,True
2011,1,10397,11278,CP,primary,4.0,4,717.01,168491.4797,179.2525,9991.41116875,True
2011,1,10397,11278,DL,broad_fare_bounds,5043.0,1295,951256.69,233571393.1237,188.62912750347016,10735.013614348798,False
2011,1,10397,11278,DL,primary,5031.0,1290,951122.65,233569866.4541,189.0524050884516,10685.3194071752,False
2011,1,10397,11278,EV,broad_fare_bounds,83.0,77,17530.29,4762926.2463,211.20831325301205,12775.70198269705,False
2011,1,10397,11278,EV,primary,83.0,77,17530.29,4762926.2463,211.20831325301205,12775.70198269705,False
2011,1,10397,11278,FL,broad_fare_bounds,2192.0,628,317429.56,58493431.110599995,144.81275547445256,5714.2253001628305,False
2011,1,10397,11278,FL,primary,2192.0,628,317429.56,58493431.110599995,144.81275547445256,5714.2253001628305,False
2011,1,10397,11278,OH,broad_fare_bounds,8.0,8,1490.03,423361.4565,186.25375,18229.7226734375,True
2011,1,10397,11278,OH,primary,8.0,8,1490.03,423361.4565,186.25375,18229.7226734375,True
2011,1,10397,11278,S5,broad_fare_bounds,12.0,11,1851.5,334851.2314,154.29166666666666,4098.3508805555575,True
2011,1,10397,11278,S5,primary,12.0,11,1851.5,334851.2314,154.29166666666666,4098.3508805555575,True
2011,1,10397,11278,US,broad_fare_bounds,115.0,67,19999.28,3677729.4348,173.90678260869564,1736.686917474486,False
2011,1,10397,11278,US,primary,115.0,67,19999.28,3677729.4348,173.90678260869564,1736.686917474486,False
2011,1,10397,11278,XJ,broad_fare_bounds,1.0,1,130.57,17048.524899999997,130.57,0.0,True
2011,1,10397,11278,XJ,primary,1.0,1,130.57,17048.524899999997,130.57,0.0,True
2011,1,10397,11278,YV,broad_fare_bounds,3.0,3,721.8199999999999,202027.6166,240.60666666666665,9450.970822222233,True
2011,1,10397,11278,YV,primary,3.0,3,721.8199999999999,202027.6166,240.60666666666665,9450.970822222233,True
2011,1,10397,11278,YX,broad_fare_bounds,2.0,2,372.34000000000003,72898.81,186.17000000000002,1790.136099999996,True
2011,1,10397,11278,YX,primary,2.0,2,372.34000000000003,72898.81,186.17000000000002,1790.136099999996,True
2011,1,10397,11278,ZW,broad_fare_bounds,3.0,3,418.13,61850.158899999995,139.37666666666667,1190.864422222221,True
2011,1,10397,11278,ZW,primary,3.0,3,418.13,61850.158899999995,139.37666666666667,1190.864422222221,True
