Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2011,1,19393,WN,10721,10821,BOS,BWI,228,20,0,0,208,0,60,13,2800.0,0.08771929824561403,0.0,0.28846153846153844,0.0625,13.461538461538462
2011,1,19393,WN,10721,11292,BOS,DEN,62,3,0,0,59,0,15,7,618.0,0.04838709677419355,0.0,0.2542372881355932,0.11864406779661017,10.474576271186441
2011,1,19393,WN,10721,13232,BOS,MDW,147,12,0,0,135,0,37,10,1422.0,0.08163265306122448,0.0,0.2740740740740741,0.07407407407407407,10.533333333333333
2011,1,19393,WN,10721,14100,BOS,PHL,230,36,4,0,190,0,58,19,2678.0,0.1565217391304348,0.017391304347826087,0.30526315789473685,0.1,14.094736842105263
2011,1,19393,WN,10721,14107,BOS,PHX,31,1,1,0,29,0,7,3,199.0,0.03225806451612903,0.03225806451612903,0.2413793103448276,0.10344827586206896,6.862068965517241
2011,1,19393,WN,10721,15016,BOS,STL,62,4,1,0,57,0,17,4,677.0,0.06451612903225806,0.016129032258064516,0.2982456140350877,0.07017543859649122,11.87719298245614
2011,1,19393,WN,10821,10721,BWI,BOS,233,21,1,0,211,0,59,9,1881.0,0.09012875536480687,0.004291845493562232,0.2796208530805687,0.04265402843601896,8.914691943127963
2011,1,19393,WN,10821,11292,BWI,DEN,116,2,0,0,114,0,28,10,731.0,0.017241379310344827,0.0,0.24561403508771928,0.08771929824561403,6.412280701754386
2011,1,19393,WN,10821,11433,BWI,DTW,87,2,0,0,85,0,34,7,1506.0,0.022988505747126436,0.0,0.4,0.08235294117647059,17.71764705882353
2011,1,19393,WN,10821,11697,BWI,FLL,126,3,0,0,123,0,38,9,1615.0,0.023809523809523808,0.0,0.3089430894308943,0.07317073170731707,13.130081300813009
2011,1,19393,WN,10821,12889,BWI,LAS,90,1,0,0,89,0,19,4,-102.0,0.011111111111111112,0.0,0.21348314606741572,0.0449438202247191,-1.146067415730337
2011,1,19393,WN,10821,12892,BWI,LAX,31,0,1,0,30,0,6,1,77.0,0.0,0.03225806451612903,0.2,0.03333333333333333,2.566666666666667
2011,1,19393,WN,10821,12953,BWI,LGA,89,4,0,0,85,0,33,14,2029.0,0.0449438202247191,0.0,0.38823529411764707,0.16470588235294117,23.870588235294118
2011,1,19393,WN,10821,13204,BWI,MCO,218,3,0,0,215,0,56,10,1548.0,0.013761467889908258,0.0,0.26046511627906976,0.046511627906976744,7.2
2011,1,19393,WN,10821,13232,BWI,MDW,176,8,0,0,168,0,41,8,1325.0,0.045454545454545456,0.0,0.24404761904761904,0.047619047619047616,7.886904761904762
2011,1,19393,WN,10821,14107,BWI,PHX,93,2,0,0,91,0,23,3,252.0,0.021505376344086023,0.0,0.25274725274725274,0.03296703296703297,2.769230769230769
2011,1,19393,WN,10821,14635,BWI,RSW,65,1,0,0,64,0,26,7,1214.0,0.015384615384615385,0.0,0.40625,0.109375,18.96875
2011,1,19393,WN,10821,14679,BWI,SAN,58,0,0,0,58,0,14,5,155.0,0.0,0.0,0.2413793103448276,0.08620689655172414,2.6724137931034484
2011,1,19393,WN,10821,14869,BWI,SLC,31,0,0,0,31,0,9,0,62.0,0.0,0.0,0.2903225806451613,0.0,2.0
2011,1,19393,WN,10821,15016,BWI,STL,118,3,3,0,112,0,28,6,792.0,0.025423728813559324,0.025423728813559324,0.25,0.05357142857142857,7.071428571428571
2011,1,19393,WN,10821,15304,BWI,TPA,168,1,0,0,167,0,48,9,1349.0,0.005952380952380952,0.0,0.2874251497005988,0.05389221556886228,8.077844311377245
2011,1,19393,WN,11292,10721,DEN,BOS,62,4,0,0,58,0,19,3,672.0,0.06451612903225806,0.0,0.3275862068965517,0.05172413793103448,11.586206896551724
2011,1,19393,WN,11292,10821,DEN,BWI,112,3,0,0,109,0,38,5,1164.0,0.026785714285714284,0.0,0.3486238532110092,0.045871559633027525,10.678899082568808
2011,1,19393,WN,11292,11433,DEN,DTW,62,0,0,0,62,0,18,2,337.0,0.0,0.0,0.2903225806451613,0.03225806451612903,5.435483870967742
2011,1,19393,WN,11292,11697,DEN,FLL,62,0,0,0,62,0,16,2,450.0,0.0,0.0,0.25806451612903225,0.03225806451612903,7.258064516129032
2011,1,19393,WN,11292,12889,DEN,LAS,261,3,0,0,258,0,66,22,1809.0,0.011494252873563218,0.0,0.2558139534883721,0.08527131782945736,7.011627906976744
2011,1,19393,WN,11292,12892,DEN,LAX,230,4,1,0,225,0,66,12,1313.0,0.017391304347826087,0.004347826086956522,0.29333333333333333,0.05333333333333334,5.835555555555556
2011,1,19393,WN,11292,13204,DEN,MCO,88,0,0,0,88,0,24,5,475.0,0.0,0.0,0.2727272727272727,0.056818181818181816,5.3977272727272725
2011,1,19393,WN,11292,13232,DEN,MDW,261,3,1,0,257,0,91,20,3363.0,0.011494252873563218,0.0038314176245210726,0.3540856031128405,0.07782101167315175,13.085603112840467
2011,1,19393,WN,11292,13487,DEN,MSP,119,0,0,0,119,0,46,16,2230.0,0.0,0.0,0.3865546218487395,0.13445378151260504,18.73949579831933
2011,1,19393,WN,11292,13796,DEN,OAK,115,1,0,0,114,0,34,9,957.0,0.008695652173913044,0.0,0.2982456140350877,0.07894736842105263,8.394736842105264
2011,1,19393,WN,11292,14100,DEN,PHL,88,2,1,0,85,0,22,7,1055.0,0.022727272727272728,0.011363636363636364,0.25882352941176473,0.08235294117647059,12.411764705882353
2011,1,19393,WN,11292,14107,DEN,PHX,257,3,0,0,254,0,67,11,1534.0,0.011673151750972763,0.0,0.2637795275590551,0.04330708661417323,6.039370078740157
2011,1,19393,WN,11292,14679,DEN,SAN,147,1,0,0,146,0,38,14,886.0,0.006802721088435374,0.0,0.2602739726027397,0.0958904109589041,6.068493150684931
2011,1,19393,WN,11292,14747,DEN,SEA,96,0,1,0,95,0,47,7,1678.0,0.0,0.010416666666666666,0.49473684210526314,0.07368421052631578,17.66315789473684
2011,1,19393,WN,11292,14771,DEN,SFO,114,0,0,0,114,0,48,17,2035.0,0.0,0.0,0.42105263157894735,0.14912280701754385,17.850877192982455
2011,1,19393,WN,11292,14869,DEN,SLC,171,2,0,0,169,0,77,17,2660.0,0.011695906432748537,0.0,0.4556213017751479,0.10059171597633136,15.7396449704142
2011,1,19393,WN,11292,15016,DEN,STL,115,2,1,0,112,0,28,7,728.0,0.017391304347826087,0.008695652173913044,0.25,0.0625,6.5
2011,1,19393,WN,11292,15304,DEN,TPA,62,0,1,0,61,0,20,7,631.0,0.0,0.016129032258064516,0.32786885245901637,0.11475409836065574,10.344262295081966
2011,1,19393,WN,11433,10821,DTW,BWI,91,2,0,0,89,0,21,2,225.0,0.02197802197802198,0.0,0.23595505617977527,0.02247191011235955,2.5280898876404496
