Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2023,1,19393,WN,10397,10821,ATL,BWI,163,2,0,0,161,0,19,10,7.0,0.012269938650306749,0.0,0.11801242236024845,0.062111801242236024,0.043478260869565216
2023,1,19393,WN,10397,11278,ATL,DCA,120,2,1,0,117,0,18,7,290.0,0.016666666666666666,0.008333333333333333,0.15384615384615385,0.05982905982905983,2.4786324786324787
2023,1,19393,WN,10397,11292,ATL,DEN,100,4,0,0,96,0,19,6,592.0,0.04,0.0,0.19791666666666666,0.0625,6.166666666666667
2023,1,19393,WN,10397,11697,ATL,FLL,101,1,0,0,100,0,14,3,-145.0,0.009900990099009901,0.0,0.14,0.03,-1.45
2023,1,19393,WN,10397,12889,ATL,LAS,35,0,0,0,35,0,4,1,-69.0,0.0,0.0,0.11428571428571428,0.02857142857142857,-1.9714285714285715
2023,1,19393,WN,10397,12953,ATL,LGA,116,2,1,0,113,0,25,13,1179.0,0.017241379310344827,0.008620689655172414,0.22123893805309736,0.11504424778761062,10.43362831858407
2023,1,19393,WN,10397,13204,ATL,MCO,128,2,0,0,126,0,23,10,634.0,0.015625,0.0,0.18253968253968253,0.07936507936507936,5.031746031746032
2023,1,19393,WN,10397,13232,ATL,MDW,151,5,1,0,145,0,28,8,644.0,0.033112582781456956,0.006622516556291391,0.19310344827586207,0.05517241379310345,4.441379310344828
2023,1,19393,WN,10397,13303,ATL,MIA,62,0,0,0,62,0,8,3,25.0,0.0,0.0,0.12903225806451613,0.04838709677419355,0.4032258064516129
2023,1,19393,WN,10397,14100,ATL,PHL,35,0,0,0,35,0,12,5,570.0,0.0,0.0,0.34285714285714286,0.14285714285714285,16.285714285714285
2023,1,19393,WN,10397,14107,ATL,PHX,35,0,0,0,35,0,1,1,-72.0,0.0,0.0,0.02857142857142857,0.02857142857142857,-2.057142857142857
2023,1,19393,WN,10397,14635,ATL,RSW,35,0,0,0,35,0,9,3,350.0,0.0,0.0,0.2571428571428571,0.08571428571428572,10.0
2023,1,19393,WN,10397,15016,ATL,STL,89,1,0,0,88,0,10,3,13.0,0.011235955056179775,0.0,0.11363636363636363,0.03409090909090909,0.14772727272727273
2023,1,19393,WN,10397,15304,ATL,TPA,124,2,0,0,122,0,20,10,746.0,0.016129032258064516,0.0,0.16393442622950818,0.08196721311475409,6.114754098360656
2023,1,19393,WN,10721,10821,BOS,BWI,179,2,0,0,177,0,23,9,-168.0,0.0111731843575419,0.0,0.12994350282485875,0.05084745762711865,-0.9491525423728814
2023,1,19393,WN,10721,11292,BOS,DEN,31,0,0,0,31,0,6,2,-19.0,0.0,0.0,0.1935483870967742,0.06451612903225806,-0.6129032258064516
2023,1,19393,WN,10721,13204,BOS,MCO,4,0,0,0,4,0,0,0,-3.0,0.0,0.0,0.0,0.0,-0.75
2023,1,19393,WN,10721,13232,BOS,MDW,93,6,1,0,86,0,11,3,-171.0,0.06451612903225806,0.010752688172043012,0.12790697674418605,0.03488372093023256,-1.9883720930232558
2023,1,19393,WN,10721,15016,BOS,STL,54,0,0,0,54,0,11,4,83.0,0.0,0.0,0.2037037037037037,0.07407407407407407,1.537037037037037
2023,1,19393,WN,10821,10397,BWI,ATL,163,1,0,0,162,0,42,12,1353.0,0.006134969325153374,0.0,0.25925925925925924,0.07407407407407407,8.351851851851851
2023,1,19393,WN,10821,10721,BWI,BOS,179,5,0,0,174,0,32,6,200.0,0.027932960893854747,0.0,0.1839080459770115,0.034482758620689655,1.1494252873563218
2023,1,19393,WN,10821,11292,BWI,DEN,121,4,0,0,117,0,26,7,-41.0,0.03305785123966942,0.0,0.2222222222222222,0.05982905982905983,-0.3504273504273504
2023,1,19393,WN,10821,11433,BWI,DTW,66,0,0,0,66,0,12,4,469.0,0.0,0.0,0.18181818181818182,0.06060606060606061,7.106060606060606
2023,1,19393,WN,10821,11697,BWI,FLL,247,0,0,0,247,0,59,12,1801.0,0.0,0.0,0.2388663967611336,0.048582995951417005,7.291497975708502
2023,1,19393,WN,10821,12889,BWI,LAS,93,0,1,0,92,0,15,4,-172.0,0.0,0.010752688172043012,0.16304347826086957,0.043478260869565216,-1.8695652173913044
2023,1,19393,WN,10821,12892,BWI,LAX,35,0,0,0,35,0,7,1,-38.0,0.0,0.0,0.2,0.02857142857142857,-1.0857142857142856
2023,1,19393,WN,10821,13204,BWI,MCO,291,6,0,0,285,0,58,12,600.0,0.020618556701030927,0.0,0.20350877192982456,0.042105263157894736,2.1052631578947367
2023,1,19393,WN,10821,13232,BWI,MDW,172,7,1,0,164,0,29,9,703.0,0.040697674418604654,0.005813953488372093,0.17682926829268292,0.054878048780487805,4.286585365853658
