Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2023,1,10397,10721,9E,broad_fare_bounds,6.0,6,1149.88,242328.688,191.64666666666668,3659.6698222222185,True
2023,1,10397,10721,9E,primary,6.0,6,1149.88,242328.688,191.64666666666668,3659.6698222222185,True
2023,1,10397,10721,AA,broad_fare_bounds,9.0,7,1049.62,125664.20300000001,116.62444444444444,361.4281802469159,True
2023,1,10397,10721,AA,primary,9.0,7,1049.62,125664.20300000001,116.62444444444444,361.4281802469159,True
2023,1,10397,10721,B6,broad_fare_bounds,2323.0,591,349176.17,69488056.5699,150.31260008609556,7319.1900857061955,False
2023,1,10397,10721,B6,primary,2318.0,589,349124.17,69487514.5699,150.61439603106126,7292.661158543764,False
2023,1,10397,10721,DL,broad_fare_bounds,5113.0,1148,1155038.63,346467954.7645,225.90233326814,16730.301825281473,False
2023,1,10397,10721,DL,primary,5041.0,1141,1153990.63,346452684.7645,228.92097401309263,16322.163408632732,False
2023,1,10397,10721,NK,broad_fare_bounds,976.0,205,64780.18,6635542.7446,66.37313524590164,2393.3187461128564,False
2023,1,10397,10721,NK,primary,975.0,204,64764.18,6635286.7446,66.4248,2393.1682471138456,False
2023,1,10397,10721,OO,broad_fare_bounds,3.0,3,575.87,135684.61729999998,191.95666666666668,8380.843888888878,True
2023,1,10397,10721,OO,primary,3.0,3,575.87,135684.61729999998,191.95666666666668,8380.843888888878,True
2023,1,10397,10721,UA,broad_fare_bounds,1.0,1,83.0,6889.0,83.0,0.0,True
2023,1,10397,10721,UA,primary,1.0,1,83.0,6889.0,83.0,0.0,True
2023,1,10397,10721,WN,broad_fare_bounds,3.0,3,548.0,100586.0,182.66666666666666,161.55555555555475,True
2023,1,10397,10721,WN,primary,3.0,3,548.0,100586.0,182.66666666666666,161.55555555555475,True
2023,1,10397,10721,YX,broad_fare_bounds,59.0,59,15837.79,5238555.7917,268.4371186440678,16730.594549324887,False
2023,1,10397,10721,YX,primary,58.0,58,15819.55,5238223.0941,272.7508620689655,15921.158518222379,False
2023,1,10397,10821,9E,broad_fare_bounds,16.0,16,3610.44,1011925.1194,225.6525,12326.26920625,True
2023,1,10397,10821,9E,primary,16.0,16,3610.44,1011925.1194,225.6525,12326.26920625,True
2023,1,10397,10821,DL,broad_fare_bounds,5058.0,827,709769.71,139008811.3851,140.32615856069592,7791.529165294753,False
2023,1,10397,10821,DL,primary,4995.0,814,708855.92,138995500.4288,141.9130970970971,7687.599885082658,False
2023,1,10397,10821,F9,broad_fare_bounds,1280.0,291,61484.5,4306017.25,48.034765625,1056.7372679138184,False
2023,1,10397,10821,F9,primary,1144.0,283,58983.5,4259979.75,51.55900349650349,1065.4276811748132,False
2023,1,10397,10821,G7,broad_fare_bounds,1.0,1,107.68,11594.9824,107.68,0.0,True
2023,1,10397,10821,G7,primary,1.0,1,107.68,11594.9824,107.68,0.0,True
