Year,Quarter,OriginAirportID,DestAirportID,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,months_observed,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay,coverage
2016,1,10397,10721,primary,6735.0,2232.0,1530004.36,494990880.2838,227.17213956941353,21888.124168087415,False,1282.0,5.0,1.0,0.0,1276.0,0.0,157.0,50.0,-2457.0,3.0,0.0039001560062402497,0.00078003120124805,0.12304075235109718,0.03918495297805643,-1.9255485893416928,matched
2016,1,10397,10821,primary,6769.0,1756.0,985469.97,201340273.8195,145.58575417343772,8549.2517390715,False,1516.0,47.0,4.0,0.0,1465.0,0.0,191.0,44.0,271.0,3.0,0.03100263852242744,0.002638522427440633,0.13037542662116042,0.030034129692832763,0.1849829351535836,matched
2016,1,10397,11278,primary,9185.0,3072.0,1604660.12,398683811.6198,174.70442242787155,12884.332298547728,False,1709.0,56.0,6.0,0.0,1647.0,0.0,199.0,52.0,-727.0,3.0,0.032767700409596257,0.003510825043885313,0.12082574377656345,0.031572556162720096,-0.4414086217364906,matched
2016,1,10397,11292,primary,7745.0,2549.0,1388237.05,326865372.2957,179.24300193673338,10075.351330394442,False,1369.0,21.0,6.0,0.0,1342.0,0.0,114.0,36.0,-10212.0,3.0,0.015339663988312637,0.004382761139517896,0.08494783904619971,0.026825633383010434,-7.609538002980626,matched
2016,1,10397,11298,primary,9817.0,2871.0,1449216.38,280313022.14680004,147.62314148925333,6761.245536672766,False,1733.0,6.0,6.0,0.0,1721.0,0.0,233.0,76.0,-584.0,3.0,0.003462204270051933,0.003462204270051933,0.13538640325392215,0.044160371876815804,-0.33933759442184774,matched
2016,1,10397,11433,primary,5966.0,2085.0,1060898.31,292751165.9343,177.82405464297688,17448.52948143114,False,1375.0,6.0,0.0,0.0,1369.0,0.0,212.0,50.0,2364.0,3.0,0.004363636363636364,0.0,0.15485756026296568,0.036523009495982466,1.726807888970051,matched
2016,1,10397,11618,primary,6330.0,2525.0,1560245.83,516390013.5607,246.48433333333335,20823.674615645592,False,1355.0,41.0,1.0,0.0,1313.0,0.0,204.0,73.0,350.0,3.0,0.03025830258302583,0.0007380073800738007,0.15536938309215537,0.055597867479055596,0.26656511805026656,matched
2016,1,10397,11697,primary,11240.0,2089.0,1212248.55,175644389.3081,107.85129448398577,3994.8233055396104,False,2044.0,5.0,1.0,0.0,2038.0,0.0,353.0,92.0,9793.0,3.0,0.002446183953033268,0.0004892367906066536,0.1732090284592738,0.045142296368989206,4.805201177625123,matched
2016,1,10397,12173,primary,238.0,173.0,161007.21,136029338.2875,676.5008823529412,113898.39771980973,False,91.0,0.0,0.0,0.0,91.0,0.0,15.0,2.0,-101.0,3.0,0.0,0.0,0.16483516483516483,0.02197802197802198,-1.10989010989011,matched
2016,1,10397,12266,primary,4560.0,2569.0,834629.11,219452510.1885,183.03269956140352,14624.581371199209,False,1072.0,6.0,2.0,0.0,1064.0,0.0,151.0,44.0,-659.0,3.0,0.005597014925373134,0.0018656716417910447,0.14191729323308272,0.041353383458646614,-0.6193609022556391,matched
2016,1,10397,12478,primary,1525.0,802.0,327932.43000000005,94522105.83290002,215.03765901639346,15740.51394763455,False,552.0,12.0,2.0,0.0,538.0,0.0,69.0,25.0,-1348.0,3.0,0.021739130434782608,0.0036231884057971015,0.12825278810408922,0.046468401486988845,-2.5055762081784385,matched
2016,1,10397,12889,primary,8155.0,2290.0,1748778.66,603032915.9544001,214.44250889025136,27960.813318242588,False,1166.0,9.0,0.0,0.0,1157.0,0.0,152.0,47.0,-6249.0,3.0,0.007718696397941681,0.0,0.1313742437337943,0.04062229904926534,-5.4010371650821085,matched
