Year,Month,DOT_ID_Reporting_Airline,Reporting_Airline,OriginAirportID,DestAirportID,Origin,Dest,flights,cancelled,diverted,cancelled_and_diverted,delay_observed,delay_missing_eligible,delayed_15,delayed_60,arrival_delay_sum,cancellation_rate,diversion_rate,delay_15_rate,delay_60_rate,mean_arrival_delay
2016,1,19393,WN,10397,10721,ATL,BOS,89,1,0,0,88,0,8,3,-368.0,0.011235955056179775,0.0,0.09090909090909091,0.03409090909090909,-4.181818181818182
2016,1,19393,WN,10397,10821,ATL,BWI,169,15,0,0,154,0,26,3,496.0,0.08875739644970414,0.0,0.16883116883116883,0.01948051948051948,3.220779220779221
2016,1,19393,WN,10397,11278,ATL,DCA,176,18,2,0,156,0,18,4,-399.0,0.10227272727272728,0.011363636363636364,0.11538461538461539,0.02564102564102564,-2.5576923076923075
2016,1,19393,WN,10397,11292,ATL,DEN,115,0,0,0,115,0,5,0,-2011.0,0.0,0.0,0.043478260869565216,0.0,-17.48695652173913
2016,1,19393,WN,10397,11433,ATL,DTW,88,2,0,0,86,0,18,3,353.0,0.022727272727272728,0.0,0.20930232558139536,0.03488372093023256,4.104651162790698
2016,1,19393,WN,10397,11697,ATL,FLL,155,0,1,0,154,0,34,7,873.0,0.0,0.0064516129032258064,0.22077922077922077,0.045454545454545456,5.6688311688311686
2016,1,19393,WN,10397,12889,ATL,LAS,112,3,0,0,109,0,8,3,-1273.0,0.026785714285714284,0.0,0.07339449541284404,0.027522935779816515,-11.678899082568808
2016,1,19393,WN,10397,12892,ATL,LAX,88,0,0,0,88,0,10,0,-1136.0,0.0,0.0,0.11363636363636363,0.0,-12.909090909090908
2016,1,19393,WN,10397,12953,ATL,LGA,143,8,0,0,135,0,31,7,623.0,0.055944055944055944,0.0,0.22962962962962963,0.05185185185185185,4.614814814814815
2016,1,19393,WN,10397,13204,ATL,MCO,211,1,0,0,210,0,31,9,672.0,0.004739336492890996,0.0,0.14761904761904762,0.04285714285714286,3.2
2016,1,19393,WN,10397,13232,ATL,MDW,194,2,1,0,191,0,29,5,57.0,0.010309278350515464,0.005154639175257732,0.1518324607329843,0.02617801047120419,0.29842931937172773
2016,1,19393,WN,10397,13487,ATL,MSP,83,1,0,0,82,0,9,2,-706.0,0.012048192771084338,0.0,0.10975609756097561,0.024390243902439025,-8.609756097560975
2016,1,19393,WN,10397,13796,ATL,OAK,31,0,0,0,31,0,5,1,102.0,0.0,0.0,0.16129032258064516,0.03225806451612903,3.2903225806451615
2016,1,19393,WN,10397,14100,ATL,PHL,88,6,0,0,82,0,10,4,65.0,0.06818181818181818,0.0,0.12195121951219512,0.04878048780487805,0.7926829268292683
2016,1,19393,WN,10397,14107,ATL,PHX,62,1,0,0,61,0,2,1,-828.0,0.016129032258064516,0.0,0.03278688524590164,0.01639344262295082,-13.573770491803279
2016,1,19393,WN,10397,14635,ATL,RSW,66,0,1,0,65,0,12,3,218.0,0.0,0.015151515151515152,0.18461538461538463,0.046153846153846156,3.353846153846154
2016,1,19393,WN,10397,14679,ATL,SAN,31,0,0,0,31,0,1,1,-402.0,0.0,0.0,0.03225806451612903,0.03225806451612903,-12.96774193548387
2016,1,19393,WN,10397,15016,ATL,STL,88,0,0,0,88,0,13,4,-126.0,0.0,0.0,0.14772727272727273,0.045454545454545456,-1.4318181818181819
2016,1,19393,WN,10397,15304,ATL,TPA,200,2,0,0,198,0,38,7,1222.0,0.01,0.0,0.1919191919191919,0.03535353535353535,6.171717171717172
2016,1,19393,WN,10721,10397,BOS,ATL,81,1,0,0,80,0,9,5,16.0,0.012345679012345678,0.0,0.1125,0.0625,0.2
2016,1,19393,WN,10721,10821,BOS,BWI,244,21,1,0,222,0,18,4,-1065.0,0.0860655737704918,0.004098360655737705,0.08108108108108109,0.018018018018018018,-4.797297297297297
2016,1,19393,WN,10721,11292,BOS,DEN,41,0,0,0,41,0,4,2,-612.0,0.0,0.0,0.0975609756097561,0.04878048780487805,-14.926829268292684
2016,1,19393,WN,10721,13232,BOS,MDW,103,0,0,0,103,0,8,2,-886.0,0.0,0.0,0.07766990291262135,0.019417475728155338,-8.601941747572816
2016,1,19393,WN,10721,15016,BOS,STL,55,0,0,0,55,0,2,0,-859.0,0.0,0.0,0.03636363636363636,0.0,-15.618181818181819
2016,1,19393,WN,10821,10397,BWI,ATL,177,15,0,0,162,0,23,5,-54.0,0.0847457627118644,0.0,0.1419753086419753,0.030864197530864196,-0.3333333333333333
2016,1,19393,WN,10821,10721,BWI,BOS,238,21,0,0,217,0,40,7,971.0,0.08823529411764706,0.0,0.18433179723502305,0.03225806451612903,4.474654377880184
2016,1,19393,WN,10821,11292,BWI,DEN,118,10,0,0,108,0,9,1,-1741.0,0.0847457627118644,0.0,0.08333333333333333,0.009259259259259259,-16.12037037037037
2016,1,19393,WN,10821,11433,BWI,DTW,91,9,1,0,81,0,7,1,-208.0,0.0989010989010989,0.01098901098901099,0.08641975308641975,0.012345679012345678,-2.567901234567901
2016,1,19393,WN,10821,11697,BWI,FLL,306,28,0,0,278,0,64,10,1225.0,0.0915032679738562,0.0,0.2302158273381295,0.03597122302158273,4.406474820143885
2016,1,19393,WN,10821,12889,BWI,LAS,121,10,0,0,111,0,10,3,-1645.0,0.08264462809917356,0.0,0.09009009009009009,0.02702702702702703,-14.81981981981982
2016,1,19393,WN,10821,12892,BWI,LAX,57,3,0,0,54,0,9,0,-472.0,0.05263157894736842,0.0,0.16666666666666666,0.0,-8.74074074074074
