Year,Quarter,OriginAirportID,DestAirportID,RPCarrier,sample,passengers,records,fare_total,fare_square_total,fare_mean,fare_variance,low_support
2014,1,10397,10721,9E,broad_fare_bounds,36.0,34,7740.7,2094796.8254,215.01944444444445,11955.439216358027,False
2014,1,10397,10721,9E,primary,36.0,34,7740.7,2094796.8254,215.01944444444445,11955.439216358027,False
2014,1,10397,10721,CP,broad_fare_bounds,1.0,1,258.44,66791.23359999999,258.44,0.0,True
2014,1,10397,10721,CP,primary,1.0,1,258.44,66791.23359999999,258.44,0.0,True
2014,1,10397,10721,DL,broad_fare_bounds,3867.0,1275,998294.66,317671783.0758,258.1573985001293,15504.171376681887,False
2014,1,10397,10721,DL,primary,3856.0,1272,998171.66,317670404.0758,258.8619450207469,15373.896966704458,False
2014,1,10397,10721,EV,broad_fare_bounds,15.0,15,3396.32,1070207.1766,226.42133333333334,20080.524918222218,True
2014,1,10397,10721,EV,primary,15.0,15,3396.32,1070207.1766,226.42133333333334,20080.524918222218,True
2014,1,10397,10721,FL,broad_fare_bounds,1394.0,345,251355.97,53529011.0987,180.3127474892396,5886.890638577563,False
2014,1,10397,10721,FL,primary,1394.0,345,251355.97,53529011.0987,180.3127474892396,5886.890638577563,False
2014,1,10397,10721,MQ,broad_fare_bounds,1.0,1,530.56,281493.91359999997,530.56,0.0,True
2014,1,10397,10721,MQ,primary,1.0,1,530.56,281493.91359999997,530.56,0.0,True
2014,1,10397,10721,RP,broad_fare_bounds,6.0,6,1676.55,581712.0605,279.425,18873.67945833334,True
2014,1,10397,10721,RP,primary,6.0,6,1676.55,581712.0605,279.425,18873.67945833334,True
2014,1,10397,10721,S5,broad_fare_bounds,26.0,23,5920.32,2072798.9514000001,227.70461538461538,27873.644724852085,True
2014,1,10397,10721,S5,primary,26.0,23,5920.32,2072798.9514000001,227.70461538461538,27873.644724852085,True
2014,1,10397,10721,UA,broad_fare_bounds,6.0,6,1070.46,201773.1602,178.41,1798.7319333333398,True
2014,1,10397,10721,UA,primary,6.0,6,1070.46,201773.1602,178.41,1798.7319333333398,True
2014,1,10397,10721,US,broad_fare_bounds,19.0,19,4538.2300000000005,1207917.9401,238.85421052631582,6523.2945401661855,True
2014,1,10397,10721,US,primary,19.0,19,4538.2300000000005,1207917.9401,238.85421052631582,6523.2945401661855,True
2014,1,10397,10721,WN,broad_fare_bounds,21.0,21,3954.54,896130.2974,188.31142857142856,7211.6771741496705,True
2014,1,10397,10721,WN,primary,21.0,21,3954.54,896130.2974,188.31142857142856,7211.6771741496705,True
2014,1,10397,10721,YX,broad_fare_bounds,1.0,1,171.54,29425.971599999997,171.54,0.0,True
2014,1,10397,10721,YX,primary,1.0,1,171.54,29425.971599999997,171.54,0.0,True
2014,1,10397,10821,16,broad_fare_bounds,2.0,2,376.0,71080.0,188.0,196.0,True
2014,1,10397,10821,16,primary,2.0,2,376.0,71080.0,188.0,196.0,True
2014,1,10397,10821,9E,broad_fare_bounds,7.0,7,1108.28,192454.8176,158.32571428571427,2426.513567346945,True
2014,1,10397,10821,9E,primary,7.0,7,1108.28,192454.8176,158.32571428571427,2426.513567346945,True
2014,1,10397,10821,DL,broad_fare_bounds,3024.0,733,573322.95,129437738.6473,189.5909226190476,6858.767062872328,False
2014,1,10397,10821,DL,primary,3019.0,728,573257.99,129436853.8593,189.88340178867173,6818.375824963114,False
2014,1,10397,10821,EV,broad_fare_bounds,33.0,23,9109.8,2997827.5826,276.0545454545454,14637.148012672202,False
2014,1,10397,10821,EV,primary,32.0,22,9096.3,2997645.3326,284.259375,12873.024368359387,False
2014,1,10397,10821,FL,broad_fare_bounds,833.0,330,143118.33,29690225.6245,171.81072028811522,6123.60415458323,False
2014,1,10397,10821,FL,primary,832.0,329,143108.33,29690125.6245,172.00520432692306,6099.456829285176,False
2014,1,10397,10821,MQ,broad_fare_bounds,2.0,2,453.55,103631.1637,226.775,388.68122500000027,True
2014,1,10397,10821,MQ,primary,2.0,2,453.55,103631.1637,226.775,388.68122500000027,True
2014,1,10397,10821,OO,broad_fare_bounds,8.0,8,1477.09,308203.3815,184.63625,4434.877873437508,True
2014,1,10397,10821,OO,primary,8.0,8,1477.09,308203.3815,184.63625,4434.877873437508,True
2014,1,10397,10821,RP,broad_fare_bounds,4.0,4,532.9300000000001,86570.40550000001,133.23250000000002,3891.702318749998,True
